Id	tissue_sp_all	tissue_sp_3
chr18:39879381-39879408	0.9856527289085429	
chr18:39890986-39891300	0.9925611586619876	
chr18:39898716-39899231	0.9940174130786288	
chr18:39902617-39902990	0.9939633198839573	
chr18:39923968-39924095	0.9886392682443836	
chr18:39943709-39944054	0.9913503360308212	
chr18:39944791-39945165	0.9899222558940692	
chr18:39965392-39965594	0.9940986099137721	0.6666666666666666
chr18:40017627-40017927	0.9900472404331758	
chr18:40040213-40040351	0.994330028264082	
chr18:40066860-40066928	0.9891162000159412	0.6666666666666666
chr18:40081740-40082126	0.9925477042234476	
chr18:40112047-40112330	0.9964727453272396	
chr18:40289843-40290198	0.9940935718202888	
chr18:40703718-40704009	0.9908748575236572	
chr18:40900367-40900665	0.987193779170126	
chr18:41212829-41213030	0.9928684875826712	
chr18:41345475-41345795	0.9890473144651121	
chr18:41724771-41725059	0.9938322415844332	
chr18:41924932-41925174	0.9942078180777174	
chr18:42087773-42088135	0.9908956208120658	
chr18:42205298-42205485	0.9918510733382491	
chr18:42261426-42261651	0.9861800876682532	
chr18:42262294-42262512	0.9800296544399828	
chr18:42295257-42295574	0.9740186630990941	0.6666666666666666
chr18:42301858-42302085	0.9878254701010216	
chr18:42303381-42303748	0.9821862487598058	
chr18:42305633-42305950	0.99084346552752	
chr18:42324731-42325124	0.9887329439500696	0.6666666666666666
chr18:42419261-42419416	0.9936107927733624	0.6666666666666666
chr18:42556167-42556181	0.9865239870716914	
chr18:42686338-42686675	0.9802480319496902	
chr18:42794877-42795253	0.9955557787434024	
chr18:42816711-42816815	0.9952930211635104	
chr18:42857952-42858246	0.9944587228944928	
chr18:42864917-42865132	0.9906145643128956	
chr18:42914302-42914490	0.9934645740426372	
chr18:43210324-43210708	0.9897127817208524	0.48309796855793197
chr18:43218178-43218282	0.9944485810477124	
chr18:43250326-43250536	0.9887382426473962	0.6666666666666666
chr18:43266827-43267110	0.9796525469467162	0.6666666666666666
chr18:43268301-43268510	0.9920624320756669	
chr18:43297098-43297112	0.9905111547923404	
chr18:43307603-43307620	0.9796265840748156	
chr18:43344062-43344307	0.98331985399544	
chr18:43351602-43351892	0.9787297310298824	
chr18:43360528-43360755	0.9965496909452052	
chr18:43363455-43363582	0.9780056662804324	
chr18:43373390-43373776	0.9944788875711038	0.6666666666666666
chr18:43381768-43381900	0.9588452963196212	0.6666666666666666
chr18:43382830-43382969	0.9902452312294422	0.6666666666666666
chr18:43407687-43408063	0.9792223582931276	
chr18:43420676-43420820	0.994513958816731	
chr18:43533217-43533245	0.996455639999432	0.6666666666666666
chr18:43536054-43536394	0.9877855085736658	
chr18:43542357-43542726	0.9900287105937726	0.6666666666666666
chr18:43543003-43543287	0.9893561901409964	0.6666666666666666
chr18:43554012-43554440	0.993407763100778	
chr18:43578353-43578485	0.9912161899225126	
chr18:43582956-43583166	0.9879966908685168	
chr18:43588594-43588867	0.9929741357137869	
chr18:43589205-43590028	0.994211386565274	
chr18:43593456-43593723	0.9908743517305436	
chr18:43608916-43609273	0.9819418145140174	0.38274444155167897
chr18:43622844-43623013	0.9950832412342188	0.6666666666666666
chr18:43632002-43632343	0.9941158686300752	
chr18:43732950-43733330	0.9854500893272796	0.6666666666666666
chr18:43830546-43830877	0.98232559102347	
chr18:43841732-43842044	0.9866113835385836	
chr18:43874380-43874525	0.9939824079105748	0.6666666666666666
chr18:43990600-43990901	0.9936577377068688	
chr18:43992467-43992610	0.9885435225667164	
chr18:44120296-44120642	0.9905715690616878	
chr18:44180221-44180655	0.9926107151016188	
chr18:44370223-44370563	0.987931675023794	
chr18:44372138-44372406	0.9851870232315431	0.4637267578092478
chr18:44386287-44386347	0.9862883076763158	
chr18:44392877-44393138	0.9919895788994608	0.25051523157370803
chr18:44394118-44394485	0.979269982245518	
chr18:44451829-44452200	0.9940442806420032	
chr18:44487034-44487390	0.9839399227947808	0.6666666666666666
chr18:44605074-44605239	0.988186760828442	0.6666666666666666
chr18:44675442-44676177	0.9917483638762328	0.5036015549861181
chr18:44762149-44762167	0.9831051165694856	
chr18:44822972-44823369	0.9904496176933948	
chr18:44931810-44931838	0.9914067299148512	
chr18:45017912-45018159	0.9879553563308258	
chr18:45071192-45071545	0.9901406313627764	
chr18:45121488-45121559	0.9836498653600904	
chr18:45194435-45194569	0.9967106817643531	
chr18:45353824-45354074	0.9860059540619304	
chr18:45379355-45379691	0.9936073062997282	
chr18:45398335-45398609	0.9932643525205194	
chr18:45417757-45417861	0.9953667268727332	
chr18:45420480-45420806	0.9833464981623	0.387228757369875
chr18:45444466-45444807	0.9928412018511344	0.5078491853757247
chr18:45454827-45455289	0.9783500319031909	0.5827627884721552
chr18:45472001-45472124	0.9915384394274238	0.6666666666666666
chr18:45479794-45480168	0.9946425649182156	
chr18:45494348-45494736	0.9871906366665416	0.6666666666666666
chr18:45509504-45509774	0.9938357691562748	
chr18:45529364-45529594	0.9910010979718344	0.6666666666666666
chr18:45530162-45530545	0.9928092919656496	0.6666666666666666
chr18:45534549-45534809	0.9789709647229852	0.5538823856802163
chr18:45541725-45542128	0.990471612837678	0.6666666666666666
chr18:45581027-45581432	0.9960252262406616	
chr18:45687716-45687836	0.972255603883312	0.6666666666666666
chr18:45688048-45688324	0.9201995377126472	0.6279528883404428
chr18:45695241-45695364	0.990877048786879	
chr18:45746916-45747200	0.9930288907614724	
chr18:45754780-45755059	0.9924730641095374	
chr18:45790060-45790073	0.994236356136976	
chr18:45828290-45828381	0.9874972155904208	
chr18:45852472-45852486	0.9958128174158504	
chr18:45915673-45915749	0.980193599354514	
chr18:46066779-46067121	0.9594668040695402	0.19383515140321514
chr18:46072108-46072320	0.9776808569920652	0.6666666666666666
chr18:46074456-46074621	0.9823852484562012	0.6666666666666666
chr18:46130104-46130567	0.9925778143179032	
chr18:46184656-46184773	0.9877267069879172	
chr18:46204089-46204193	0.9809283964661222	
chr18:46213796-46213995	0.9794959540103668	0.6666666666666666
chr18:46242460-46242735	0.9834232068611264	0.6666666666666666
chr18:46253142-46253362	0.9760966423435768	0.5139882178403038
chr18:46254756-46255278	0.9836125863126396	0.6666666666666666
chr18:46259226-46259357	0.9883392374188906	
chr18:46269539-46269878	0.9881413224243676	0.6666666666666666
chr18:46297484-46297823	0.9864470524358308	
chr18:46307580-46307886	0.9639664390252826	0.6666666666666666
chr18:46308878-46309205	0.9868690528553324	
chr18:46311579-46311776	0.9919196632104276	
chr18:46314294-46314405	0.9900115055331798	
chr18:46317070-46317289	0.9927668755733108	
chr18:46324397-46324797	0.9812987514612656	0.6666666666666666
chr18:46340145-46340852	0.9941659764132036	
chr18:46342129-46342429	0.9936615686008491	
chr18:46345038-46345364	0.9867953386318526	
chr18:46349762-46350033	0.9889425823203356	0.3690164651103047
chr18:46353431-46353823	0.9839225409361144	0.6666666666666666
chr18:46354445-46354549	0.9787091173163724	0.6666666666666666
chr18:46357104-46357294	0.9904162528207628	
chr18:46365443-46365671	0.9791968050081636	
chr18:46367815-46367993	0.991031631313948	
chr18:46368946-46369173	0.9920236143320512	
chr18:46375185-46375303	0.9826595023016024	
chr18:46382446-46382625	0.99236677558173	
chr18:46394966-46395089	0.9918997090462816	
chr18:46395153-46395782	0.992107333147646	
chr18:46399154-46399403	0.9945659616253246	
chr18:46404939-46405048	0.9902877019152708	0.6666666666666666
chr18:46423062-46423579	0.9915257485955709	0.44066002853610886
chr18:46428346-46428737	0.970840940212024	0.6525900234894162
chr18:46449093-46449527	0.9911928978647156	0.6666666666666666
chr18:46451209-46451517	0.988782948963116	
chr18:46455103-46455621	0.98169533850064	0.6666666666666666
chr18:46456597-46456819	0.9566558771544352	0.6448755866379144
chr18:46458611-46458800	0.9779610273535008	
chr18:46459367-46459671	0.9776704922096896	0.6666666666666666
chr18:46460097-46460351	0.9891037520052214	
chr18:46461141-46461770	0.9855281450365331	0.6666666666666666
chr18:46465508-46465942	0.9660786948889908	0.5444354008912239
chr18:46467138-46467469	0.9908439180650742	0.6666666666666666
chr18:46472885-46473143	0.9834939316498074	0.6666666666666666
chr18:46473942-46474323	0.9926423342142378	0.6666666666666666
chr18:46478230-46479206	0.9581573107773741	0.5510290434190835
chr18:46479420-46479772	0.9909058450232248	0.6666666666666666
chr18:46481699-46482044	0.9890893536528024	
chr18:46482158-46482454	0.9750512389704276	0.6666666666666666
chr18:46482815-46483020	0.9925832721131234	
chr18:46486224-46486525	0.9954104305278466	0.6666666666666666
chr18:46502180-46502412	0.9577649000598464	0.34981193485914724
chr18:46508713-46508838	0.9903134586020892	
chr18:46513452-46513832	0.9958725608709164	
chr18:46518186-46518409	0.9861390834669116	0.6666666666666666
chr18:46519156-46519437	0.9933070002763894	0.6666666666666666
chr18:46520518-46520924	0.970308030315348	0.6666666666666666
chr18:46523478-46523814	0.9833233220084534	0.6666666666666666
chr18:46524155-46524830	0.9590851346587168	0.6666666666666666
chr18:46543550-46543788	0.9936843023579804	0.6666666666666666
chr18:46547875-46548139	0.9730816480181668	0.6343779118034524
chr18:46551540-46551802	0.9926847626040528	
chr18:46557935-46558394	0.9949377601449776	
chr18:46579464-46579684	0.9883940729146604	
chr18:46582084-46582553	0.9962258740057752	0.6666666666666666
chr18:46590447-46590707	0.9930414652976178	
chr18:46598750-46599196	0.9947235640876416	0.6666666666666666
chr18:46700838-46701084	0.9898840581193036	
chr18:46733107-46733359	0.9910671116669104	
chr18:46739298-46739521	0.9970244460589164	
chr18:46740928-46741364	0.9903702950801768	0.6666666666666666
chr18:46753809-46754041	0.9869092147854784	0.6666666666666666
chr18:46754603-46754925	0.9896578965464252	
chr18:46946352-46946456	0.9891114454666796	0.6666666666666666
chr18:47216686-47217049	0.9842232546863002	
chr18:47250062-47250416	0.993253391045268	
chr18:47252630-47252839	0.9482619166432462	0.47897967756643894
chr18:47325286-47325511	0.98526852682511	0.39291294386102726
chr18:47357197-47357543	0.9932493606820004	0.6666666666666666
chr18:47512458-47512491	0.9907347016329076	
chr18:47548085-47548102	0.9906845337784252	
chr18:47620136-47620367	0.9856853700600904	
chr18:47626417-47626670	0.9794177063965566	
chr18:47628723-47629107	0.993540843259746	
chr18:47668568-47668627	0.992048879042823	
chr18:47688363-47688450	0.9899736794197944	
chr18:47785953-47786324	0.9611082105349019	0.46820855543059053
chr18:47794579-47794725	0.9811496837470562	0.4506441850120237
chr18:47824396-47824519	0.9806930485890925	
chr18:47834061-47834491	0.9825056788348632	0.536080207775593
chr18:47834587-47834811	0.9850038802326953	0.6666666666666666
chr18:47839738-47839893	0.9929059259771086	
chr18:47841946-47842160	0.9958580627877804	
chr18:48127515-48127723	0.9932354792853204	
chr18:48274760-48275068	0.9843508309920821	
chr18:48301659-48301815	0.9938860450694222	
chr18:48333504-48333739	0.9944951834944742	
chr18:48375517-48375619	0.9919607725351022	
chr18:48376040-48376226	0.994391639487874	
chr18:48380307-48380600	0.9909583198895374	0.6666666666666666
chr18:48462357-48462700	0.9894563332762464	0.3581902268184785
chr18:48541861-48541894	0.9949443610320194	0.6666666666666666
chr18:48616016-48616044	0.977841916946376	0.4602158972731885
chr18:48680027-48680136	0.9907609115591924	
chr18:48680201-48680643	0.9917271330900012	
chr18:48720847-48721238	0.9771300078072128	0.6666666666666666
chr18:48721492-48722312	0.9728080905046692	0.6666666666666666
chr18:48737977-48738244	0.9832405109571992	0.6666666666666666
chr18:49479835-49480219	0.9857883081393816	0.6666666666666666
chr18:49556425-49556602	0.9928994023383368	
chr18:49747981-49748377	0.9886738577459916	0.6666666666666666
chr18:49868333-49868847	0.9681549594470956	
chr18:49922017-49922168	0.9915600945360418	
chr18:50018417-50018889	0.992190049004438	
chr18:50037713-50037931	0.9876040496719612	
chr18:50096414-50096607	0.9844325161864398	
chr18:50479368-50479394	0.9923504044743212	
chr18:50951176-50951493	0.9888017239828166	
chr18:51013905-51013920	0.9856131556434664	
chr18:51063435-51063588	0.9959210451662986	
chr18:51094758-51094818	0.995762675231956	
chr18:51151759-51152047	0.9864184739615878	
chr18:51447036-51447236	0.9910822942817664	
chr18:51675484-51675804	0.978392134633152	
chr18:51699489-51699550	0.9734534057149576	0.6666666666666666
chr18:51703852-51704220	0.9905704649726524	
chr18:51736292-51736523	0.984370221089222	
chr18:51741820-51741880	0.991364320708856	
chr18:51773425-51773767	0.9919932760387264	
chr18:51787123-51787305	0.9910643228547368	
chr18:51788362-51788737	0.9934289656793382	
chr18:51860775-51860976	0.9875566963646848	0.6666666666666666
chr18:51883843-51884006	0.9698801766916616	0.3526495357453358
chr18:51964164-51964175	0.9898301884027856	
chr18:52274779-52275056	0.9841380511916722	
chr18:52401143-52401540	0.9894816369307986	
chr18:52409898-52410241	0.9856176823127206	
chr18:52446772-52446836	0.9853640644899104	
chr18:52473282-52473502	0.9930496354267054	0.6666666666666666
chr18:52490491-52490717	0.987091383609403	
chr18:52504794-52504822	0.9914087513011828	
chr18:52549117-52549282	0.9905509476564264	
chr18:52613483-52613779	0.9738507411239492	0.6666666666666666
chr18:52655436-52655518	0.9954780360536464	
chr18:52698891-52699047	0.988996833623498	0.6666666666666666
chr18:52736760-52737109	0.996182274542514	
chr18:52755312-52755656	0.9909852760261152	
chr18:52786792-52787169	0.9937989469617968	
chr18:53004994-53005474	0.9900644852178916	0.6666666666666666
chr18:53041931-53042230	0.9713762752628798	0.6666666666666666
chr18:53060777-53060994	0.9742542882632168	
chr18:53072982-53073437	0.9667934521269484	
chr18:53074073-53074201	0.9890770725193264	
chr18:53087236-53087444	0.9804609964695924	
chr18:53087708-53087819	0.9819754705767222	
chr18:53107364-53107398	0.9829638515589514	
chr18:53144810-53145149	0.9823853445412876	
chr18:53167517-53167871	0.9745664379943121	
chr18:53177007-53177126	0.960143622842822	
chr18:53180110-53180413	0.9653667966240524	0.6666666666666666
chr18:53200351-53200719	0.9885869481874	0.6666666666666666
chr18:53204965-53205096	0.9883614725909629	
chr18:53332836-53333181	0.9849104908916908	0.6666666666666666
chr18:53355940-53355975	0.9935234252677664	
chr18:53361338-53361366	0.9878366405839082	
chr18:53759137-53759405	0.9936400381682478	
chr18:53795092-53795308	0.9903287984536506	
chr18:53815668-53815975	0.986066272053685	
chr18:53925444-53925759	0.9945040907667312	
chr18:53940758-53941150	0.9943294914875379	
chr18:54057400-54057408	0.995238615404076	
chr18:54070241-54070409	0.9867922318745848	0.6666666666666666
chr18:54080263-54080466	0.9968923775720466	
chr18:54111492-54111859	0.9932545899798936	
chr18:54112700-54112877	0.9960217283968248	
chr18:54116049-54116272	0.9928162257044616	
chr18:54122368-54122661	0.9919531929673596	
chr18:54135617-54135895	0.9939311299682562	0.6666666666666666
chr18:54140840-54141163	0.9910057724398686	0.6666666666666666
chr18:54171191-54171431	0.9916959058167784	
chr18:54236366-54236540	0.9919570562263206	
chr18:54315219-54315467	0.9921701916360725	0.6666666666666666
chr18:54327448-54327828	0.9939594061706828	
chr18:54384245-54384484	0.9902516002632504	
chr18:54439234-54439547	0.9924468221717762	0.5081560495029359
chr18:54487568-54487957	0.9903715179514168	0.6666666666666666
chr18:54557947-54558232	0.975540758151973	
chr18:54672062-54672240	0.9897869697720968	
chr18:54745075-54745213	0.99219808245526	0.6666666666666666
chr18:55095005-55095410	0.9918186131092448	0.6666666666666666
chr18:55098490-55098766	0.9935933594679391	0.641234159661252
chr18:55101559-55101949	0.9917069331871784	0.6666666666666666
chr18:55102016-55102207	0.9878304641237018	0.6666666666666666
chr18:55104670-55104954	0.9873608420744542	0.6666666666666666
chr18:55105190-55105288	0.9920805926928942	0.6666666666666666
chr18:55108186-55108329	0.9836569603311672	0.6017838254260163
chr18:55108837-55109086	0.979059365309122	0.6666666666666666
chr18:55109141-55109496	0.972061611397244	0.5483089545694559
chr18:55248353-55248745	0.9813120800449248	
chr18:55250571-55250884	0.9911787921475492	0.5662365006764873
chr18:55255652-55255824	0.992472632982178	0.6666666666666666
chr18:55258100-55258458	0.988319322100182	
chr18:55267032-55267261	0.9890754928055688	0.4736578854658224
chr18:55381917-55382196	0.9771793986954052	
chr18:55382886-55383034	0.9556233637546542	
chr18:55448232-55448442	0.9625457024187436	0.6666666666666666
chr18:55474402-55474444	0.9615911383124284	
chr18:55480522-55480777	0.9912659284407316	
chr18:55513608-55513807	0.9849338778760488	0.6666666666666666
chr18:55609494-55609677	0.995212662787736	
chr18:55671810-55671869	0.9933492913468852	
chr18:55687218-55687390	0.9885141844227447	
chr18:55710685-55710979	0.9870322045830664	0.6666666666666666
chr18:55756032-55756268	0.974924935847952	
chr18:55768514-55768737	0.9847613661660458	0.6666666666666666
chr18:55803829-55804070	0.9902618830145301	
chr18:55863542-55863917	0.9896166345854346	0.36110063420578137
chr18:55864213-55864707	0.9928840975083872	
chr18:55872819-55873190	0.9791292150865998	0.4347442524437349
chr18:55879509-55879884	0.9960374037513228	
chr18:55880754-55881007	0.9929405746601074	
chr18:55881305-55881780	0.9842550526617412	0.4937519223072007
chr18:55885380-55885802	0.9890708209547024	
chr18:55889534-55890049	0.983755292843558	0.36894069843164207
chr18:55890970-55891630	0.9804422702013956	0.5838769931185678
chr18:55892299-55892691	0.9888083213772084	
chr18:55893671-55893850	0.9887213963698416	
chr18:55922134-55922493	0.9879558129013772	
chr18:55929917-55930363	0.9921731101098069	0.6666666666666666
chr18:55957381-55957780	0.9851868381086442	0.6666666666666666
chr18:56012421-56012506	0.9863092910010928	
chr18:56028576-56028863	0.9905877578909521	
chr18:56032271-56032718	0.9897621960598796	
chr18:56074480-56074676	0.9919307742720872	0.6666666666666666
chr18:56081187-56081552	0.9912051929636664	0.6666666666666666
chr18:56096279-56096485	0.9943578578530538	0.6666666666666666
chr18:56112868-56113176	0.9956349617138256	
chr18:56117134-56117320	0.994567415305582	0.6666666666666666
chr18:56159165-56159246	0.990916068880226	
chr18:56161690-56161866	0.9894458455400432	
chr18:56188177-56188434	0.9929302824108764	0.6666666666666666
chr18:56188664-56188776	0.991003485129212	0.6666666666666666
chr18:56189306-56189732	0.990063229390565	
chr18:56192839-56193142	0.9963655368987736	
chr18:56193191-56193601	0.9760489140761164	0.6666666666666666
chr18:56194097-56194141	0.9866177607073794	0.6666666666666666
chr18:56199819-56200128	0.9824978759422436	
chr18:56206749-56207237	0.9882038134630192	
chr18:56208513-56208704	0.9913364893225678	
chr18:56208933-56209328	0.9943264459763098	
chr18:56212323-56212488	0.9902159050109184	
chr18:56232351-56232608	0.9857074310977322	
chr18:56248728-56248836	0.9931817908439656	
chr18:56270693-56270826	0.991269854588516	
chr18:56282979-56283268	0.991441080309694	
chr18:56291277-56291473	0.9944531188840556	
chr18:56292416-56292423	0.9958587673099748	
chr18:56293090-56293297	0.9926256537847276	
chr18:56317461-56317625	0.9848732540706596	
chr18:56320590-56320820	0.9913665003662404	
chr18:56325382-56325774	0.9883220344064281	
chr18:56337372-56337558	0.9836963302315092	
chr18:56339458-56339877	0.9871154664589676	0.4491858743651586
chr18:56359373-56359598	0.9921070994940964	0.6666666666666666
chr18:56394566-56394962	0.9835181694703076	0.4347442524437349
chr18:56494810-56495111	0.9943918389845456	0.6666666666666666
chr18:56497255-56497434	0.9941055144765112	
chr18:56499009-56499169	0.9923033151724202	
chr18:56514801-56515232	0.9876274319831012	
chr18:56516862-56517001	0.9924311348660326	
chr18:56526446-56526759	0.9907181689614629	0.6666666666666666
chr18:56533618-56533625	0.9884629148047774	
chr18:56537923-56538093	0.9876857935892506	0.6666666666666666
chr18:56571979-56572200	0.996334737014051	
chr18:56579254-56579314	0.9754487284673126	
chr18:56631378-56631745	0.9846834337869907	0.43884533872411763
chr18:56633214-56633485	0.9858855087933596	0.6666666666666666
chr18:56663357-56663639	0.9871849175813772	
chr18:56666173-56666337	0.9940542473033904	
chr18:56672148-56672229	0.9900908180070164	
chr18:56697299-56697684	0.9874087518777754	
chr18:56701404-56701604	0.9956046982263836	
chr18:56896223-56896454	0.9957659464108786	
chr18:57230799-57230985	0.991597783680454	
chr18:57274287-57274609	0.9842919930896964	
chr18:57386849-57386991	0.9901185041225063	
chr18:57482239-57482409	0.9907512475652662	
chr18:57531424-57531809	0.9968576521176626	
chr18:57538970-57539216	0.9971530317314634	
chr18:57541463-57541721	0.9900362177943368	0.6666666666666666
chr18:57552932-57553277	0.99601883916889	
chr18:57566379-57566616	0.9870738734704247	0.6666666666666666
chr18:57572110-57572452	0.9879002522960336	0.6666666666666666
chr18:57584956-57585106	0.9896332586598288	
chr18:57585799-57586003	0.9930448638615316	0.6666666666666666
chr18:57594468-57594884	0.9891873478542236	
chr18:57612898-57613276	0.9944695250174608	
chr18:57620967-57621172	0.9868971884882948	0.6666666666666666
chr18:58114055-58114449	0.9817586749183568	
chr18:58522773-58523090	0.9963507178496569	
chr18:58796704-58797102	0.99397897456899	
chr18:58951957-58952157	0.9890140081843816	
chr18:59035126-59035521	0.9885580568992782	
chr18:59046434-59046676	0.9918933853151828	
chr18:59057308-59057461	0.9961203912811416	
chr18:59137424-59137774	0.9932683933266084	
chr18:59192936-59193224	0.9958490127894706	
chr18:59194803-59194934	0.9907317056878184	
chr18:59233780-59234122	0.9898685873755344	
chr18:59257739-59257752	0.991192266219162	
chr18:59305817-59306136	0.9965429081832922	
chr18:59371386-59371621	0.9938233307097852	
chr18:59393407-59393809	0.9966857585060886	
chr18:59400195-59400366	0.9895075977595612	
chr18:59400782-59401038	0.9922952630486216	
chr18:59403476-59403640	0.9964524440289036	
chr18:59405236-59405531	0.9935303790515094	
chr18:59405780-59406053	0.9916489837042012	
chr18:59409453-59409565	0.9901838005364376	
chr18:59537381-59537731	0.973876753137182	
chr18:59617219-59617435	0.9719327506090492	
chr18:59766177-59766307	0.9933160695067272	0.6666666666666666
chr18:59968434-59968761	0.9910574369178584	0.5081560495029359
chr18:59996881-59997046	0.9908122461524752	
chr18:59997447-59997624	0.9911938950829924	
chr18:60014629-60014741	0.9928738187833792	
chr18:60039434-60039731	0.9890298219443384	
chr18:60087446-60087621	0.9939726677541256	0.6666666666666666
chr18:60087978-60088258	0.9801683588349324	0.6666666666666666
chr18:60117911-60118106	0.9921208755343665	0.5802092944869338
chr18:60118389-60118639	0.992912157517822	0.34604132525256776
chr18:60119520-60119795	0.9931355245481136	0.6666666666666666
chr18:60172936-60173272	0.9936238201038332	0.4962457957757998
chr18:60173605-60173906	0.9840515746797978	
chr18:60174225-60174375	0.9903678923086592	
chr18:60189219-60189514	0.9399616006391698	0.6437636538117096
chr18:60193382-60194139	0.9544720158087427	0.1930455089821015
chr18:60221448-60221638	0.9870262400628717	0.36894069843164207
chr18:60263992-60264160	0.9740324839393912	0.6666666666666666
chr18:60273018-60273214	0.9965103097640078	
chr18:60281779-60281962	0.9898697175211804	
chr18:60445199-60445356	0.9868210248093832	0.6666666666666666
chr18:60456322-60456424	0.9966430184646404	
chr18:60474704-60474908	0.9895679214722424	
chr18:60544702-60545081	0.991152759010226	
chr18:60598497-60598585	0.9931650784290068	0.6666666666666666
chr18:60609893-60610245	0.9863171981593728	0.6666666666666666
chr18:60767363-60767723	0.9838223154658552	
chr18:60774219-60774617	0.9906676293369064	
chr18:60805787-60806310	0.9856336215631224	
chr18:60809118-60809336	0.994887871644278	
chr18:60817160-60817550	0.9957439794645772	
chr18:60819978-60820314	0.9936003238673876	
chr18:60821911-60821964	0.9896556882540496	
chr18:60822300-60822488	0.977093329294562	
chr18:60822545-60823046	0.9881472233975472	
chr18:60825008-60825274	0.9850554862979476	
chr18:60825418-60825658	0.9842769531593444	
chr18:60827006-60827299	0.9898319726346031	
chr18:60827467-60827631	0.9858797621328784	
chr18:60827980-60828589	0.9884991294112864	
chr18:60828947-60829338	0.983051582410202	
chr18:60829560-60829925	0.9818509829741144	
chr18:60854025-60854354	0.9901465406748676	
chr18:60857192-60857346	0.9792430757790272	
chr18:60859429-60859600	0.98813782437635	
chr18:60859734-60859973	0.9780990440157674	
chr18:60860186-60860413	0.9908097166659904	
chr18:60864454-60864795	0.9845043075185308	
chr18:60864948-60865713	0.9851553355352728	
chr18:60873001-60873358	0.9853073753990954	0.6666666666666666
chr18:60874386-60874946	0.9720892712074818	
chr18:60875086-60875640	0.9891089363196696	
chr18:60877535-60878009	0.9766952204502544	0.6666666666666666
chr18:60880346-60881040	0.9741019895530116	
chr18:60886280-60886709	0.9735331111716674	0.6666666666666666
chr18:60891499-60892086	0.9895137306175874	
chr18:60901936-60902433	0.9928024549304896	
chr18:60903050-60903417	0.9913616504834042	
chr18:60903713-60904052	0.9888667883707494	
chr18:60904218-60904684	0.9839148265821636	
chr18:60905272-60905593	0.9881133420224246	0.6666666666666666
chr18:60929877-60930247	0.9790043409037223	
chr18:60939047-60939402	0.9939754536401504	
chr18:60941193-60941490	0.978055674249784	0.6666666666666666
chr18:60944557-60944827	0.9907095844705812	
chr18:60966877-60967061	0.9843425680470904	
chr18:60973604-60973976	0.9766593123369566	
chr18:60979120-60979234	0.9860813429858498	0.6666666666666666
chr18:60984165-60984609	0.9840798141796128	0.6666666666666666
chr18:61033511-61033750	0.9673541226821916	0.5909873733976947
chr18:61046049-61046189	0.9833144658994201	
chr18:61085026-61085396	0.9897146309612348	0.5177828469103097
chr18:61121848-61122109	0.9876283487264778	0.6666666666666666
chr18:61185797-61185958	0.9872963075671872	0.6666666666666666
chr18:61220427-61220683	0.9877032541209608	
chr18:61350519-61350880	0.9680580848563212	0.6398398157244168
chr18:61426678-61427045	0.9950565419467264	
chr18:61504955-61505077	0.992427682498796	
chr18:61526951-61527223	0.9931243324689344	
chr18:61537611-61537785	0.9893039967334379	
chr18:61539875-61540105	0.9952133220658104	
chr18:61545693-61545873	0.9955396971793844	
chr18:61546959-61547303	0.9925519704592216	
chr18:61549169-61549580	0.9890023214601128	
chr18:61549883-61550442	0.9895592189634824	0.6666666666666666
chr18:61565801-61566233	0.9931435870905038	0.6666666666666666
chr18:61576212-61576423	0.9951523470411876	
chr18:61642248-61642613	0.9810000186208746	
chr18:61852761-61853109	0.9939916702386716	0.6666666666666666
chr18:62655370-62655717	0.9888380565774509	
chr18:62798979-62799133	0.9951563174076848	
chr18:62949138-62949153	0.995970662410542	
chr18:63400125-63400339	0.9916558184496458	
chr18:63434118-63434346	0.991520809308046	0.6666666666666666
chr18:63445505-63445788	0.9815075362246586	0.6666666666666666
chr18:63496695-63496713	0.9934476090247498	
chr18:63917340-63917357	0.9933304917742816	
chr18:64670306-64670530	0.9889029077881062	
chr18:64968652-64968919	0.9821052030415256	
chr18:65027496-65027665	0.9857411394023008	0.6666666666666666
chr18:65434285-65434424	0.992135725636094	0.6666666666666666
chr18:65623585-65623778	0.9867190857739964	
chr18:65751741-65751802	0.9903028291519148	
chr18:65781416-65781525	0.9866928883531983	
chr18:65837331-65837614	0.9907514721718342	
chr18:65856609-65856756	0.9916593877334	
chr18:65869714-65869805	0.9944619353399416	
chr18:65945074-65945279	0.954661228369096	0.6666666666666666
chr18:66131807-66132182	0.9900599873406892	
chr18:66200073-66200085	0.9899484223069612	
chr18:66366333-66366541	0.992824467874152	
chr18:66373953-66374204	0.9840667951617126	0.3975683449758846
chr18:66405862-66406252	0.9955840928696594	
chr18:66485407-66485776	0.9819588335170036	
chr18:66508189-66508486	0.9934170562955166	0.4736578854658224
chr18:66679870-66680014	0.993282090056804	
chr18:66759442-66759620	0.9921288835091724	
chr18:66808041-66808227	0.9905052578342304	
chr18:66843516-66843833	0.988794909161742	
chr18:67069140-67069566	0.9821087417893348	0.6666666666666666
chr18:67083698-67084057	0.9854948513928335	0.6666666666666666
chr18:67158128-67158224	0.9760178285062471	0.6666666666666666
chr18:67285857-67286143	0.9862847032650488	0.5822124524413718
chr18:67430849-67430952	0.988106510139254	0.6666666666666666
chr18:67439242-67439642	0.9939853707352946	
chr18:67442113-67442512	0.989790313480898	
chr18:67506387-67506771	0.9951316763860056	
chr18:67553371-67553647	0.9889337063802366	
