oligo_reg	TSS_id	selected	PromType2	cage_id	av_exp	tissue_sp_all	tissue_sp_3	n_expr	tss_type	log_av_exp
chr6:4021366..4021480,+	chr6:4021393..4021415,-	lncRNA	div_lnc	chr6:4021393..4021415,-	0.2583357610358684	0.9091724657968664	0.4695842551934539	336.0	moderate	-0.5878154709248594
chr6:4021366..4021480,-	chr6:4021393..4021415,-	lncRNA	div_lnc	chr6:4021393..4021415,-	0.2583357610358684	0.9091724657968664	0.4695842551934539	336.0	moderate	-0.5878154709248594
chr7:23145264..23145378,+	chr7:23145288..23145326,-	lncRNA	div_lnc	chr7:23145288..23145326,-	0.8036350445039597	0.8814418084749114	0.3955493377689689	471.0	moderate	-0.09494113302030299
chr7:23145264..23145378,-	chr7:23145288..23145326,-	lncRNA	div_lnc	chr7:23145288..23145326,-	0.8036350445039597	0.8814418084749114	0.3955493377689689	471.0	moderate	-0.09494113302030299
chr1:63788083..63788197,-	chr1:63788098..63788150,-	lncRNA	antisense	chr1:63788098..63788150,-	1.2391448028224212	0.9758303823923152	0.5298648886839348	244.0	moderate	0.093122059719243
chr1:142618724..142618838,+	chr1:142618775..142618816,+	lncRNA	intergenic	chr1:142618775..142618816,+	0.414265028726604	0.9678499725044196	0.6666666666666666	219.0	moderate	-0.3827217272667639
chr1:209602085..209602199,+	chr1:209602156..209602174,+	lncRNA	intergenic	chr1:209602156..209602174,+	61.53304281900732	0.9851127846090508		201.0	moderate	1.7891083915520314
chr6:135818912..135819026,+	chr6:135818979..135819059,+	lncRNA	div_lnc	chr6:135818979..135819059,+	1.0271741405820898	0.9163337769683956	0.2581690741601366	456.0	moderate	0.011644077368207424
chr6:135818912..135819026,-	chr6:135818979..135819059,+	lncRNA	div_lnc	chr6:135818979..135819059,+	1.0271741405820898	0.9163337769683956	0.2581690741601366	456.0	moderate	0.011644077368207424
chr6:30294128..30294242,-	chr6:30294148..30294194,-	lncRNA	div_lnc	chr6:30294148..30294194,-	4.444185811668076	0.8144673257322667	0.4111012306436375	540.0	ubiquitous	0.6477922085260582
chr6:30294598..30294712,-	chr6:30294614..30294674,-	lncRNA	div_lnc	chr6:30294614..30294674,-	7.641813750741846	0.7459177125368216	0.21391880161293397	546.0	ubiquitous	0.8831964486872799
chr6:30294598..30294712,+	chr6:30294614..30294674,-	lncRNA	div_lnc	chr6:30294614..30294674,-	7.641813750741846	0.7459177125368216	0.21391880161293397	546.0	ubiquitous	0.8831964486872799
chr6:30294093..30294207,-	chr6:30294120..30294143,-	lncRNA	div_lnc	chr6:30294120..30294143,-	1.736141020907051	0.8789692389208926	0.5581333960834278	514.0	ubiquitous	0.23958499855611315
chr6:30294128..30294242,+	chr6:30294148..30294194,-	lncRNA	div_lnc	chr6:30294148..30294194,-	4.444185811668076	0.8144673257322667	0.4111012306436375	540.0	ubiquitous	0.6477922085260582
chr9:93195787..93195901,-	chr9:93195809..93195841,-	lncRNA	intergenic	chr9:93195809..93195841,-	1.0320754153791711	0.9821064115605456		196.0	moderate	0.013711433033787229
chr20:45981279..45981393,+	chr20:45981343..45981375,+	lncRNA	antisense	chr20:45981343..45981375,+	0.7684215826144645	0.9195823894485357	0.6666666666666666	328.0	moderate	-0.11440044563396015
chr1:114355154..114355268,-	chr1:114355226..114355280,+	lncRNA	div_lnc	chr1:114355226..114355280,+	0.464055186452925	0.9773897896554836	0.4289677718289121	358.0	moderate	-0.33343036912871715
chr1:114355154..114355268,+	chr1:114355226..114355280,+	lncRNA	div_lnc	chr1:114355226..114355280,+	0.464055186452925	0.9773897896554836	0.4289677718289121	358.0	moderate	-0.33343036912871715
chr10:54215018..54215132,-	chr10:54215046..54215061,-	lncRNA	intergenic	chr10:54215046..54215061,-	1.1315588233769065	0.9892471551725028	0.6666666666666666	90.0	moderate	0.05367713540428882
chrX:102942115..102942229,+	chrX:102942182..102942208,+	lncRNA	div_lnc	chrX:102942182..102942208,+	0.6294456049324605	0.8721547432325197	0.2440833659936457	447.0	moderate	-0.20104179454481724
chr5:141704779..141704893,+	chr5:141704852..141704867,+	lncRNA	antisense	chr5:141704852..141704867,+	0.9734633359649904	0.9504725719828304	0.3708585107943316	409.0	moderate	-0.011680400885544754
chr10:106113294..106113408,-	chr10:106113320..106113338,-	lncRNA	div_lnc	chr10:106113320..106113338,-	0.31599497785738273	0.9872511967690908	0.6666666666666666	259.0	moderate	-0.5003198196162736
chr3:4534827..4534941,-	chr3:4534847..4534867,-	lncRNA	div_lnc	chr3:4534847..4534867,-	0.983716761306631	0.8864505571768283	0.28982836779855115	453.0	moderate	-0.007129928711649863
chr20:57090475..57090589,+	chr20:57090544..57090561,+	lncRNA	div_lnc	chr20:57090544..57090561,+	4.5540776242287375	0.9864551889954124	0.6666666666666666	290.0	moderate	0.6584004288893331
chr10:4720371..4720485,-	chr10:4720389..4720416,-	lncRNA	intergenic	chr10:4720389..4720416,-	0.8123131127857416	0.9739056526825026	0.4713945159865998	199.0	moderate	-0.0902765360989985
chr2:70352408..70352522,-	chr2:70352421..70352480,-	lncRNA	intergenic	chr2:70352421..70352480,-	1.9339519781764387	0.9024420745851393	0.6666666666666666	469.0	moderate	0.2864456859455798
chr1:119682960..119683074,+	chr1:119683002..119683047,+	lncRNA	div_lnc	chr1:119683002..119683047,+	8.626290463776831	0.8279109369961722	0.30761640866119777	548.0	ubiquitous	0.9358240775859176
chr1:119682960..119683074,-	chr1:119683002..119683047,+	lncRNA	div_lnc	chr1:119683002..119683047,+	8.626290463776831	0.8279109369961722	0.30761640866119777	548.0	ubiquitous	0.9358240775859176
chr1:119683314..119683428,+	chr1:119683378..119683406,+	lncRNA	div_lnc	chr1:119683378..119683406,+	0.3767957484759769	0.9840353406453932	0.4822035393694537	350.0	moderate	-0.42389400615474343
chr13:48877802..48877916,+	chr13:48877818..48877843,-	lncRNA	div_lnc	chr13:48877818..48877843,-	0.5390217705524146	0.9249742761559232	0.3877845140939653	415.0	moderate	-0.2683936937374849
chr13:48877802..48877916,-	chr13:48877818..48877843,-	lncRNA	div_lnc	chr13:48877818..48877843,-	0.5390217705524146	0.9249742761559232	0.3877845140939653	415.0	moderate	-0.2683936937374849
chr1:65533394..65533508,-	chr1:65533390..65533443,-	lncRNA	intergenic	chr1:65533390..65533443,-	2.8206310868116717	0.9437799376193856	0.3428884873864082	455.0	moderate	0.45034628805575455
chr2:89165673..89165787,-	chr2:89165690..89165730,-	lncRNA	intergenic	chr2:89165690..89165730,-	3.3120710836143576	0.9911100508664368		134.0	moderate	0.520099649033793
chrX:45710927..45711041,-	chrX:45710950..45710998,-	lncRNA	intergenic	chrX:45710950..45710998,-	3.7328537729657945	0.941236805954754	0.4418197746310863	471.0	moderate	0.5720409776472003
chr3:177545491..177545605,+	chr3:177545563..177545579,+	lncRNA	intergenic	chr3:177545563..177545579,+	0.5856886229796308	0.990883810357674	0.6666666666666666	175.0	moderate	-0.23233321207440613
chr13:50656092..50656206,-	chr13:50656108..50656164,-	lncRNA	antisense	chr13:50656108..50656164,-	6.295128950496872	0.8988732878126383	0.0503238513416282	532.0	ubiquitous	0.7990046306973594
chr13:50656092..50656206,+	chr13:50656108..50656164,-	lncRNA	antisense	chr13:50656108..50656164,-	6.295128950496872	0.8988732878126383	0.0503238513416282	532.0	ubiquitous	0.7990046306973594
chr13:50656063..50656177,-	chr13:50656080..50656102,-	lncRNA	antisense	chr13:50656080..50656102,-	0.32688352659884223	0.9775426817693595	0.2786327207554357	325.0	moderate	-0.48560696527918984
chr1:234509363..234509477,+	chr1:234509387..234509419,-	lncRNA	div_lnc	chr1:234509387..234509419,-	1.3926993977755444	0.8891149885253988	0.3364260269757467	507.0	ubiquitous	0.14385738779844137
chr1:234509363..234509477,-	chr1:234509387..234509419,-	lncRNA	div_lnc	chr1:234509387..234509419,-	1.3926993977755444	0.8891149885253988	0.3364260269757467	507.0	ubiquitous	0.14385738779844137
chr2:235363204..235363318,-	chr2:235363231..235363253,-	lncRNA	intergenic	chr2:235363231..235363253,-	0.5787324089598731	0.9893693914684862		57.0	moderate	-0.23752219650576442
chr7:130792821..130792935,-	chr7:130792843..130792864,-	lncRNA	div_lnc	chr7:130792843..130792864,-	8.210681304130725	0.9624239177405116	0.6209859307062012	499.0	ubiquitous	0.9143791954078846
chr7:130792770..130792884,-	chr7:130792754..130792811,-	lncRNA	div_lnc	chr7:130792754..130792811,-	4.215642972491824	0.9627867066309886	0.3952808269708189	456.0	moderate	0.6248638228775459
chr20:48789024..48789138,+	chr20:48789098..48789119,+	lncRNA	intergenic	chr20:48789098..48789119,+	0.3668727614216373	0.9668460643018268	0.3667756385922081	303.0	moderate	-0.4354845313713667
chr3:194304663..194304777,+	chr3:194304713..194304758,+	lncRNA	intergenic	chr3:194304713..194304758,+	4.764731964154871	0.8820282515747674	0.16134781992386413	543.0	ubiquitous	0.6780384748038094
chr1:9747587..9747701,-	chr1:9747612..9747646,-	lncRNA	antisense	chr1:9747612..9747646,-	5.080347551265223	0.906080418419568	0.5115409688406187	474.0	moderate	0.7058934237865941
chr1:9747587..9747701,+	chr1:9747612..9747646,-	lncRNA	antisense	chr1:9747612..9747646,-	5.080347551265223	0.906080418419568	0.5115409688406187	474.0	moderate	0.7058934237865941
chr1:201798621..201798735,-	chr1:201798648..201798696,-	lncRNA	div_lnc	chr1:201798648..201798696,-	1.7964578694460338	0.8753555524502363	0.08267398638808936	520.0	ubiquitous	0.2544170365801023
chr6:111804714..111804828,-	chr6:111804786..111804800,+	lncRNA	div_lnc	chr6:111804786..111804800,+	0.892242200174535	0.9535110654197834	0.595084454595335	426.0	moderate	-0.04951723988220985
chr6:111804660..111804774,+	chr6:111804731..111804775,+	lncRNA	div_lnc	chr6:111804731..111804775,+	1.610420937855808	0.9112674774459966	0.4887917867592242	487.0	moderate	0.20693940838837727
chr6:111804714..111804828,+	chr6:111804786..111804800,+	lncRNA	div_lnc	chr6:111804786..111804800,+	0.892242200174535	0.9535110654197834	0.595084454595335	426.0	moderate	-0.04951723988220985
chr2:136742667..136742781,+	chr2:136742739..136742772,+	lncRNA	div_lnc	chr2:136742739..136742772,+	0.8676572239907302	0.9362221604493736	0.2135665377133492	462.0	moderate	-0.061651812992718484
chr2:209119873..209119987,-	chr2:209119940..209119962,+	lncRNA	antisense	chr2:209119940..209119962,+	0.832745831412146	0.8897034489310436	0.4866107036034634	468.0	moderate	-0.0794875326376665
chr2:209119873..209119987,+	chr2:209119940..209119962,+	lncRNA	antisense	chr2:209119940..209119962,+	0.832745831412146	0.8897034489310436	0.4866107036034634	468.0	moderate	-0.0794875326376665
chr1:90098430..90098544,-	chr1:90098448..90098516,-	lncRNA	div_lnc	chr1:90098448..90098516,-	2.01077870411781	0.919370242044534	0.5842465324957958	463.0	moderate	0.30336427702694574
chr1:90098430..90098544,+	chr1:90098448..90098516,-	lncRNA	div_lnc	chr1:90098448..90098516,-	2.01077870411781	0.919370242044534	0.5842465324957958	463.0	moderate	0.30336427702694574
chr7:135777593..135777707,+	chr7:135777671..135777676,+	lncRNA	intergenic	chr7:135777671..135777676,+	0.10875223600636368	0.9964725483977256	0.6666666666666666	32.0	tissue-specific	-0.963561804945811
chr3:196359454..196359568,-	chr3:196359483..196359514,-	lncRNA	intergenic	chr3:196359483..196359514,-	0.6853450814225525	0.9236867155339112	0.30580283525043234	448.0	moderate	-0.16409069971754708
chr3:48481587..48481701,-	chr3:48481658..48481678,+	mRNA.gwas	protein_coding	chr3:48481658..48481678,+	51.378132265888645	0.65485084646788	0.21080177246498166	550.0	ubiquitous	1.7107783124378841
chr3:48481587..48481701,+	chr3:48481658..48481678,+	mRNA.gwas	protein_coding	chr3:48481658..48481678,+	51.378132265888645	0.65485084646788	0.21080177246498166	550.0	ubiquitous	1.7107783124378841
chr1:68297906..68298020,+	chr1:68297969..68298004,+	lncRNA	antisense	chr1:68297969..68298004,+	0.9589277530909628	0.9813087170311686	0.6666666666666666	407.0	moderate	-0.018214111928263565
chr7:100942814..100942928,+	chr7:100942887..100942911,+	lncRNA	intergenic	chr7:100942887..100942911,+	0.3974792648972511	0.9931124712147928	0.3468601197450813	24.0	dynamic	-0.4006855220404286
chr19:54367930..54368044,+	chr19:54368001..54368022,+	lncRNA	intergenic	chr19:54368001..54368022,+	0.0654704958824131	0.9896742410120132	0.6666666666666666	40.0	tissue-specific	-1.1839543696602532
chr15:101389877..101389991,+	chr15:101389945..101390002,+	lncRNA	intergenic	chr15:101389945..101390002,+	1.5306215456181658	0.9087870104796336	0.6637663338237133	423.0	moderate	0.18486782233279137
chr20:18547998..18548112,+	chr20:18548055..18548112,+	lncRNA	intergenic	chr20:18548055..18548112,+	65.3702052197456	0.7447159759795636	0.41066854618380494	550.0	ubiquitous	1.815379848369057
chr20:18547998..18548112,-	chr20:18548055..18548112,+	lncRNA	intergenic	chr20:18548055..18548112,+	65.3702052197456	0.7447159759795636	0.41066854618380494	550.0	ubiquitous	1.815379848369057
chr20:62258506..62258620,-	chr20:62258559..62258618,+	lncRNA	div_lnc	chr20:62258559..62258618,+	11.480762541704962	0.8727665674322658	0.3228150254589493	547.0	ubiquitous	1.059970734460606
chr20:62258506..62258620,+	chr20:62258559..62258618,+	lncRNA	div_lnc	chr20:62258559..62258618,+	11.480762541704962	0.8727665674322658	0.3228150254589493	547.0	ubiquitous	1.059970734460606
chr2:217363440..217363554,-	chr2:217363456..217363486,-	lncRNA	div_lnc	chr2:217363456..217363486,-	0.7141796610213683	0.9317839842578	0.4037490995247732	468.0	moderate	-0.14619252215214784
chr2:217363440..217363554,+	chr2:217363456..217363486,-	lncRNA	div_lnc	chr2:217363456..217363486,-	0.7141796610213683	0.9317839842578	0.4037490995247732	468.0	moderate	-0.14619252215214784
chr2:86116324..86116438,+	chr2:86116396..86116411,+	lncRNA	div_lnc	chr2:86116396..86116411,+	0.8683709789452833	0.9781262719076704		205.0	moderate	-0.061294699144987905
chrX:53123253..53123367,+	chrX:53123314..53123399,+	lncRNA	intergenic	chrX:53123314..53123399,+	7.648824356618881	0.8951200806190313	0.3622044505354345	545.0	ubiquitous	0.8835946881380026
chr20:23338727..23338841,-	chr20:23338711..23338776,-	lncRNA	intergenic	chr20:23338711..23338776,-	1.2035542556649343	0.9323010657480598	0.13551300736961744	494.0	moderate	0.08046567284518416
chr19:36822620..36822734,-	chr19:36822595..36822668,-	lncRNA	intergenic	chr19:36822595..36822668,-	17.09022340505768	0.8444353297836729	0.6640543376362508	497.0	ubiquitous	1.2327477398974265
chr7:22602876..22602990,+	chr7:22602920..22602972,+	lncRNA	antisense	chr7:22602920..22602972,+	2.021653070283409	0.9674292329994968	0.6639342359876284	344.0	moderate	0.30570662969772966
chr20:61297965..61298079,-	chr20:61297994..61298009,-	lncRNA	antisense	chr20:61297994..61298009,-	1.2715934018532815	0.9917480369301384	0.6666666666666666	95.0	moderate	0.10434826574623868
chr10:5987842..5987956,-	chr10:5987859..5987890,-	lncRNA	intergenic	chr10:5987859..5987890,-	0.970900376188196	0.924310323912922	0.4896621064264727	313.0	moderate	-0.012825330639282862
chr21:16126131..16126245,-	chr21:16126160..16126176,-	lncRNA	intergenic	chr21:16126160..16126176,-	0.0819210786246562	0.9922038156349308	0.6666666666666666	16.0	tissue-specific	-1.0866043381351838
chr20:35201756..35201870,-	chr20:35201784..35201813,-	lncRNA	div_lnc	chr20:35201784..35201813,-	0.5127946879334273	0.9638194726132824	0.3841282347556309	380.0	moderate	-0.29005648234483405
chr6:33217265..33217379,+	chr6:33217317..33217396,+	lncRNA	intergenic	chr6:33217317..33217396,+	1.3767922431348916	0.8794566580998453	0.3024888125021973	509.0	ubiquitous	0.1388684105057304
chr5:131705526..131705640,+	chr5:131705540..131705599,-	lncRNA	div_lnc	chr5:131705540..131705599,-	1.5309744949652668	0.9410024407016307	0.1227228344849746	438.0	moderate	0.1849679556962296
chr5:131705263..131705377,-	chr5:131705291..131705362,-	lncRNA	div_lnc	chr5:131705291..131705362,-	2.1314127860113703	0.9155866919133432	0.4550739632155308	456.0	moderate	0.32866756671389463
chr5:131705263..131705377,+	chr5:131705291..131705362,-	lncRNA	div_lnc	chr5:131705291..131705362,-	2.1314127860113703	0.9155866919133432	0.4550739632155308	456.0	moderate	0.32866756671389463
chr5:131705526..131705640,-	chr5:131705540..131705599,-	lncRNA	div_lnc	chr5:131705540..131705599,-	1.5309744949652668	0.9410024407016307	0.1227228344849746	438.0	moderate	0.1849679556962296
chr1:84326664..84326778,-	chr1:84326670..84326728,-	lncRNA	intergenic	chr1:84326670..84326728,-	1.2225987110278191	0.9485868603497593		309.0	moderate	0.08728393358217583
chr9:139622601..139622715,+	chr9:139622626..139622643,-	lncRNA	intergenic	chr9:139622626..139622643,-	23.502702898662573	0.7841452132025197	0.4357818414127743	549.0	ubiquitous	1.3711178106322859
chr9:139622601..139622715,-	chr9:139622626..139622643,-	lncRNA	intergenic	chr9:139622626..139622643,-	23.502702898662573	0.7841452132025197	0.4357818414127743	549.0	ubiquitous	1.3711178106322859
chr22:35627013..35627127,-	chr22:35627045..35627052,-	lncRNA	intergenic	chr22:35627045..35627052,-	2.4853351093089047	0.9457279515403604	0.5966242098029707	320.0	moderate	0.3953849549653646
chr22:35627013..35627127,+	chr22:35627045..35627052,-	lncRNA	intergenic	chr22:35627045..35627052,-	2.4853351093089047	0.9457279515403604	0.5966242098029707	320.0	moderate	0.3953849549653646
chr17:20771760..20771874,-	chr17:20771833..20771846,+	lncRNA	antisense	chr17:20771833..20771846,+	1.7849772938542268	0.9936079346642368	0.4769457150616483	86.0	moderate	0.25163269595715615
chr17:20771760..20771874,+	chr17:20771833..20771846,+	lncRNA	antisense	chr17:20771833..20771846,+	1.7849772938542268	0.9936079346642368	0.4769457150616483	86.0	moderate	0.25163269595715615
chr17:46667702..46667816,+	chr17:46667774..46667790,+	lncRNA	antisense	chr17:46667774..46667790,+	2.62049334798948	0.9940808654425026		142.0	moderate	0.418383061602005
chr17:46667702..46667816,-	chr17:46667774..46667790,+	lncRNA	antisense	chr17:46667774..46667790,+	2.62049334798948	0.9940808654425026		142.0	moderate	0.418383061602005
chr10:4285846..4285960,-	chr10:4285875..4285904,-	lncRNA	intergenic	chr10:4285875..4285904,-	0.8428426855618618	0.9723688235857628		279.0	moderate	-0.07425347776904334
chr10:4285914..4286028,-	chr10:4285923..4285997,-	lncRNA	intergenic	chr10:4285923..4285997,-	1.6981050923967602	0.9350032741777397	0.6666666666666666	331.0	moderate	0.22996456437416257
chr9:37079834..37079948,+	chr9:37079888..37079916,+	lncRNA	intergenic	chr9:37079888..37079916,+	10.223752677809642	0.7977208796180553	0.20472680046624853	546.0	ubiquitous	1.0096103349495267
chr17:7487369..7487483,-	chr17:7487393..7487416,-	lncRNA	div_lnc	chr17:7487393..7487416,-	3.414003821628772	0.786021043805609	0.4107347045907428	537.0	ubiquitous	0.533264002927326
chr2:48133874..48133988,+	chr2:48133949..48133962,+	lncRNA	div_lnc	chr2:48133949..48133962,+	0.4272922798670243	0.9119560582328474	0.5545997109351767	397.0	moderate	-0.3692749537576673
chr6:72129833..72129947,-	chr6:72129842..72129883,-	lncRNA	intergenic	chr6:72129842..72129883,-	0.8137495661572666	0.9465885799785112	0.6666666666666666	345.0	moderate	-0.08950922996360462
chr6:72130481..72130595,-	chr6:72130512..72130519,-	lncRNA	intergenic	chr6:72130512..72130519,-	0.2856222673288117	0.9554692753093228	0.6666666666666666	268.0	moderate	-0.5442079376484645
chr2:165697165..165697279,+	chr2:165697225..165697270,+	lncRNA.gwas	antisense	chr2:165697225..165697270,+	0.35010691981946684	0.9720785576857476	0.6666666666666666	190.0	moderate	-0.4557993053740393
chr3:49395727..49395841,-	chr3:49395753..49395769,-	mRNA.gwas	protein_coding	chr3:49395753..49395769,-	4.4642822689742685	0.8907390989107592	0.5804356087232806	531.0	ubiquitous	0.649751646499044
chr3:49395692..49395806,-	chr3:49395705..49395738,-	mRNA.gwas	protein_coding	chr3:49395705..49395738,-	6.663601748860965	0.9415886706724412	0.4547157750276824	530.0	ubiquitous	0.8237090335007075
chr1:239882369..239882483,-	chr1:239882397..239882410,-	lncRNA	antisense	chr1:239882397..239882410,-	1.7337307370729016	0.9845334922660318		137.0	moderate	0.23898164880121509
chr1:145382340..145382454,-	chr1:145382365..145382409,-	lncRNA	intergenic	chr1:145382365..145382409,-	2.5708145702261134	0.9180026840615164	0.2798292137526405	501.0	ubiquitous	0.41007075263204124
chr7:27135651..27135765,+	chr7:27135705..27135768,+	lncRNA	div_lnc	chr7:27135705..27135768,+	4.5814504390170026	0.959754958099572	0.6057793375235075	470.0	moderate	0.6610029928375469
chr7:27135651..27135765,-	chr7:27135705..27135768,+	lncRNA	div_lnc	chr7:27135705..27135768,+	4.5814504390170026	0.959754958099572	0.6057793375235075	470.0	moderate	0.6610029928375469
chr7:27135709..27135823,+	chr7:27135773..27135822,+	lncRNA	div_lnc	chr7:27135773..27135822,+	6.58026642446618	0.9595488831551362	0.6359077460119155	451.0	moderate	0.8182434778591052
chr6:147453054..147453168,-	chr6:147453079..147453129,-	lncRNA	div_lnc	chr6:147453079..147453129,-	0.9351130613049148	0.9743835027236808		107.0	moderate	-0.029135876900369246
chr1:231664267..231664381,-	chr1:231664287..231664369,-	lncRNA	div_lnc	chr1:231664287..231664369,-	11.09166659945955	0.9463573258169724	0.13628773452969686	545.0	ubiquitous	1.044996806795554
chr1:231664267..231664381,+	chr1:231664287..231664369,-	lncRNA	div_lnc	chr1:231664287..231664369,-	11.09166659945955	0.9463573258169724	0.13628773452969686	545.0	ubiquitous	1.044996806795554
chr22:27620605..27620719,-	chr22:27620603..27620700,-	lncRNA	intergenic	chr22:27620603..27620700,-	1.7105413226968875	0.9639131565096288		264.0	moderate	0.2331335701916247
chr19:37064191..37064305,-	chr19:37064242..37064291,+	lncRNA	antisense	chr19:37064242..37064291,+	5.261349753221126	0.7487268700163879	0.3055872025656224	542.0	ubiquitous	0.7210971728948856
chr19:37064191..37064305,+	chr19:37064242..37064291,+	lncRNA	antisense	chr19:37064242..37064291,+	5.261349753221126	0.7487268700163879	0.3055872025656224	542.0	ubiquitous	0.7210971728948856
chr1:91317140..91317254,-	chr1:91317158..91317226,-	lncRNA	intergenic	chr1:91317158..91317226,-	3.731634241581685	0.9436763737762548	0.3951708632275077	467.0	moderate	0.5718990695205326
chr1:91317140..91317254,+	chr1:91317158..91317226,-	lncRNA	intergenic	chr1:91317158..91317226,-	3.731634241581685	0.9436763737762548	0.3951708632275077	467.0	moderate	0.5718990695205326
chr2:237076010..237076124,+	chr2:237076069..237076110,+	lncRNA	div_lnc	chr2:237076069..237076110,+	1.539416477888361	0.9397331027147168	0.5230212947023261	272.0	moderate	0.18735613092924772
chr1:37939973..37940087,-	chr1:37939957..37940027,-	lncRNA	div_lnc	chr1:37939957..37940027,-	1.7112737140097496	0.8470296150692909	0.6173978707529065	499.0	ubiquitous	0.2333194794282228
chr2:105467876..105467990,-	chr2:105467904..105467924,-	lncRNA	intergenic	chr2:105467904..105467924,-	2.2949768250730984	0.9884731777705076		103.0	moderate	0.3607783043422608
chr2:105469612..105469726,-	chr2:105469636..105469702,-	lncRNA	intergenic	chr2:105469636..105469702,-	0.9226516993126708	0.9353746973520046		159.0	moderate	-0.03496221404907441
chr2:192711181..192711295,+	chr2:192711232..192711273,+	lncRNA	div_lnc	chr2:192711232..192711273,+	0.3946161089822679	0.9699628859249548	0.5447710288392368	183.0	moderate	-0.4038251899928236
chr1:203274402..203274516,-	chr1:203274418..203274461,-	lncRNA	div_lnc	chr1:203274418..203274461,-	1.3886913179235003	0.9708805059386466	0.44237709970331296	400.0	moderate	0.1426057203086213
chr1:203274366..203274480,-	chr1:203274387..203274417,-	lncRNA	div_lnc	chr1:203274387..203274417,-	0.3385468706012227	0.9747265890176902	0.4196459325748447	222.0	moderate	-0.4703811963013582
chr6:96969541..96969655,-	chr6:96969545..96969603,-	lncRNA	div_lnc	chr6:96969545..96969603,-	1.4319211848551834	0.8507838112258389	0.3513983887036667	506.0	ubiquitous	0.1559191143932928
chr6:96969541..96969655,+	chr6:96969545..96969603,-	lncRNA	div_lnc	chr6:96969545..96969603,-	1.4319211848551834	0.8507838112258389	0.3513983887036667	506.0	ubiquitous	0.1559191143932928
chr2:70528456..70528570,+	chr2:70528533..70528538,+	lncRNA	div_lnc	chr2:70528533..70528538,+	0.2198053978413604	0.9227765824073272	0.263207894432885	327.0	moderate	-0.6579616466535089
chr20:19738227..19738341,+	chr20:19738300..19738326,+	lncRNA	div_lnc	chr20:19738300..19738326,+	0.6205090604611321	0.8797548744572409	0.6666666666666666	361.0	moderate	-0.20725187269942555
chr9:132099122..132099236,+	chr9:132099194..132099208,+	lncRNA	intergenic	chr9:132099194..132099208,+	4.33334594966731	0.9605447433373874		368.0	moderate	0.6368233620170786
chr9:132096126..132096240,+	chr9:132096166..132096211,+	lncRNA	intergenic	chr9:132096166..132096211,+	0.7362384391037244	0.9247825029016444	0.6631773399609436	335.0	moderate	-0.1329815117265782
chr3:5228988..5229102,-	chr3:5228976..5229045,-	lncRNA	div_lnc	chr3:5228976..5229045,-	0.9398850995386672	0.9679168894684964	0.3959042003802682	445.0	moderate	-0.026925235428348186
chr21:47013488..47013602,+	chr21:47013566..47013571,+	lncRNA	intergenic	chr21:47013566..47013571,+	0.3072382992648319	0.9809342727466468	0.538334479552295	173.0	moderate	-0.5125246476163775
chr10:20017419..20017533,-	chr10:20017445..20017464,-	lncRNA	antisense	chr10:20017445..20017464,-	1.2064409404551777	0.9901020761673898	0.6666666666666666	87.0	moderate	0.08150606651648294
chr10:96990853..96990967,-	chr10:96990865..96990895,-	lncRNA	intergenic	chr10:96990865..96990895,-	1.0418462783199212	0.9469925615871634		254.0	moderate	0.017803644681037904
chrX:135991522..135991636,+	chrX:135991539..135991613,+	lncRNA	intergenic	chrX:135991539..135991613,+	4.8597228939129575	0.8492397535416947	0.4196732351265479	532.0	ubiquitous	0.6866115060780236
chrX:135991522..135991636,-	chrX:135991539..135991613,+	lncRNA	intergenic	chrX:135991539..135991613,+	4.8597228939129575	0.8492397535416947	0.4196732351265479	532.0	ubiquitous	0.6866115060780236
chr2:27579927..27580041,-	chr2:27579995..27580065,+	lncRNA	div_lnc	chr2:27579995..27580065,+	5.8444026230301525	0.9008932701803921	0.5316881581868637	533.0	ubiquitous	0.7667401269982558
chr2:27579075..27579189,+	chr2:27579140..27579158,+	lncRNA	div_lnc	chr2:27579140..27579158,+	0.12641514981097535	0.9573468674617912	0.6076565395264055	262.0	moderate	-0.8982008763301796
chr2:27579927..27580041,+	chr2:27579995..27580065,+	lncRNA	div_lnc	chr2:27579995..27580065,+	5.8444026230301525	0.9008932701803921	0.5316881581868637	533.0	ubiquitous	0.7667401269982558
chr3:188665428..188665542,-	chr3:188665447..188665478,-	lncRNA	div_lnc	chr3:188665447..188665478,-	0.5214946557108929	0.9818823515380912	0.6666666666666666	296.0	moderate	-0.28275013787438547
chrX:11129223..11129337,-	chrX:11129245..11129273,-	lncRNA	div_lnc	chrX:11129245..11129273,-	0.7666321733150616	0.9091577301071088	0.13116012460030405	441.0	moderate	-0.11541295862719873
chr2:3606196..3606310,+	chr2:3606215..3606308,+	lncRNA	div_lnc	chr2:3606215..3606308,+	3.9200625909506233	0.9128712057333837	0.3941673098572913	506.0	ubiquitous	0.593293001379503
chr2:3606196..3606310,-	chr2:3606215..3606308,+	lncRNA	div_lnc	chr2:3606215..3606308,+	3.9200625909506233	0.9128712057333837	0.3941673098572913	506.0	ubiquitous	0.593293001379503
chr2:3605981..3606095,-	chr2:3606028..3606081,+	lncRNA	div_lnc	chr2:3606028..3606081,+	2.9703962310474314	0.8289369179180083	0.1673776268003231	528.0	ubiquitous	0.47281438516897056
