enhancer_id	TSS_id_Neg	TSS_id_Pos	distTSSs	sum_1828_samples	avExpALL	K562_rep1	K562_rep2	K562_rep3	HeLa_rep1	HeLa_rep2	HeLa_rep3	HepG2_rep1	HepG2_rep2	HepG2_rep3	avExpCS	oligo_reg_Neg	oligo_reg_Pos
chr22:22170870-22171333	chr22:22171053..22171054,-	chr22:22171149..22171150,+	463	1077.6	0.589496717724289	0	0	0.326995684031581	0	0	0	0	0	0	0.0363328537812868	chr22:22171019..22171133,-	chr22:22171070..22171184,+
chr22:24255997-24256450	chr22:24256237..24256238,-	chr22:24256366..24256367,+	610	2551	1.39551422319475	0.439662585057386	1.14597720816902	0.980987052094742	1.02117196676686	1.12736313576128	1.25837149174338	1.42394115978494	0.788870790622008	1.67935891761903	1.09618936751318	chr22:24256203..24256317,-	chr22:24256287..24256401,+
chr22:24796747-24798216	chr22:24797433..24797434,-	chr22:24797458..24797459,+	1398	1332.32	0.728840262582057	0	0	0	0	0.0704601959850801	0	0	0	0	0.0078289106650089	chr22:24797399..24797513,-	chr22:24797379..24797493,+
chr22:27508990-27509624	chr22:27509269..27509270,-	chr22:27509379..27509380,+	669	2529.29	1.38363785557987	0	0	0	0	0	0	0.0749442715676286	0	0	0.00832714128529207	chr22:27509235..27509349,-	chr22:27509300..27509414,+
chr22:28065247-28065726	chr22:28065519..28065520,-	chr22:28065540..28065541,+	566	1575.81	0.862040481400438	0.219831292528693	0.190996201361503	0.326995684031581	0.92833815160624	1.4092039197016	0.629185745871692	0.374721357838143	0.315548316248803	0.904270186410247	0.588787872844278	chr22:28065485..28065599,-	chr22:28065461..28065575,+
chr22:28114157-28114741	chr22:28114390..28114391,-	chr22:28114421..28114422,+	498	1941.05	1.06184354485777	0	0	0	0.092833815160624	0.563681567880641	0.235944654701885	0	0	0	0.0991622264159056	chr22:28114356..28114470,-	chr22:28114342..28114456,+
chr22:30591785-30593544	chr22:30592376..30592377,-	chr22:30592410..30592411,+	1217	1533.19	0.838725382932166	0	0	0	0.185667630321248	0.0704601959850801	0	0.224832814702886	0	0.258362910402928	0.0821470612680158	chr22:30592342..30592456,-	chr22:30592331..30592445,+
chr22:30644816-30645407	chr22:30645253..30645254,-	chr22:30645387..30645388,+	1009	1074.15	0.587609409190372	0	0	0	0	0	0	0.674498444108658	0.788870790622008	0.64590727600732	0.234364056748665	chr22:30645219..30645333,-	chr22:30645308..30645422,+
chr22:30657088-30657478	chr22:30657216..30657217,-	chr22:30657373..30657374,+	414	1084.57	0.593309628008753	0	0	0	0	0	0	0.0749442715676286	0.0788870790622009	0.064590727600732	0.0242691198033957	chr22:30657182..30657296,-	chr22:30657294..30657408,+
chr22:30666798-30667328	chr22:30667015..30667016,-	chr22:30667064..30667065,+	484	9075.92	4.96494529540481	0	0	0	0.092833815160624	0	0	0	0	0	0.0103148683511804	chr22:30666981..30667095,-	chr22:30666985..30667099,+
chr22:30669806-30670065	chr22:30669871..30669872,-	chr22:30669917..30669918,+	177	1296.18	0.709070021881838	0	0	0	0	0	0	0	0	0	0	chr22:30669837..30669951,-	chr22:30669838..30669952,+
chr22:30678606-30678993	chr22:30678702..30678703,-	chr22:30678755..30678756,+	246	982.828	0.537652078774617	0	0	0	0	0	0	0	0	0	0	chr22:30678668..30678782,-	chr22:30678676..30678790,+
chr22:31626331-31627201	chr22:31626747..31626748,-	chr22:31626790..31626791,+	876	2416.6	1.32199124726477	0.219831292528693	0	0	0	0	0	0.0749442715676286	0	0.064590727600732	0.0399295879663393	chr22:31626713..31626827,-	chr22:31626711..31626825,+
chr22:31629034-31629491	chr22:31629144..31629145,-	chr22:31629181..31629182,+	258	1056.69	0.578057986870897	0	0.190996201361503	0	0.185667630321248	0	0	0.149888543135257	0	0	0.0585058194242231	chr22:31629110..31629224,-	chr22:31629102..31629216,+
chr22:31631095-31631484	chr22:31631105..31631106,-	chr22:31631261..31631262,+	177	4800.26	2.62596280087527	0	0	0	0	0	0	0	0	0	0	chr22:31631071..31631185,-	chr22:31631182..31631296,+
chr22:36727482-36728450	chr22:36727703..36727704,-	chr22:36727762..36727763,+	502	1324.23	0.72441466083151	0	0	0	0	0.14092039197016	0.0786482182339615	0.224832814702886	0.0788870790622009	0.129181455201464	0.0724966621300747	chr22:36727669..36727783,-	chr22:36727683..36727797,+
chr22:37484097-37484413	chr22:37484161..37484162,-	chr22:37484227..37484228,+	195	2777.41	1.51937089715536	0	0	0	0	0	0	0	0	0	0	chr22:37484127..37484241,-	chr22:37484148..37484262,+
chr22:37638328-37638951	chr22:37638744..37638745,-	chr22:37638755..37638756,+	844	2721.14	1.4885886214442	1.31898775517216	1.33697340953052	3.76045036636318	0	0	0	0	0	0	0.712934614562873	chr22:37638710..37638824,-	chr22:37638676..37638790,+
chr22:39337524-39338018	chr22:39337737..39337738,-	chr22:39337740..39337741,+	430	1077.99	0.589710065645514	0	0	0	0	0	0	0	0	0	0	chr22:39337703..39337817,-	chr22:39337661..39337775,+
chr22:39349987-39350551	chr22:39350166..39350167,-	chr22:39350262..39350263,+	455	7048.4	3.85579868708972	0	0	0	0	0	0	0	0	0	0	chr22:39350132..39350246,-	chr22:39350183..39350297,+
chr22:39363763-39364255	chr22:39363862..39363863,-	chr22:39364013..39364014,+	350	1470.42	0.804387308533917	0	0	0	0	0	0	0	0	0	0	chr22:39363828..39363942,-	chr22:39363934..39364048,+
chr22:39541576-39542088	chr22:39541659..39541660,-	chr22:39541799..39541800,+	307	1395.93	0.763637855579869	0	0	0	0.46416907580312	0.0704601959850801	0.0786482182339615	0	0	0	0.0681419433357957	chr22:39541625..39541739,-	chr22:39541720..39541834,+
chr22:39662270-39662736	chr22:39662519..39662520,-	chr22:39662638..39662639,+	618	1064.71	0.582445295404814	0	0	0	0	0	0	0	0	0	0	chr22:39662485..39662599,-	chr22:39662559..39662673,+
chr22:41047729-41047883	chr22:41047741..41047742,-	chr22:41047850..41047851,+	134	1728.23	0.945421225382932	0.439662585057386	0.954981006807514	0.980987052094742	0.46416907580312	1.19782333174636	0.786482182339615	0.974275530379172	0.709983711559808	0.581316548406588	0.787742336021589	chr22:41047707..41047821,-	chr22:41047771..41047885,+
chr22:41048065-41048352	chr22:41048188..41048189,-	chr22:41048274..41048275,+	333	1903.29	1.04118708971554	0	0.381992402723005	0.16349784201579	0.278501445481872	0.0704601959850801	0.629185745871692	0.224832814702886	0.0788870790622009	0.387544365604392	0.246100210160769	chr22:41048154..41048268,-	chr22:41048195..41048309,+
chr22:41417973-41418366	chr22:41417998..41417999,-	chr22:41418135..41418136,+	188	1648.98	0.902067833698031	0.219831292528693	0.381992402723005	0.653991368063161	0.649836706124368	0.634141763865721	0.629185745871692	0.224832814702886	0.315548316248803	0.258362910402928	0.440858146725695	chr22:41417964..41418078,-	chr22:41418056..41418170,+
chr22:41418482-41418837	chr22:41418722..41418723,-	chr22:41418729..41418730,+	488	1136.91	0.621942013129103	0	0.190996201361503	0	0.278501445481872	0.3523009799254	0.157296436467923	0.449665629405772	0.709983711559808	0.129181455201464	0.251991762155971	chr22:41418688..41418802,-	chr22:41418650..41418764,+
chr22:41809427-41810696	chr22:41809951..41809952,-	chr22:41810010..41810011,+	1108	6392.72	3.49711159737418	1.53881904770085	2.10095821497653	1.79847626217369	2.04234393353373	2.04334568356732	1.17972327350942	1.12416407351443	0.709983711559808	1.74394964521976	1.58686264952839	chr22:41809917..41810031,-	chr22:41809931..41810045,+
chr22:41840300-41840792	chr22:41840449..41840450,-	chr22:41840678..41840679,+	528	977.87	0.534939824945295	0.439662585057386	0.190996201361503	0.16349784201579	0	0.0704601959850801	0	0.299777086270515	0.394435395311004	0.387544365604392	0.216263741289519	chr22:41840415..41840529,-	chr22:41840599..41840713,+
chr22:43333511-43333722	chr22:43333620..43333621,-	chr22:43333700..43333701,+	299	1008.13	0.551493435448578	0	0	0	0.092833815160624	0	0	0	0	0	0.0103148683511804	chr22:43333586..43333700,-	chr22:43333621..43333735,+
chr22:45015871-45016262	chr22:45016061..45016062,-	chr22:45016166..45016167,+	486	1082	0.591903719912473	0	0	0	0	0	0	0	0	0	0	chr22:45016027..45016141,-	chr22:45016087..45016201,+
chr22:46467914-46468476	chr22:46468037..46468038,-	chr22:46468065..46468066,+	275	2185.69	1.19567286652079	0	0	0	0.278501445481872	0.28184078394032	0.707833964105654	0.0749442715676286	0	0.064590727600732	0.156412354744023	chr22:46468003..46468117,-	chr22:46467986..46468100,+
chr22:47149923-47150411	chr22:47150100..47150101,-	chr22:47150208..47150209,+	463	1253.23	0.685574398249453	0	0	0.16349784201579	0	0	0	0.0749442715676286	0	0.064590727600732	0.0336703156871278	chr22:47150066..47150180,-	chr22:47150129..47150243,+
chr22:47250044-47250415	chr22:47250159..47250160,-	chr22:47250312..47250313,+	384	2484.97	1.35939277899344	0.219831292528693	0	0	0	0.0704601959850801	0	0	0	0	0.0322546098348637	chr22:47250125..47250239,-	chr22:47250233..47250347,+
chr22:50327730-50328489	chr22:50327997..50327998,-	chr22:50328005..50328006,+	543	1818.55	0.994830415754923	0	0.190996201361503	0.16349784201579	1.76384248805186	1.62058450765684	1.0224268370415	0.149888543135257	0.0788870790622009	0	0.55445816648055	chr22:50327963..50328077,-	chr22:50327926..50328040,+
chr22:50329443-50330313	chr22:50330014..50330015,-	chr22:50330034..50330035,+	1163	1059.94	0.579835886214442	0.439662585057386	0.190996201361503	0	0.278501445481872	0.422761175910481	0.235944654701885	0.0749442715676286	0.0788870790622009	0.064590727600732	0.198476460082632	chr22:50329980..50330094,-	chr22:50329955..50330069,+
chr22:50364350-50364715	chr22:50364512..50364513,-	chr22:50364664..50364665,+	477	2932.14	1.60401531728665	0.439662585057386	0.190996201361503	0.653991368063161	1.29967341224874	0.775062155835881	0.943778618807538	0.974275530379172	1.10441910687081	0.64590727600732	0.780862917181279	chr22:50364478..50364592,-	chr22:50364585..50364699,+
chr22:50742925-50743370	chr22:50743074..50743075,-	chr22:50743172..50743173,+	397	1034.17	0.565738512035011	0	0	0	0.092833815160624	0	0.157296436467923	0	0	0	0.0277922501809497	chr22:50743040..50743154,-	chr22:50743093..50743207,+
chr22:50743986-50744741	chr22:50744422..50744423,-	chr22:50744431..50744432,+	882	3352.81	1.83414113785558	0	0	0	0.185667630321248	0.0704601959850801	0.943778618807538	0.299777086270515	0.394435395311004	0.581316548406588	0.275048386122441	chr22:50744388..50744502,-	chr22:50744352..50744466,+
chr22:50747003-50747284	chr22:50747185..50747186,-	chr22:50747277..50747278,+	457	1049.17	0.57394420131291	0.219831292528693	0.572988604084508	0.490493526047371	0	0.0704601959850801	0	0.974275530379172	0.867757869684209	1.03345164161171	0.469917628924527	chr22:50747151..50747265,-	chr22:50747198..50747312,+
chr22:50976592-50977006	chr22:50976747..50976748,-	chr22:50976884..50976885,+	448	2128.28	1.16426695842451	0	0	0	0	0	0	0	0	0	0	chr22:50976713..50976827,-	chr22:50976805..50976919,+
chr22:50977955-50978429	chr22:50978136..50978137,-	chr22:50978291..50978292,+	518	6062.53	3.31648249452954	0	0	0	0.278501445481872	0.775062155835881	0.865130400573577	0.0749442715676286	0	0	0.221515363717662	chr22:50978102..50978216,-	chr22:50978212..50978326,+
chr22:50980817-50981280	chr22:50981176..50981177,-	chr22:50981256..50981257,+	799	1962.83	1.07375820568928	0	0	0	0	0	0	0	0	0	0	chr22:50981142..50981256,-	chr22:50981177..50981291,+
chr3:101620912-101621401	chr3:101620990..101620991,-	chr3:101621200..101621201,+	367	1383.72	0.756958424507659	0	0	0	0	0	0	0	0	0	0	chr3:101620956..101621070,-	chr3:101621121..101621235,+
chr3:101653987-101654224	chr3:101654008..101654009,-	chr3:101654057..101654058,+	92	1521.59	0.832379649890591	0	0	0	0	0	0	0	0	0	0	chr3:101653974..101654088,-	chr3:101653978..101654092,+
chr3:10231143-10231913	chr3:10231396..10231397,-	chr3:10231440..10231441,+	551	987.785	0.540363785557987	0	0	0	0	0	0.0786482182339615	0	0	0	0.00873869091488461	chr3:10231362..10231476,-	chr3:10231361..10231475,+
chr3:10233695-10234220	chr3:10233884..10233885,-	chr3:10233976..10233977,+	471	7400.86	4.04861050328228	0.219831292528693	0	0	0	0.14092039197016	0	0	0.0788870790622009	0	0.0488487515067838	chr3:10233850..10233964,-	chr3:10233897..10234011,+
chr3:10240437-10240684	chr3:10240460..10240461,-	chr3:10240584..10240585,+	171	2215.23	1.21183260393873	0	0	0	0	0	0.0786482182339615	0	0	0.064590727600732	0.0159154384260771	chr3:10240426..10240540,-	chr3:10240505..10240619,+
chr3:10240691-10241307	chr3:10240923..10240924,-	chr3:10241074..10241075,+	616	6459.31	3.53353938730853	0	0	0	0.092833815160624	0.21138058795524	0	0	0	0	0.0338016003462071	chr3:10240889..10241003,-	chr3:10240995..10241109,+
chr3:105087492-105087848	chr3:105087624..105087625,-	chr3:105087751..105087752,+	392	1863.49	1.01941466083151	0	0	0	0.278501445481872	0.0704601959850801	0	0.449665629405772	0.631096632497607	0.581316548406588	0.223448939086324	chr3:105087590..105087704,-	chr3:105087672..105087786,+
chr3:105087916-105088171	chr3:105087994..105087995,-	chr3:105088047..105088048,+	210	1388.01	0.759305251641138	0	0	0	0	0.0704601959850801	0.0786482182339615	0.224832814702886	0.315548316248803	0.258362910402928	0.105316939508184	chr3:105087960..105088074,-	chr3:105087968..105088082,+
chr3:11314967-11316155	chr3:11315744..11315745,-	chr3:11315841..11315842,+	1652	7744.05	4.23635120350109	0	0	0	0.092833815160624	0	0	0	0	0	0.0103148683511804	chr3:11315710..11315824,-	chr3:11315762..11315876,+
chr3:119039607-119039839	chr3:119039646..119039647,-	chr3:119039814..119039815,+	247	1189.34	0.65062363238512	0	0	0	0	0	0	0	0	0	0	chr3:119039612..119039726,-	chr3:119039735..119039849,+
chr3:119281143-119281770	chr3:119281508..119281509,-	chr3:119281719..119281720,+	942	4883.66	2.67158643326039	0	0	0	0	0	0	0	0	0	0	chr3:119281474..119281588,-	chr3:119281640..119281754,+
chr3:119289113-119289616	chr3:119289209..119289210,-	chr3:119289289..119289290,+	273	940.872	0.514700218818381	0	0	0	0	0	0	0	0	0	0	chr3:119289175..119289289,-	chr3:119289210..119289324,+
chr3:119356620-119357543	chr3:119356955..119356956,-	chr3:119356979..119356980,+	695	2064.72	1.12949671772429	0	0	0	0	0	0	0	0	0	0	chr3:119356921..119357035,-	chr3:119356900..119357014,+
chr3:119357693-119358081	chr3:119357863..119357864,-	chr3:119357930..119357931,+	408	3369.74	1.84340262582057	0	0	0	0.092833815160624	0	0	0	0	0	0.0103148683511804	chr3:119357829..119357943,-	chr3:119357851..119357965,+
chr3:122400701-122401439	chr3:122401057..122401058,-	chr3:122401094..122401095,+	750	1242.3	0.679595185995624	0	0	0	0	0	0.157296436467923	0	0	0.064590727600732	0.0246541293409617	chr3:122401023..122401137,-	chr3:122401015..122401129,+
chr3:12275748-12276053	chr3:12275795..12275796,-	chr3:12276036..12276037,+	336	1323.21	0.723856673960613	0	0	0	0	0	0	0	0	0	0	chr3:12275761..12275875,-	chr3:12275957..12276071,+
chr3:123407272-123407514	chr3:123407335..123407336,-	chr3:123407461..123407462,+	253	960.955	0.525686542669584	0	0	0	0	0	0	0.149888543135257	0	0	0.0166542825705841	chr3:123407301..123407415,-	chr3:123407382..123407496,+
chr3:124605050-124605342	chr3:124605146..124605147,-	chr3:124605208..124605209,+	255	974.956	0.533345733041576	0.219831292528693	0	0	0	0	0.0786482182339615	0.599554172541029	0.867757869684209	0.387544365604392	0.239259546510254	chr3:124605112..124605226,-	chr3:124605129..124605243,+
chr3:125709142-125709481	chr3:125709408..125709409,-	chr3:125709419..125709420,+	544	2286.95	1.25106673960613	0.659493877586079	0.572988604084508	0	0.092833815160624	0	0.157296436467923	1.12416407351443	0.788870790622008	0.710498003608052	0.456238400115958	chr3:125709374..125709488,-	chr3:125709340..125709454,+
chr3:126701397-126702091	chr3:126701482..126701483,-	chr3:126701510..126701511,+	199	1319.13	0.721624726477024	0.659493877586079	0.763984805446011	1.14448489411053	0.46416907580312	0.493221371895561	0.786482182339615	1.0492198019468	0.552209553435406	0.64590727600732	0.728796982063382	chr3:126701448..126701562,-	chr3:126701431..126701545,+
chr3:127448420-127448704	chr3:127448508..127448509,-	chr3:127448547..127448548,+	216	1114.68	0.609781181619256	0	0	0	0	0.0704601959850801	0	0	0	0	0.0078289106650089	chr3:127448474..127448588,-	chr3:127448468..127448582,+
chr3:127469268-127470071	chr3:127469510..127469511,-	chr3:127469643..127469644,+	618	2406.3	1.31635667396061	0	0	0	0.092833815160624	0.0704601959850801	0	0	0	0	0.0181437790161893	chr3:127469476..127469590,-	chr3:127469564..127469678,+
chr3:127473675-127474224	chr3:127473951..127473952,-	chr3:127474044..127474045,+	646	1011.02	0.553074398249453	0	0	0	0	0	0	0	0	0	0	chr3:127473917..127474031,-	chr3:127473965..127474079,+
chr3:127795566-127796407	chr3:127795795..127795796,-	chr3:127795880..127795881,+	544	1108.98	0.606663019693654	0.219831292528693	0.381992402723005	0.16349784201579	0	0	0	0	0	0	0.0850357263630542	chr3:127795761..127795875,-	chr3:127795801..127795915,+
chr3:13035460-13035932	chr3:13035880..13035881,-	chr3:13035884..13035885,+	845	2241.85	1.22639496717724	2.41814421781562	2.10095821497653	3.26995684031581	0.092833815160624	0.0704601959850801	0.157296436467923	1.49888543135257	1.18330618593301	1.6147681900183	1.37851216978061	chr3:13035846..13035960,-	chr3:13035805..13035919,+
chr3:13493281-13493606	chr3:13493366..13493367,-	chr3:13493422..13493423,+	227	1478.73	0.808933260393873	0.879325170114772	1.71896581225352	0.16349784201579	2.13517774869435	2.04334568356732	2.12350189231696	0.974275530379172	0.315548316248803	0.32295363800366	1.18628795928826	chr3:13493332..13493446,-	chr3:13493343..13493457,+
chr3:138582294-138582582	chr3:138582304..138582305,-	chr3:138582577..138582578,+	294	1996.07	1.0919420131291	2.19831292528693	1.90996201361503	1.14448489411053	0.092833815160624	0.0704601959850801	0.157296436467923	0.374721357838143	0.315548316248803	0.710498003608052	0.774901995369013	chr3:138582270..138582384,-	chr3:138582498..138582612,+
chr3:14167210-14167731	chr3:14167367..14167368,-	chr3:14167413..14167414,+	361	1655.78	0.905787746170678	0.439662585057386	0	0	0.742670521284992	0.986442743791121	0.786482182339615	0.299777086270515	0.157774158124402	0.193772182802196	0.400731273296692	chr3:14167333..14167447,-	chr3:14167334..14167448,+
chr3:142164400-142165110	chr3:142164911..142164912,-	chr3:142165031..142165032,+	1143	2480.37	1.35687636761488	0	0	0	0.092833815160624	0	0	0	0	0	0.0103148683511804	chr3:142164877..142164991,-	chr3:142164952..142165066,+
chr3:14444961-14445761	chr3:14445243..14445244,-	chr3:14445289..14445290,+	611	2306.84	1.26194748358862	0	0.381992402723005	0.16349784201579	0.092833815160624	0	0.0786482182339615	0	0	0.064590727600732	0.0868403339704569	chr3:14445209..14445323,-	chr3:14445210..14445324,+
chr3:146259909-146260381	chr3:146260150..146260151,-	chr3:146260261..146260262,+	594	1520.12	0.831575492341357	0	0	0	0	0.14092039197016	0.157296436467923	0	0.0788870790622009	0.064590727600732	0.0490771816778907	chr3:146260116..146260230,-	chr3:146260182..146260296,+
chr3:150089534-150090066	chr3:150089731..150089732,-	chr3:150089849..150089850,+	513	1025.57	0.561033916849015	0	0	0	0.278501445481872	0.0704601959850801	0.0786482182339615	0	0.157774158124402	0	0.0650426686472573	chr3:150089697..150089811,-	chr3:150089770..150089884,+
chr3:151923088-151923367	chr3:151923333..151923334,-	chr3:151923351..151923352,+	509	1195.69	0.654097374179431	1.09915646264346	0.381992402723005	0.817489210078951	0	0	0	0	0	0	0.255404230605046	chr3:151923299..151923413,-	chr3:151923272..151923386,+
chr3:152878171-152878732	chr3:152878327..152878328,-	chr3:152878375..152878376,+	361	1794.38	0.981608315098468	0	0	0	0	0	0	0	0.0788870790622009	0.258362910402928	0.037472221051681	chr3:152878293..152878407,-	chr3:152878296..152878410,+
chr3:153007263-153007499	chr3:153007277..153007278,-	chr3:153007384..153007385,+	136	1176.06	0.64335886214442	0	0	0.16349784201579	0	0	0	0	0	0	0.0181664268906433	chr3:153007243..153007357,-	chr3:153007305..153007419,+
chr3:15337083-15337387	chr3:15337151..15337152,-	chr3:15337294..15337295,+	280	1424.73	0.779392778993436	0	0	0	0	0	0	0	0	0	0	chr3:15337117..15337231,-	chr3:15337215..15337329,+
chr3:15341871-15342528	chr3:15342399..15342400,-	chr3:15342484..15342485,+	1142	1264.36	0.691663019693654	0	0	0	0	0	0	0	0	0	0	chr3:15342365..15342479,-	chr3:15342405..15342519,+
chr3:15450643-15451124	chr3:15450900..15450901,-	chr3:15451040..15451041,+	655	2639.33	1.44383479212254	0.219831292528693	0	0	0	0	0	0	0	0	0.0244256991698548	chr3:15450866..15450980,-	chr3:15450961..15451075,+
chr3:169482089-169482431	chr3:169482113..169482114,-	chr3:169482193..169482194,+	129	1598.76	0.874595185995624	0	0.190996201361503	0.16349784201579	0.185667630321248	0.3523009799254	0.157296436467923	0.224832814702886	0.0788870790622009	0	0.150386553761883	chr3:169482079..169482193,-	chr3:169482114..169482228,+
chr3:170073991-170074311	chr3:170074181..170074182,-	chr3:170074254..170074255,+	454	1009.39	0.552182713347921	0	0	0	0.092833815160624	0	0.0786482182339615	0.149888543135257	0	0.258362910402928	0.0644148318814189	chr3:170074147..170074261,-	chr3:170074175..170074289,+
chr3:170444418-170445820	chr3:170444533..170444534,-	chr3:170444638..170444639,+	336	1388.31	0.759469365426696	0	0	0	0	0	0	0	0	0	0	chr3:170444499..170444613,-	chr3:170444559..170444673,+
chr3:171543191-171543627	chr3:171543388..171543389,-	chr3:171543520..171543521,+	527	1271.41	0.695519693654267	0	0	0	0.185667630321248	0.0704601959850801	0.157296436467923	0	0.0788870790622009	0	0.0547012602040502	chr3:171543354..171543468,-	chr3:171543441..171543555,+
chr3:171847438-171848726	chr3:171847796..171847797,-	chr3:171847798..171847799,+	719	1389.41	0.760071115973742	0	0	0	0.092833815160624	0.21138058795524	0.0786482182339615	0.374721357838143	0.157774158124402	0.129181455201464	0.116059954723759	chr3:171847762..171847876,-	chr3:171847719..171847833,+
chr3:171853185-171854055	chr3:171853742..171853743,-	chr3:171853759..171853760,+	1132	3675.47	2.01065098468271	0	0	0	0	0	0	0	0	0	0	chr3:171853708..171853822,-	chr3:171853680..171853794,+
chr3:171856568-171857271	chr3:171856822..171856823,-	chr3:171856930..171856931,+	617	999.715	0.546890043763676	0	0	0	0	0	0	0.0749442715676286	0	0.064590727600732	0.0155038887964845	chr3:171856788..171856902,-	chr3:171856851..171856965,+
chr3:171858231-171859026	chr3:171858463..171858464,-	chr3:171858544..171858545,+	546	3515.84	1.92332603938731	0	0	0	0	0.28184078394032	0	0.0749442715676286	0.236661237186603	0.129181455201464	0.0802919719884462	chr3:171858429..171858543,-	chr3:171858465..171858579,+
chr3:171870963-171871593	chr3:171871235..171871236,-	chr3:171871346..171871347,+	656	1221.32	0.668118161925602	0	0	0	0	0	0	0	0	0	0	chr3:171871201..171871315,-	chr3:171871267..171871381,+
chr3:177077500-177078084	chr3:177077815..177077816,-	chr3:177077847..177077848,+	663	1873.52	1.02490153172867	0	0.381992402723005	0	0.185667630321248	0.0704601959850801	0.0786482182339615	0.224832814702886	0.236661237186603	0.258362910402928	0.15962504550619	chr3:177077781..177077895,-	chr3:177077768..177077882,+
chr3:181419160-181419816	chr3:181419160..181419161,-	chr3:181419185..181419186,+	26	1031.12	0.564070021881838	0	0	0	0	0	0	0	0	0	0	chr3:181419126..181419240,-	chr3:181419106..181419220,+
chr3:181442269-181442851	chr3:181442515..181442516,-	chr3:181442528..181442529,+	506	2930.83	1.60329868708972	0	0	0	0	0	0	0	0	0	0	chr3:181442481..181442595,-	chr3:181442449..181442563,+
chr3:181444404-181445128	chr3:181444631..181444632,-	chr3:181444756..181444757,+	580	4742.9	2.59458424507659	0	0	0	0	0	0	0	0	0	0	chr3:181444597..181444711,-	chr3:181444677..181444791,+
chr3:183003579-183004143	chr3:183003743..183003744,-	chr3:183003755..183003756,+	341	3135.87	1.71546498905908	0	0	0.16349784201579	1.11400578192749	2.88886803538828	1.41566792821131	0	0	0	0.620226620838097	chr3:183003709..183003823,-	chr3:183003676..183003790,+
chr3:183088664-183088916	chr3:183088764..183088765,-	chr3:183088778..183088779,+	215	1127.49	0.616788840262582	0	0	0	0	0	0	0	0	0	0	chr3:183088730..183088844,-	chr3:183088699..183088813,+
chr3:183098974-183099227	chr3:183099060..183099061,-	chr3:183099077..183099078,+	190	961.547	0.526010393873085	0	0	0	0	0	0	0	0	0	0	chr3:183099026..183099140,-	chr3:183098998..183099112,+
chr3:183255011-183255903	chr3:183255198..183255199,-	chr3:183255302..183255303,+	479	1069.19	0.584896061269147	0	0	0	0	0	0	0	0	0	0	chr3:183255164..183255278,-	chr3:183255223..183255337,+
chr3:183271974-183272463	chr3:183272269..183272270,-	chr3:183272374..183272375,+	696	1688.23	0.923539387308534	0	0	0	0	0	0	0	0	0	0	chr3:183272235..183272349,-	chr3:183272295..183272409,+
chr3:18580242-18580387	chr3:18580265..18580266,-	chr3:18580293..18580294,+	75	1431.68	0.783194748358862	1.31898775517216	0.572988604084508	0.16349784201579	1.11400578192749	0.493221371895561	1.0224268370415	1.19910834508206	1.18330618593301	0.775088731208784	0.871403494928985	chr3:18580231..18580345,-	chr3:18580214..18580328,+
chr3:187459288-187459644	chr3:187459457..187459458,-	chr3:187459480..187459481,+	362	1055	0.577133479212254	0	0.190996201361503	0	0.092833815160624	0	0	0.224832814702886	0.0788870790622009	0.193772182802196	0.0868135658988233	chr3:187459423..187459537,-	chr3:187459401..187459515,+
chr3:188149383-188149832	chr3:188149492..188149493,-	chr3:188149595..188149596,+	322	2254.11	1.23310175054705	0	0	0	0	0	0	0	0	0	0	chr3:188149458..188149572,-	chr3:188149516..188149630,+
chr3:188156976-188157533	chr3:188156976..188156977,-	chr3:188157126..188157127,+	151	1430.38	0.782483588621444	0	0	0	0	0	0	0	0	0	0	chr3:188156942..188157056,-	chr3:188157047..188157161,+
chr3:188224984-188225450	chr3:188225104..188225105,-	chr3:188225322..188225323,+	459	1069.39	0.585005470459519	0	0	0	0	0	0	0	0	0	0	chr3:188225070..188225184,-	chr3:188225243..188225357,+
chr3:188666473-188667138	chr3:188666778..188666779,-	chr3:188666895..188666896,+	728	1691.55	0.925355579868709	0	0	0	0	0	0	0	0	0	0	chr3:188666744..188666858,-	chr3:188666816..188666930,+
chr3:188668723-188669229	chr3:188668820..188668821,-	chr3:188668951..188668952,+	326	5432	2.97155361050328	0	0	0	0	0	0	0.0749442715676286	0	0	0.00832714128529207	chr3:188668786..188668900,-	chr3:188668872..188668986,+
chr3:192610862-192611520	chr3:192610981..192610982,-	chr3:192611084..192611085,+	342	3371.31	1.84426148796499	0	0	0	0	0	0	0	0	0	0	chr3:192610947..192611061,-	chr3:192611005..192611119,+
chr3:192634153-192634990	chr3:192634766..192634767,-	chr3:192634786..192634787,+	1247	1252.42	0.685131291028446	0	0	0	0.092833815160624	0.0704601959850801	0.0786482182339615	0	0	0.064590727600732	0.0340592174422664	chr3:192634732..192634846,-	chr3:192634707..192634821,+
chr3:193851636-193853009	chr3:193852899..193852900,-	chr3:193852923..193852924,+	2551	1067.05	0.583725382932166	0	0.381992402723005	0	0.278501445481872	0.845522351820961	0.550537527637731	0.449665629405772	0.236661237186603	0.193772182802196	0.32629475300646	chr3:193852865..193852979,-	chr3:193852844..193852958,+
