gene_id	TSS_associated_1st.transc_id	oligo_reg	TSS_id	TSS_description	TSS_transc_association	avExpALL	gene_name	gene_type	GeneType	lncdb	TSS_start	bidirec160	bidirec70	K562_rep1	K562_rep2	K562_rep3	HeLa_rep1	HeLa_rep2	HeLa_rep3	HepG2_rep1	HepG2_rep2	HepG2_rep3	avExpCS	gwas.snp.LD	selected	flip	enhancer_id	flip.sense.anti	seq_id	NumSNPs	NumSNPs94	rs.SNP1	rs.SNP2	R.squared	Distance	trait	n.eQTLs	n.eQTLs94	PromType	PromType2	PromType3
ENSG00000225880.4	ENST00000473798	chr1:762867..762981,-	chr1:762885..762905,-	p1@LINC00115	0bp_to_ENST00000473798,ENST00000536430,NR_024321,uc010nxx.1_5end	2.53456130790191	LINC00115	lincRNA	Lincrna	no	chr1:762901..762902,-	bidirecNeg	nodirec	2.93274358802335	4.11731322067252	3.69207491346855	1.54810130062536	1.24251839046515	1.64230914106419	1.6544468284517	0.906574442192832	1.819895684063	2.17288638989185	no	lncRNA	flip	NA	sense	Lincrna.flip.sense__chr1:762867..762981,-	1	1	NA	NA	NA	NA	NA	0	0	intergenic	intergenic	intergenic
ENSG00000225889.3	ENST00000436950	chr2:64455507..64455621,+	chr2:64455580..64455625,+	p1@ENST00000436950,p1@ENST00000451350,p1@uc002scv.1	0bp_to_ENST00000436950,ENST00000451350,uc002scv.1_5end	3.18254773595199	AC074289.1	antisense	Antisense	no	chr2:64455586..64455587,+	nodirec	nodirec	0.22559566061718	0.392125068635478	0.839107934879216	0	0	0	0	0	0	0.161869851570208	no	lncRNA	noflip	NA	NA	Antisense.noflip.NA__chr2:64455507..64455621,+	0	0	NA	NA	NA	NA	NA	0	0	antisense	antisense	antisense
ENSG00000225889.3	ENST00000449678	chr2:64455479..64455593,+	chr2:64455542..64455572,+	p1@ENST00000449678	0bp_to_ENST00000449678_5end	1.38988543371522	AC074289.1	antisense	Antisense	no	chr2:64455558..64455559,+	nodirec	nodirec	0.22559566061718	0.196062534317739	0.50346476092753	0	0	0	0	0	0	0.102791439540272	no	lncRNA	noflip	NA	NA	Antisense.noflip.NA__chr2:64455479..64455593,+	0	0	NA	NA	NA	NA	NA	0	0	antisense	antisense	antisense
ENSG00000225975.2	ENST00000425254	chr19:37178274..37178388,-	chr19:37178284..37178348,-	p1@ENST00000425254	0bp_to_ENST00000425254_5end	2.84757774140753	AC074138.3	lincRNA	Lincrna	no	chr19:37178308..37178309,-	nodirec	nodirec	1.80476528493744	2.94093801476609	1.84603745673428	4.16052224543065	4.16609107391257	3.94154193855405	2.52106183383116	2.88455504334083	2.15691340333392	2.93582514387122	no	lncRNA	noflip	NA	NA	Lincrna.noflip.NA__chr19:37178274..37178388,-	1	1	NA	NA	NA	NA	NA	1	1	divergent	div_lnc	div_lnc
ENSG00000226197.2	ENST00000428006	chr9:13446423..13446537,+	chr9:13446472..13446510,+	p1@ENST00000428006	-14bp_to_ENST00000428006_5end	0.915335515548282	RP11-536O18.1	lincRNA	Lincrna	no	chr9:13446502..13446503,+	nodirec	nodirec	0	0	0	0	0	0	0	0	0	0	no	lncRNA	noflip	NA	NA	Lincrna.noflip.NA__chr9:13446423..13446537,+	0	0	NA	NA	NA	NA	NA	0	0	intergenic	intergenic	intergenic
ENSG00000226237.1	ENST00000415801	chr9:89563513..89563627,+	chr9:89563578..89563609,+	p1@ENST00000415801	-4bp_to_ENST00000415801_5end	0.696737588652482	RP11-276H19.1	lincRNA	Lincrna	no	chr9:89563592..89563593,+	nodirec	nodirec	0	0	0	2.03188295707078	4.89698424477443	2.29923279748986	0	0	0	1.02534444437056	no	lncRNA	noflip	NA	NA	Lincrna.noflip.NA__chr9:89563513..89563627,+	0	0	NA	NA	NA	NA	NA	0	0	intergenic	intergenic	intergenic
ENSG00000226266.2	ENST00000453016	chr2:160568910..160569024,-	chr2:160568918..160568979,-	p4@BAZ2B	0bp_to_ENST00000453016,uc002uau.1,uc002uaw.2_5end	1.95206427015251	AC009961.3	lincRNA	Lincrna	no	chr2:160568944..160568945,-	bidirecNeg	nodirec	1.57916962432026	2.35275041181287	2.51732380463765	0.580537987734509	0.365446585430927	0.574808199372465	1.6544468284517	1.2362378757175	1.75249214020881	1.40146816196519	no	lncRNA	flip	NA	sense	Lincrna.flip.sense__chr2:160568910..160569024,-	2	1	NA	NA	NA	NA	NA	2	1	divergent	div_lnc	div_lnc_pc
ENSG00000226266.2	ENST00000453016	chr2:160568910..160569024,+	chr2:160568918..160568979,-	p4@BAZ2B	0bp_to_ENST00000453016,uc002uau.1,uc002uaw.2_5end	1.95206427015251	AC009961.3	lincRNA	Lincrna	no	chr2:160568944..160568945,-	bidirecNeg	nodirec	1.57916962432026	2.35275041181287	2.51732380463765	0.580537987734509	0.365446585430927	0.574808199372465	1.6544468284517	1.2362378757175	1.75249214020881	1.40146816196519	no	lncRNA	flip	NA	antisense	Lincrna.flip.antisense__chr2:160568910..160569024,+	2	1	NA	NA	NA	NA	NA	0	0	divergent	div_lnc	div_lnc_pc
ENSG00000226310.1	ENST00000439622	chrX:57147952..57148066,+	chrX:57148001..57148063,+	p1@ENST00000439622	-31bp_to_ENST00000439622_5end	4.63230769230769	RP3-323P24.3	antisense	Lincrna	no	chrX:57148031..57148032,+	bidirecPos	bidirecPos	3.38393490925771	2.94093801476609	3.18861015254102	3.67674058898522	4.75080561060206	2.6276946257027	1.02418136999391	1.483485450861	1.75249214020881	2.7587647625465	no	lncRNA	flip	NA	sense	Lincrna.flip.sense__chrX:57147952..57148066,+	0	0	NA	NA	NA	NA	NA	0	0	divergent	div_lnc	div_lnc_pc
ENSG00000226310.1	ENST00000439622	chrX:57147952..57148066,-	chrX:57148001..57148063,+	p1@ENST00000439622	-31bp_to_ENST00000439622_5end	4.63230769230769	RP3-323P24.3	antisense	Lincrna	no	chrX:57148031..57148032,+	bidirecPos	bidirecPos	3.38393490925771	2.94093801476609	3.18861015254102	3.67674058898522	4.75080561060206	2.6276946257027	1.02418136999391	1.483485450861	1.75249214020881	2.7587647625465	no	lncRNA	flip	NA	antisense	Lincrna.flip.antisense__chrX:57147952..57148066,-	0	0	NA	NA	NA	NA	NA	0	0	divergent	div_lnc	div_lnc_pc
ENSG00000226328.2	ENST00000432502	chr22:45559539..45559653,-	chr22:45559555..45559582,-	p1@ENST00000432502	-15bp_to_ENST00000432502_5end	0.694697217675941	CTA-217C2.1	lincRNA	Lincrna	no	chr22:45559573..45559574,-	nodirec	nodirec	0	0.196062534317739	0	0.0967563312890848	0.365446585430927	0.164230914106419	0.0787831823072238	0.164831716762333	0.202210631562555	0.140924655086254	no	lncRNA	noflip	NA	NA	Lincrna.noflip.NA__chr22:45559539..45559653,-	2	2	NA	NA	NA	NA	NA	1	1	divergent	div_lnc	div_lnc_pc
ENSG00000226328.2	ENST00000426282	chr22:45559619..45559733,-	chr22:45559642..45559715,-	p1@LOC100506714	0bp_to_ENST00000426282,NR_038956_5end	5.12427480916031	CTA-217C2.1	lincRNA	Lincrna	no	chr22:45559653..45559654,-	nodirec	nodirec	3.60953056987489	2.74487548044835	1.84603745673428	1.35458863804719	1.5348756588099	1.23173185579814	1.89079637537337	1.64831716762333	1.68508859635463	1.94953797767379	no	lncRNA	noflip	NA	NA	Lincrna.noflip.NA__chr22:45559619..45559733,-	1	1	NA	NA	NA	NA	NA	1	1	divergent	div_lnc	div_lnc_pc
ENSG00000226380.3	ENST00000447307	chr7:130597856..130597970,-	chr7:130597878..130597898,-	p3@ENST00000447307	36bp_to_ENST00000447307_5end	2.22195853791598	MIR29B1	lincRNA	Lincrna	no	chr7:130597890..130597891,-	nodirec	nodirec	0	0	0	0	0	0	1.6544468284517	2.80213918495966	2.08950985947974	0.727343985876789	no	lncRNA	noflip	NA	NA	Lincrna.noflip.NA__chr7:130597856..130597970,-	0	0	NA	NA	NA	NA	NA	0	0	intergenic	intergenic	intergenic
ENSG00000226380.3	ENST00000418546	chr7:130597921..130598035,-	chr7:130597948..130597962,-	p1@ENST00000418546	0bp_to_ENST00000418546_5end	1.69213311511184	MIR29B1	lincRNA	Lincrna	no	chr7:130597955..130597956,-	nodirec	nodirec	0	0	0	0	0.146178634172371	0.0821154570532093	1.26053091691558	0.659326867049333	0.674035438541851	0.313576368192483	no	lncRNA	noflip	NA	NA	Lincrna.noflip.NA__chr7:130597921..130598035,-	0	0	NA	NA	NA	NA	NA	0	0	intergenic	intergenic	intergenic
ENSG00000226380.3	ENST00000432045	chr7:130598098..130598212,-	chr7:130598117..130598139,-	p1@LOC646329	-48bp_to_ENST00000432045,NR_034120,uc003vqn.3_5end	1.2559814612868	MIR29B1	lincRNA	Lincrna	no	chr7:130598132..130598133,-	nodirec	nodirec	0.22559566061718	0	0	0	0.365446585430927	0.0821154570532093	1.10296455230113	0.576911008668166	0.943649613958591	0.3662980975588	no	lncRNA	noflip	NA	NA	Lincrna.noflip.NA__chr7:130598098..130598212,-	0	0	NA	NA	NA	NA	NA	0	0	intergenic	intergenic	intergenic
ENSG00000226419.2	ENST00000420168	chr1:113499041..113499155,+	chr1:113499111..113499126,+	p1@ENST00000420168	-15bp_to_ENST00000420168_5end	0.235370976541189	RP11-31F15.1	antisense	Antisense	no	chr1:113499120..113499121,+	nodirec	nodirec	0.22559566061718	0	0.167821586975843	0.774050650312679	1.46178634172371	0.985385484638511	0.157566364614448	0.329663433524666	0.13480708770837	0.470741845568379	no	lncRNA	noflip	NA	NA	Antisense.noflip.NA__chr1:113499041..113499155,+	1	1	NA	NA	NA	NA	NA	0	0	divergent	div_lnc	div_lnc
ENSG00000226419.2	ENST00000416193	chr1:113499003..113499117,-	chr1:113498993..113499099,+	p1@ENST00000416193,p1@ENST00000428411,p1@ENST00000435800,p1@uc001edb.2,p1@uc001edc.1,p1@uc001edd.2	0bp_to_ENST00000416193,ENST00000428411,ENST00000435800,uc001edb.2,uc001edc.1,uc001edd.2_5end	6.07648663393344	RP11-31F15.1	antisense	Antisense	no	chr1:113499082..113499083,+	bidirecPos	nodirec	9.92620906715594	10.3913143188402	9.56583045762307	11.0302217669557	17.3952574665121	10.6750094169172	4.49064139151176	4.86253564448883	5.3922835083348	9.30325589314884	no	lncRNA	flip	NA	antisense	Antisense.flip.antisense__chr1:113499003..113499117,-	1	1	NA	NA	NA	NA	NA	0	0	divergent	div_lnc	div_lnc
ENSG00000226419.2	ENST00000416193	chr1:113499003..113499117,+	chr1:113498993..113499099,+	p1@ENST00000416193,p1@ENST00000428411,p1@ENST00000435800,p1@uc001edb.2,p1@uc001edc.1,p1@uc001edd.2	0bp_to_ENST00000416193,ENST00000428411,ENST00000435800,uc001edb.2,uc001edc.1,uc001edd.2_5end	6.07648663393344	RP11-31F15.1	antisense	Antisense	no	chr1:113499082..113499083,+	bidirecPos	nodirec	9.92620906715594	10.3913143188402	9.56583045762307	11.0302217669557	17.3952574665121	10.6750094169172	4.49064139151176	4.86253564448883	5.3922835083348	9.30325589314884	no	lncRNA	flip	NA	sense	Antisense.flip.sense__chr1:113499003..113499117,+	1	1	NA	NA	NA	NA	NA	0	0	divergent	div_lnc	div_lnc
ENSG00000226441.2	ENST00000414844	chr3:17085693..17085807,-	chr3:17085717..17085733,-	p2@PLCL2-AS1	-33bp_to_ENST00000414844_5end	0.0222483642311887	PLCL2-AS1	antisense	Antisense	no	chr3:17085727..17085728,-	nodirec	nodirec	0	0	0	0	0	0	0	0	0	0	yes	lncRNA.gwas	noflip	NA	NA	Antisense.noflip.NA__chr3:17085693..17085807,-	1	1	rs4618210	rs11926952	0.694464178218242	38630	Myocardial_infarction	1	1	antisense	antisense	antisense
ENSG00000226465.1	ENST00000376445	chr20:25731754..25731868,+	chr20:25731814..25731865,+	p1@ENST00000376445	0bp_to_ENST00000376445_5end	0.564484451718494	RP13-401N8.1	antisense	Lincrna	no	chr20:25731833..25731834,+	nodirec	nodirec	0	0	0	0	0	0	3.3088936569034	3.54388191039016	3.03315947343833	1.09843722674799	no	lncRNA	noflip	NA	NA	Lincrna.noflip.NA__chr20:25731754..25731868,+	0	0	NA	NA	NA	NA	NA	0	0	intergenic	intergenic	intergenic
ENSG00000226471.2	ENST00000418292	chr22:29196597..29196711,+	chr22:29196662..29196743,+	p1@ENST00000418292,p1@ENST00000458080	0bp_to_ENST00000418292,ENST00000458080_5end	4.39478450627387	CTA-292E10.6	antisense	Lincrna	no	chr22:29196676..29196677,+	bidirecPos	nodirec	2.48155226678899	4.509438289308	3.35643173951687	1.64485763191444	2.19267951258556	2.21711734043665	3.54524320382507	2.966970901722	2.62873821031322	2.83811434404564	no	lncRNA	flip	NA	sense	Lincrna.flip.sense__chr22:29196597..29196711,+	0	0	NA	NA	NA	NA	NA	0	0	divergent	div_lnc	div_lnc_pc
ENSG00000226471.2	ENST00000418292	chr22:29196597..29196711,-	chr22:29196662..29196743,+	p1@ENST00000418292,p1@ENST00000458080	0bp_to_ENST00000418292,ENST00000458080_5end	4.39478450627387	CTA-292E10.6	antisense	Lincrna	no	chr22:29196676..29196677,+	bidirecPos	nodirec	2.48155226678899	4.509438289308	3.35643173951687	1.64485763191444	2.19267951258556	2.21711734043665	3.54524320382507	2.966970901722	2.62873821031322	2.83811434404564	no	lncRNA	flip	NA	antisense	Lincrna.flip.antisense__chr22:29196597..29196711,-	0	0	NA	NA	NA	NA	NA	0	0	divergent	div_lnc	div_lnc_pc
ENSG00000226604.2	ENST00000438048	chr9:119051004..119051118,-	chr9:119051028..119051054,-	p1@ENST00000438048	0bp_to_ENST00000438048_5end	0.795684669939989	PAPPA-AS2	antisense	Antisense	no	chr9:119051038..119051039,-	nodirec	nodirec	0	0	0	0	0	0	0	0	0	0	no	lncRNA	noflip	NA	NA	Antisense.noflip.NA__chr9:119051004..119051118,-	2	2	NA	NA	NA	NA	NA	0	0	antisense	antisense	antisense
ENSG00000226674.4	ENST00000420472	chr2:145780693..145780807,+	chr2:145780767..145780811,+	p1@ENST00000420472	13bp_to_ENST00000420472_5end	1.05196944899073	TEX41	lincRNA	Lincrna	no	chr2:145780772..145780773,+	nodirec	nodirec	0	0	0	0	0	0	0	0	0	0	no	lncRNA	noflip	NA	NA	Lincrna.noflip.NA__chr2:145780693..145780807,+	0	0	NA	NA	NA	NA	NA	0	0	intergenic	intergenic	intergenic
ENSG00000226686.3	ENST00000438770	chr19:37742733..37742847,+	chr19:37742773..37742824,+	p1@ENST00000438770,p1@uc002ofv.2	-3bp_to_ENST00000438770,uc002ofv.2_5end	3.33457719585379	AC012309.5	lincRNA	Lincrna	no	chr19:37742812..37742813,+	nodirec	nodirec	0	0	0.335643173951687	0.0967563312890848	0	0	0	0	0	0.0480443894711969	no	lncRNA	noflip	NA	NA	Lincrna.noflip.NA__chr19:37742733..37742847,+	4	4	NA	NA	NA	NA	NA	0	0	intergenic	intergenic	intergenic
ENSG00000226688.2	ENST00000414006	chr10:97667625..97667739,+	chr10:97667581..97667677,-	p1@ENST00000414006,p1@ENST00000427300,p1@ENST00000452942	0bp_to_ENST00000414006,ENST00000427300,ENST00000452942_5end	5.18731587561375	ENTPD1-AS1	antisense	Antisense	no	chr10:97667659..97667660,-	nodirec	nodirec	7.21906113974978	5.68581349521443	6.54504189205789	10.6431964417993	11.6212014167035	11.8246258156621	6.22387140227068	5.76911008668166	6.26852957843921	7.97782791873095	no	lncRNA	flip	NA	antisense	Antisense.flip.antisense__chr10:97667625..97667739,+	1	1	NA	NA	NA	NA	NA	0	0	intergenic	intergenic	intergenic
ENSG00000226688.2	ENST00000449419	chr10:97667530..97667644,-	chr10:97667550..97667574,-	p1@ENST00000449419	-18bp_to_ENST00000449419_5end	0.507006001091107	ENTPD1-AS1	antisense	Antisense	no	chr10:97667564..97667565,-	nodirec	nodirec	0.676786981851542	0.588187602953217	0.50346476092753	1.35458863804719	1.38869702463752	0.903270027585302	0.787831823072238	1.31865373409867	1.3480708770837	0.985505718917434	no	lncRNA	noflip	NA	NA	Antisense.noflip.NA__chr10:97667530..97667644,-	1	1	NA	NA	NA	NA	NA	1	1	intergenic	intergenic	intergenic
ENSG00000226688.2	ENST00000414006	chr10:97667625..97667739,-	chr10:97667581..97667677,-	p1@ENST00000414006,p1@ENST00000427300,p1@ENST00000452942	0bp_to_ENST00000414006,ENST00000427300,ENST00000452942_5end	5.18731587561375	ENTPD1-AS1	antisense	Antisense	no	chr10:97667659..97667660,-	nodirec	nodirec	7.21906113974978	5.68581349521443	6.54504189205789	10.6431964417993	11.6212014167035	11.8246258156621	6.22387140227068	5.76911008668166	6.26852957843921	7.97782791873095	no	lncRNA	flip	NA	sense	Antisense.flip.sense__chr10:97667625..97667739,-	1	1	NA	NA	NA	NA	NA	1	1	intergenic	intergenic	intergenic
ENSG00000226688.2	ENST00000416301	chr10:97849937..97850051,-	chr10:97849949..97849982,-	p1@ENST00000416301,p1@ENST00000444375,p1@ENST00000452728,p1@ENST00000454638,p1@ENST00000458228	0bp_to_ENST00000416301,ENST00000444375,ENST00000452728,ENST00000454638,ENST00000458228_5end	2.79442989634479	ENTPD1-AS1	antisense	Antisense	no	chr10:97849971..97849972,-	nodirec	nodirec	5.63989151542951	4.509438289308	6.88068506600957	1.9351266257817	1.82723292715464	1.8065400551706	3.93915911536119	2.88455504334083	3.97680908739692	3.71104863610588	no	lncRNA	noflip	NA	NA	Antisense.noflip.NA__chr10:97849937..97850051,-	0	0	NA	NA	NA	NA	NA	0	0	intergenic	intergenic	intergenic
ENSG00000226696.1	ENST00000448978	chr19:54960184..54960298,-	chr19:54960199..54960242,-	p1@ENST00000448978	0bp_to_ENST00000448978_5end	3.2309219858156	LENG8-AS1	antisense	Antisense	no	chr19:54960218..54960219,-	bidirecNeg	nodirec	1.80476528493744	3.13700054908383	1.84603745673428	3.67674058898522	2.41194746384412	3.77731102444763	2.04836273998782	1.81314888438566	1.88729922791718	2.48917924670258	no	lncRNA	flip	NA	sense	Antisense.flip.sense__chr19:54960184..54960298,-	2	2	NA	NA	NA	NA	NA	1	1	divergent	div_lnc	div_lnc_pc
ENSG00000226696.1	ENST00000448978	chr19:54960184..54960298,+	chr19:54960199..54960242,-	p1@ENST00000448978	0bp_to_ENST00000448978_5end	3.2309219858156	LENG8-AS1	antisense	Antisense	no	chr19:54960218..54960219,-	bidirecNeg	nodirec	1.80476528493744	3.13700054908383	1.84603745673428	3.67674058898522	2.41194746384412	3.77731102444763	2.04836273998782	1.81314888438566	1.88729922791718	2.48917924670258	no	lncRNA	flip	NA	antisense	Antisense.flip.antisense__chr19:54960184..54960298,+	2	2	NA	NA	NA	NA	NA	0	0	divergent	div_lnc	div_lnc_pc
ENSG00000226752.3	ENST00000442982	chr9:123605282..123605396,-	chr9:123605353..123605391,+	p1@LOC253039	0bp_to_ENST00000442982,uc004bkp.2_5end	4.76947655398037	PSMD5-AS1	antisense	Antisense	no	chr9:123605361..123605362,+	nodirec	nodirec	15.1149092613511	26.4684421328948	21.9846278938355	8.51455715343946	12.205915953393	8.54000753353376	2.9937609276745	3.13180261848433	3.57238782427181	11.3918234776531	no	lncRNA	flip	NA	antisense	Antisense.flip.antisense__chr9:123605282..123605396,-	0	0	NA	NA	NA	NA	NA	0	0	antisense	antisense	antisense
ENSG00000226752.3	ENST00000442982	chr9:123605282..123605396,+	chr9:123605353..123605391,+	p1@LOC253039	0bp_to_ENST00000442982,uc004bkp.2_5end	4.76947655398037	PSMD5-AS1	antisense	Antisense	no	chr9:123605361..123605362,+	nodirec	nodirec	15.1149092613511	26.4684421328948	21.9846278938355	8.51455715343946	12.205915953393	8.54000753353376	2.9937609276745	3.13180261848433	3.57238782427181	11.3918234776531	no	lncRNA	flip	NA	sense	Antisense.flip.sense__chr9:123605282..123605396,+	0	0	NA	NA	NA	NA	NA	0	0	antisense	antisense	antisense
ENSG00000226754.1	ENST00000458151	chr1:53704189..53704303,-	chr1:53704242..53704290,+	p1@LOC100507564	0bp_to_ENST00000458151,NR_038953,uc001cvg.2_5end	2.54428571428571	RP5-1024G6.5	antisense	Lincrna	no	chr1:53704268..53704269,+	bidirecPos	nodirec	0.902382642468722	0.392125068635478	0	1.16107597546902	2.85048336636123	1.56019368401098	0.866615005379462	0.659326867049333	0.53922835083348	0.992381217800856	no	lncRNA	flip	NA	antisense	Lincrna.flip.antisense__chr1:53704189..53704303,-	0	0	NA	NA	NA	NA	NA	0	0	divergent	div_lnc	div_lnc_pc
ENSG00000226754.1	ENST00000458151	chr1:53704189..53704303,+	chr1:53704242..53704290,+	p1@LOC100507564	0bp_to_ENST00000458151,NR_038953,uc001cvg.2_5end	2.54428571428571	RP5-1024G6.5	antisense	Lincrna	no	chr1:53704268..53704269,+	bidirecPos	nodirec	0.902382642468722	0.392125068635478	0	1.16107597546902	2.85048336636123	1.56019368401098	0.866615005379462	0.659326867049333	0.53922835083348	0.992381217800856	no	lncRNA	flip	NA	sense	Lincrna.flip.sense__chr1:53704189..53704303,+	0	0	NA	NA	NA	NA	NA	0	0	divergent	div_lnc	div_lnc_pc
ENSG00000226853.2	ENST00000417038	chr2:175352036..175352150,+	chr2:175352114..175352137,+	p1@ENST00000417038,p1@ENST00000444196	0bp_to_ENST00000417038,ENST00000444196_5end	2.1344462629569	AC010894.3	lincRNA	Lincrna	no	chr2:175352115..175352116,+	nodirec	nodirec	1.1279783030859	1.56850027454191	1.84603745673428	1.06431964417993	0.950161122120411	1.31384731285135	0.472699093843343	0.329663433524666	0.606631894687665	1.03109317061883	no	lncRNA	noflip	NA	NA	Lincrna.noflip.NA__chr2:175352036..175352150,+	1	1	NA	NA	NA	NA	NA	1	1	divergent	div_lnc	div_lnc
ENSG00000226856.1	ENST00000414886	chr2:118943917..118944031,-	chr2:118943930..118943963,-	p1@ENST00000414886,p1@ENST00000449075,p1@ENST00000449819	0bp_to_ENST00000414886,ENST00000449075,ENST00000449819_5end	0.595722858701582	AC093901.1	lincRNA	Lincrna	no	chr2:118943951..118943952,-	nodirec	nodirec	0	0	0	0	0	0	0.0787831823072238	0	0.0674035438541851	0.0162429695734899	no	lncRNA	noflip	NA	NA	Lincrna.noflip.NA__chr2:118943917..118944031,-	1	0	NA	NA	NA	NA	NA	0	0	intergenic	intergenic	intergenic
ENSG00000226891.2	ENST00000436350	chr1:65468084..65468198,-	chr1:65468108..65468146,-	p1@ENST00000436350	0bp_to_ENST00000436350_5end	1.50061102018549	RP11-182I10.3	lincRNA	Lincrna	no	chr1:65468118..65468119,-	nodirec	nodirec	0	0	0	0	0.0730893170861855	0	0	0	0	0.00812103523179839	no	lncRNA	noflip	NA	NA	Lincrna.noflip.NA__chr1:65468084..65468198,-	1	0	NA	NA	NA	NA	NA	1	0	intergenic	intergenic	intergenic
ENSG00000226950.2	ENST00000441504	chr4:53578591..53578705,-	chr4:53578663..53578681,+	p1@SNHG13	0bp_to_ENST00000441504_5end	43.7996183206107	DANCR	processed_transcript	Lincrna	no	chr4:53578670..53578671,+	nodirec	nodirec	62.489997990959	69.0140120798442	74.6806062042503	27.7690670799673	25.3619930289064	29.0688717968361	51.051502135081	50.7681687627986	43.8123035052203	48.2240580648737	no	lncRNA	flip	NA	antisense	Lincrna.flip.antisense__chr4:53578591..53578705,-	2	1	NA	NA	NA	NA	NA	0	0	intergenic	intergenic	intergenic
ENSG00000226950.2	ENST00000441504	chr4:53578591..53578705,+	chr4:53578663..53578681,+	p1@SNHG13	0bp_to_ENST00000441504_5end	43.7996183206107	DANCR	processed_transcript	Lincrna	no	chr4:53578670..53578671,+	nodirec	nodirec	62.489997990959	69.0140120798442	74.6806062042503	27.7690670799673	25.3619930289064	29.0688717968361	51.051502135081	50.7681687627986	43.8123035052203	48.2240580648737	no	lncRNA	flip	NA	sense	Lincrna.flip.sense__chr4:53578591..53578705,+	2	1	NA	NA	NA	NA	NA	2	1	intergenic	intergenic	intergenic
ENSG00000226965.1	ENST00000435466	chr7:110174739..110174853,-	chr7:110174754..110174779,-	p1@ENST00000435466	31bp_to_ENST00000435466_5end	0.2319705400982	AC003088.1	lincRNA	Lincrna	no	chr7:110174773..110174774,-	nodirec	nodirec	0	0	0	0	0	0	1.02418136999391	1.15382201733633	1.01105315781278	0.354339616127002	no	lncRNA	noflip	NA	NA	Lincrna.noflip.NA__chr7:110174739..110174853,-	1	0	NA	NA	NA	NA	NA	1	0	intergenic	intergenic	intergenic
ENSG00000227014.1	ENST00000419103	chr7:30028192..30028306,+	chr7:30028265..30028303,+	p1@ENST00000419103,p1@ENST00000422239	49bp_to_ENST00000419103,ENST00000422239_5end	0.532617566830333	AC007285.6	antisense	Antisense	no	chr7:30028271..30028272,+	nodirec	nodirec	0	0	0	0	0	0	0.787831823072238	0.494495150286999	0.741438982396036	0.224862883972808	no	lncRNA	noflip	NA	NA	Antisense.noflip.NA__chr7:30028192..30028306,+	0	0	NA	NA	NA	NA	NA	0	0	antisense	antisense	antisense
ENSG00000227036.2	ENST00000453722	chr17:70588908..70589022,-	chr17:70588936..70588951,-	p1@LOC100499467	0bp_to_ENST00000453722,ENST00000457958,NR_036488,uc002jix.2,uc002jiz.1_5end	2.37533260632497	LINC00511	lincRNA	Lincrna	no	chr17:70588942..70588943,-	nodirec	nodirec	0	0	0	0.580537987734509	0.730893170861855	0.739039113478883	5.04212366766232	3.54388191039016	4.92045870135551	1.72854828349814	no	lncRNA	noflip	NA	NA	Lincrna.noflip.NA__chr17:70588908..70589022,-	0	0	NA	NA	NA	NA	NA	0	0	intergenic	intergenic	intergenic
ENSG00000227039.2	ENST00000441379	chr21:46340905..46341019,+	chr21:46340976..46341000,+	p1@ENST00000441379,p1@uc002zgh.2	10bp_to_ENST00000441379,uc002zgh.2_5end	0.924866339334424	ITGB2-AS1	antisense	Antisense	no	chr21:46340984..46340985,+	bidirecPos	nodirec	0	0	0	0	0	0	0	0	0	0	no	lncRNA	flip	NA	sense	Antisense.flip.sense__chr21:46340905..46341019,+	0	0	NA	NA	NA	NA	NA	0	0	antisense	antisense	antisense
ENSG00000227039.2	ENST00000441379	chr21:46340905..46341019,-	chr21:46340976..46341000,+	p1@ENST00000441379,p1@uc002zgh.2	10bp_to_ENST00000441379,uc002zgh.2_5end	0.924866339334424	ITGB2-AS1	antisense	Antisense	no	chr21:46340984..46340985,+	bidirecPos	nodirec	0	0	0	0	0	0	0	0	0	0	no	lncRNA	flip	NA	antisense	Antisense.flip.antisense__chr21:46340905..46341019,-	0	0	NA	NA	NA	NA	NA	0	0	antisense	antisense	antisense
ENSG00000227053.1	ENST00000441882	chr7:100660867..100660981,-	chr7:100660847..100660911,-	p1@ENST00000441882,p1@ENST00000448513	0bp_to_ENST00000441882,ENST00000448513_5end	1.90965630114566	RP11-395B7.4	antisense	Antisense	no	chr7:100660901..100660902,-	nodirec	nodirec	0.451191321234361	0.392125068635478	0.671286347903373	0	0.0730893170861855	0	0	0	0.0674035438541851	0.183899510968176	no	lncRNA	noflip	NA	NA	Antisense.noflip.NA__chr7:100660867..100660981,-	0	0	NA	NA	NA	NA	NA	0	0	antisense	antisense	antisense
ENSG00000227070.1	ENST00000415031	chr1:51983864..51983978,+	chr1:51983938..51983982,+	p1@ENST00000415031	0bp_to_ENST00000415031_5end	1.42721222040371	RP11-191G24.1	antisense	Antisense	no	chr1:51983943..51983944,+	nodirec	nodirec	16.0172919038198	16.4692528826901	14.4326564799225	1.35458863804719	1.68105429298227	1.39596276990456	1.3393140992228	1.2362378757175	1.07845670166696	6.11164618266374	no	lncRNA	noflip	NA	NA	Antisense.noflip.NA__chr1:51983864..51983978,+	0	0	NA	NA	NA	NA	NA	0	0	antisense	antisense	antisense
