unique_id	cage_id	n_motifs	n_bp_cov	max_cov	avg_tf_tissue_sp	log_n_motifs	log_bp_cov	log_max_cov	log_avg_tf_tissue_sp
WILDTYPE__Lincrna.noflip.NA__chr22:27068708..27068822,+__519.1.0.0	chr22:27068708..27068822,+	29	42	9		3.4011973816621555	3.7612001156935624	2.302585092994046	
WILDTYPE__Lincrna.noflip.NA__chr22:27620605..27620719,-__520.1.0.0	chr22:27620605..27620719,-	2	13	2		1.0986122886681098	2.6390573296152584	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr22:28315407..28315521,+__522.1.0.0	chr22:28315407..28315521,+	8	50	2		2.1972245773362196	3.9318256327243257	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr22:29196522..29196636,-__1188.1.0.0	chr22:29196522..29196636,-	7	54	4		2.0794415416798357	4.007333185232471	1.6094379124341003	
WILDTYPE__Lincrna.flip.sense__chr22:29196597..29196711,+__523.1.0.0	chr22:29196597..29196711,+	10	89	4		2.3978952727983707	4.499809670330265	1.6094379124341003	
WILDTYPE__Enhancer.noflip.NA__chr22:29260988..29261102,-__2255.1.0.0	Enhancer.noflip.NA	2	25	1		1.0986122886681098	3.258096538021482	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr22:29261115..29261229,+__1962.1.0.0	Enhancer.noflip.NA	2	13	1		1.0986122886681098	2.6390573296152584	0.6931471805599453	
WILDTYPE__Enhancer.noflip.NA__chr22:30666981..30667095,-__2298.1.0.0	Enhancer.noflip.NA	2	19	1		1.0986122886681098	2.995732273553991	0.6931471805599453	
WILDTYPE__Enhancer.noflip.NA__chr22:30666985..30667099,+__2005.1.0.0	Enhancer.noflip.NA	2	19	1		1.0986122886681098	2.995732273553991	0.6931471805599453	
WILDTYPE__Enhancer.flip.sense__chr22:31631182..31631296,+__1896.1.0.0	Enhancer.flip.sense	2	34	1		1.0986122886681098	3.5553480614894135	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr22:32021734..32021848,-__1600.1.0.0	chr22:32021734..32021848,-	1	11	1		0.6931471805599453	2.4849066497880004	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr22:32034427..32034541,-__1601.1.0.0	chr22:32034427..32034541,-	3	19	1		1.3862943611198906	2.995732273553991	0.6931471805599453	
WILDTYPE__Lincrna.noflip.NA__chr2:232379053..232379167,-__423.1.0.0	chr2:232379053..232379167,-	8	56	4		2.1972245773362196	4.04305126783455	1.6094379124341003	
WILDTYPE__Antisense.noflip.NA__chr22:32601053..32601167,+__524.1.0.0	chr22:32601053..32601167,+	8	49	3		2.1972245773362196	3.912023005428146	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr22:32870634..32870748,+__1602.1.0.0	chr22:32870634..32870748,+	5	44	2		1.791759469228055	3.8066624897703196	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:234160269..234160383,+__1565.1.0.0	chr2:234160269..234160383,+	19	75	9		2.995732273553991	4.330733340286331	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:234160301..234160415,+__1566.1.0.0	chr2:234160301..234160415,+	17	65	9		2.8903717578961645	4.189654742026425	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr2:235363204..235363318,-__424.1.0.0	chr2:235363204..235363318,-	2	14	1		1.0986122886681098	2.70805020110221	0.6931471805599453	
WILDTYPE__Lincrna.flip.sense__chr22:35627013..35627127,-__525.1.0.0	chr22:35627013..35627127,-	6	44	2		1.9459101490553132	3.8066624897703196	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr22:35653411..35653525,+__1603.1.0.0	chr22:35653411..35653525,+	3	23	1		1.3862943611198906	3.1780538303479458	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:237076010..237076124,+__425.1.0.0	chr2:237076010..237076124,+	12	59	4		2.5649493574615367	4.0943445622221	1.6094379124341003	
WILDTYPE__Antisense.flip.sense__chr2:237994429..237994543,-__426.1.0.0	chr2:237994429..237994543,-	6	49	2		1.9459101490553132	3.912023005428146	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr2:237994477..237994591,+__1179.1.0.0	chr2:237994477..237994591,+	8	55	2		2.1972245773362196	4.02535169073515	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr22:38004967..38005081,+__1604.1.0.0	chr22:38004967..38005081,+	20	65	9		3.044522437723423	4.189654742026425	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr2:238343430..238343544,-__427.1.0.0	chr2:238343430..238343544,-	14	58	3		2.70805020110221	4.07753744390572	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:238499342..238499456,-__1567.1.0.0	chr2:238499342..238499456,-	17	58	5		2.8903717578961645	4.07753744390572	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:238499697..238499811,-__1568.1.0.0	chr2:238499697..238499811,-	15	51	4		2.772588722239781	3.9512437185814275	1.6094379124341003	
WILDTYPE__mrna.noflip.NA__chr22:38713333..38713447,-__1068.1.0.0	chr22:38713333..38713447,-	19	82	4		2.995732273553991	4.418840607796598	1.6094379124341003	
WILDTYPE__Antisense.flip.sense__chr22:39077826..39077940,-__526.1.0.0	chr22:39077826..39077940,-	7	96	2		2.0794415416798357	4.574710978503383	1.0986122886681098	
WILDTYPE__mrna.flip.sense__chr22:39077900..39078014,+__1189.1.0.0	chr22:39077900..39078014,+	14	66	11		2.70805020110221	4.204692619390966	2.4849066497880004	
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr22:39350132..39350246,-__2190.1.0.0	Enhancer.flip.sense	3	29	1		1.3862943611198906	3.4011973816621555	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr22:39350183..39350297,+__1897.1.0.0	Enhancer.flip.sense	5	40	2		1.791759469228055	3.713572066704308	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr22:41047707..41047821,-__2256.1.0.0	Enhancer.flip.sense	7	37	3		2.0794415416798357	3.6375861597263857	1.3862943611198906	
WILDTYPE__Enhancer.flip.sense__chr22:41047771..41047885,+__1963.1.0.0	Enhancer.flip.sense	18	84	6		2.9444389791664403	4.442651256490317	1.9459101490553132	
WILDTYPE__Lincrna.noflip.NA__chr2:241195438..241195552,-__428.1.0.0	chr2:241195438..241195552,-	3	19	2		1.3862943611198906	2.995732273553991	1.0986122886681098	
WILDTYPE__Enhancer.noflip.NA__chr22:41417964..41418078,-__2257.1.0.0	Enhancer.noflip.NA	23	68	7		3.1780538303479458	4.23410650459726	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr22:41418056..41418170,+__1964.1.0.0	Enhancer.noflip.NA	18	59	5		2.9444389791664403	4.0943445622221	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr22:41777866..41777980,+__1605.1.0.0	chr22:41777866..41777980,+	9	47	4		2.302585092994046	3.871201010907891	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr2:241796855..241796969,-__2250.1.0.0	Enhancer.flip.sense	14	56	5		2.70805020110221	4.04305126783455	1.791759469228055	
WILDTYPE__Enhancer.flip.sense__chr2:241796909..241797023,+__1957.1.0.0	Enhancer.flip.sense	16	49	5		2.833213344056216	3.912023005428146	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr22:41940330..41940444,-__1606.1.0.0	chr22:41940330..41940444,-	18	62	7		2.9444389791664403	4.143134726391533	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr22:41940439..41940553,-__1607.1.0.0	chr22:41940439..41940553,-	23	82	10		3.1780538303479458	4.418840607796598	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr22:42343064..42343178,-__1608.1.0.0	chr22:42343064..42343178,-	11	19	8		2.4849066497880004	2.995732273553991	2.1972245773362196	
WILDTYPE__Antisense.noflip.NA__chr22:42486869..42486983,+__527.1.0.0	chr22:42486869..42486983,+	5	57	2		1.791759469228055	4.060443010546419	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr22:42765220..42765334,-__529.1.0.0	chr22:42765220..42765334,-	16	78	4		2.833213344056216	4.3694478524670215	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr22:45559539..45559653,-__531.1.0.0	chr22:45559539..45559653,-	13	68	4		2.6390573296152584	4.23410650459726	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr22:45559619..45559733,-__532.1.0.0	chr22:45559619..45559733,-	15	40	6		2.772588722239781	3.713572066704308	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr22:48027372..48027486,+__534.1.0.0	chr22:48027372..48027486,+	11	50	5		2.4849066497880004	3.9318256327243257	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr22:50342708..50342822,+__1965.1.0.0	Enhancer.noflip.NA	6	36	3		1.9459101490553132	3.6109179126442243	1.3862943611198906	
WILDTYPE__Enhancer.noflip.NA__chr22:50342723..50342837,-__2258.1.0.0	Enhancer.noflip.NA	6	32	3		1.9459101490553132	3.4965075614664802	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr22:50964836..50964950,-__1609.1.0.0	chr22:50964836..50964950,-	4	31	2		1.6094379124341003	3.4657359027997265	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr22:50976713..50976827,-__2259.1.0.0	Enhancer.noflip.NA	5	26	3		1.791759469228055	3.295836866004329	1.3862943611198906	
WILDTYPE__Enhancer.noflip.NA__chr22:50976805..50976919,+__1966.1.0.0	Enhancer.noflip.NA	2	20	1		1.0986122886681098	3.044522437723423	0.6931471805599453	
WILDTYPE__Enhancer.flip.sense__chr22:50978102..50978216,-__2191.1.0.0	Enhancer.flip.sense	4	47	3		1.6094379124341003	3.871201010907891	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr22:50978212..50978326,+__1898.1.0.0	Enhancer.flip.sense	14	47	6		2.70805020110221	3.871201010907891	1.9459101490553132	
WILDTYPE__Antisense.flip.sense__chr2:25194915..25195029,+__429.1.0.0	chr2:25194915..25195029,+	20	93	6		3.044522437723423	4.543294782270004	1.9459101490553132	
WILDTYPE__Antisense.noflip.NA__chr2:25194963..25195077,+__430.1.0.0	chr2:25194963..25195077,+	12	76	4		2.5649493574615367	4.343805421853684	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr2:264820..264934,+__1382.1.0.0	chr2:264820..264934,+	9	57	3		2.302585092994046	4.060443010546419	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:27579075..27579189,+__431.1.0.0	chr2:27579075..27579189,+	2	14	2		1.0986122886681098	2.70805020110221	1.0986122886681098	
WILDTYPE__mrna.flip.sense__chr2:27579833..27579947,-__1180.1.0.0	chr2:27579833..27579947,-	4	33	3		1.6094379124341003	3.5263605246161616	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr2:27851832..27851946,-__1569.1.0.0	chr2:27851832..27851946,-	16	62	6		2.833213344056216	4.143134726391533	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr2:27851837..27851951,+__1570.1.0.0	chr2:27851837..27851951,+	16	65	6		2.833213344056216	4.189654742026425	1.9459101490553132	
WILDTYPE__Enhancer.noflip.NA__chr2:28143515..28143629,-__2078.1.0.0	Enhancer.noflip.NA	3	26	2		1.3862943611198906	3.295836866004329	1.0986122886681098	
WILDTYPE__Enhancer.noflip.NA__chr2:28143527..28143641,+__1785.1.0.0	Enhancer.noflip.NA	3	26	2		1.3862943611198906	3.295836866004329	1.0986122886681098	
WILDTYPE__Enhancer.noflip.NA__chr2:28583861..28583975,-__2251.1.0.0	Enhancer.noflip.NA	8	79	2		2.1972245773362196	4.382026634673881	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr2:28583975..28584089,+__1958.1.0.0	Enhancer.noflip.NA	13	40	6		2.6390573296152584	3.713572066704308	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:28974390..28974504,+__1571.1.0.0	chr2:28974390..28974504,+	6	58	2		1.9459101490553132	4.07753744390572	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr2:3605885..3605999,-__1181.1.0.0	chr2:3605885..3605999,-	46	93	12		3.8501476017100584	4.543294782270004	2.5649493574615367	
WILDTYPE__Antisense.flip.sense__chr2:3605981..3606095,+__434.1.0.0	chr2:3605981..3606095,+	41	60	12		3.7376696182833684	4.110873864173311	2.5649493574615367	
WILDTYPE__Antisense.flip.sense__chr2:3606196..3606310,+__435.1.0.0	chr2:3606196..3606310,+	28	98	7		3.367295829986474	4.59511985013459	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:40006352..40006466,-__1572.1.0.0	chr2:40006352..40006466,-	24	78	9		3.2188758248682006	4.3694478524670215	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:43019645..43019759,-__1573.1.0.0	chr2:43019645..43019759,-	8	42	4		2.1972245773362196	3.7612001156935624	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:43019688..43019802,-__1574.1.0.0	chr2:43019688..43019802,-	9	60	4		2.302585092994046	4.110873864173311	1.6094379124341003	
WILDTYPE__mrna.flip.sense__chr2:46524825..46524939,+__1059.1.0.0	chr2:46524825..46524939,+	6	40	2		1.9459101490553132	3.713572066704308	1.0986122886681098	
WILDTYPE__mrna.noflip.NA__chr2:46844112..46844226,-__1279.1.0.0	chr2:46844112..46844226,-	12	61	5		2.5649493574615367	4.127134385045092	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr2:47572092..47572206,-__437.1.0.0	chr2:47572092..47572206,-	11	50	3		2.4849066497880004	3.9318256327243257	1.3862943611198906	
WILDTYPE__Lincrna.noflip.NA__chr2:47572180..47572294,-__438.1.0.0	chr2:47572180..47572294,-	14	62	6		2.70805020110221	4.143134726391533	1.9459101490553132	
WILDTYPE__Antisense.noflip.NA__chr2:48133874..48133988,+__439.1.0.0	chr2:48133874..48133988,+	7	51	5		2.0794415416798357	3.9512437185814275	1.791759469228055	
WILDTYPE__mrna.noflip.NA__chr2:54342721..54342835,+__1060.1.0.0	chr2:54342721..54342835,+	11	69	7		2.4849066497880004	4.248495242049359	2.0794415416798357	
WILDTYPE__mrna.noflip.NA__chr2:60778007..60778121,-__1233.1.0.0	chr2:60778007..60778121,-	8	66	2		2.1972245773362196	4.204692619390966	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:61108734..61108848,+__1575.1.0.0	chr2:61108734..61108848,+	17	65	6		2.8903717578961645	4.189654742026425	1.9459101490553132	
WILDTYPE__Antisense.flip.sense__chr2:61372069..61372183,-__440.1.0.0	chr2:61372069..61372183,-	7	62	2		2.0794415416798357	4.143134726391533	1.0986122886681098	
WILDTYPE__mrna.flip.sense__chr2:61372171..61372285,+__1182.1.0.0	chr2:61372171..61372285,+	6	60	2		1.9459101490553132	4.110873864173311	1.0986122886681098	
WILDTYPE__mrna.flip.sense__chr2:63277906..63278020,+__1061.1.0.0	chr2:63277906..63278020,+	1	11	1		0.6931471805599453	2.4849066497880004	0.6931471805599453	
WILDTYPE__mrna.flip.sense__chr2:65454829..65454943,+__1062.1.0.0	chr2:65454829..65454943,+	16	42	9		2.833213344056216	3.7612001156935624	2.302585092994046	
WILDTYPE__Lincrna.noflip.NA__chr2:70352408..70352522,-__443.1.0.0	chr2:70352408..70352522,-	8	65	2		2.1972245773362196	4.189654742026425	1.0986122886681098	
WILDTYPE__Antisense.noflip.NA__chr2:70528456..70528570,+__444.1.0.0	chr2:70528456..70528570,+	5	48	2		1.791759469228055	3.8918202981106265	1.0986122886681098	
WILDTYPE__mrna.noflip.NA__chr2:73298418..73298532,-__1063.1.0.0	chr2:73298418..73298532,-	9	67	3		2.302585092994046	4.219507705176107	1.3862943611198906	
WILDTYPE__mrna.flip.sense__chr2:74375052..74375166,-__1183.1.0.0	chr2:74375052..74375166,-	30	76	8		3.4339872044851463	4.343805421853684	2.1972245773362196	
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr2:74375092..74375206,+__445.1.0.0	chr2:74375092..74375206,+	27	76	8		3.332204510175204	4.343805421853684	2.1972245773362196	
WILDTYPE__Antisense.noflip.NA__chr2:74729664..74729778,+__447.1.0.0	chr2:74729664..74729778,+	7	53	3		2.0794415416798357	3.9889840465642745	1.3862943611198906	
WILDTYPE__Enhancer.flip.sense__chr2:85147094..85147208,-__2079.1.0.0	Enhancer.flip.sense	21	47	7		3.091042453358316	3.871201010907891	2.0794415416798357	
WILDTYPE__Enhancer.flip.sense__chr2:85147134..85147248,+__1786.1.0.0	Enhancer.flip.sense	22	66	7		3.1354942159291497	4.204692619390966	2.0794415416798357	
WILDTYPE__Lincrna.noflip.NA__chr2:86116324..86116438,+__449.1.0.0	chr2:86116324..86116438,+	4	43	2		1.6094379124341003	3.784189633918261	1.0986122886681098	
WILDTYPE__Enhancer.noflip.NA__chr2:8628329..8628443,-__2080.1.0.0	Enhancer.noflip.NA	3	25	2		1.3862943611198906	3.258096538021482	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr2:8628425..8628539,+__1787.1.0.0	Enhancer.noflip.NA	6	37	3		1.9459101490553132	3.6375861597263857	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr2:87754921..87755035,+__450.1.0.0	chr2:87754921..87755035,+	18	23	5		2.9444389791664403	3.1780538303479458	1.791759469228055	
WILDTYPE__Lincrna.noflip.NA__chr2:87754981..87755095,+__451.1.0.0	chr2:87754981..87755095,+	1	10	1		0.6931471805599453	2.3978952727983707	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr2:89165673..89165787,-__453.1.0.0	chr2:89165673..89165787,-	4	37	2		1.6094379124341003	3.6375861597263857	1.0986122886681098	
WILDTYPE__Antisense.noflip.NA__chr2:96874065..96874179,+__454.1.0.0	chr2:96874065..96874179,+	10	74	4		2.3978952727983707	4.31748811353631	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:96874530..96874644,-__1576.1.0.0	chr2:96874530..96874644,-	13	68	3		2.6390573296152584	4.23410650459726	1.3862943611198906	
WILDTYPE__Enhancer.noflip.NA__chr2:97151771..97151885,+__1998.1.0.0	Enhancer.noflip.NA	9	57	5		2.302585092994046	4.060443010546419	1.791759469228055	
WILDTYPE__Enhancer.noflip.NA__chr2:97151793..97151907,-__2291.1.0.0	Enhancer.noflip.NA	11	56	5		2.4849066497880004	4.04305126783455	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:97304076..97304190,-__1577.1.0.0	chr2:97304076..97304190,-	14	64	7		2.70805020110221	4.174387269895637	2.0794415416798357	
WILDTYPE__Lincrna.noflip.NA__chr2:98280645..98280759,+__455.1.0.0	chr2:98280645..98280759,+	7	62	2		2.0794415416798357	4.143134726391533	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:99771457..99771571,+__1064.1.0.0	chr2:99771457..99771571,+	19	61	11		2.995732273553991	4.127134385045092	2.4849066497880004	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr3:100428198..100428312,+__1610.1.0.0	chr3:100428198..100428312,+	8	63	4		2.1972245773362196	4.1588830833596715	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr3:101659611..101659725,+__536.1.0.0	chr3:101659611..101659725,+	2	11	2		1.0986122886681098	2.4849066497880004	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr3:105587821..105587935,-__1611.1.0.0	chr3:105587821..105587935,-	38	69	10		3.6635616461296463	4.248495242049359	2.3978952727983707	
WILDTYPE__Lincrna.noflip.NA__chr3:106959485..106959599,+__539.1.0.0	chr3:106959485..106959599,+	6	37	3		1.9459101490553132	3.6375861597263857	1.3862943611198906	
WILDTYPE__mrna.noflip.NA__chr3:109056358..109056472,-__1069.1.0.0	chr3:109056358..109056472,-	3	26	2		1.3862943611198906	3.295836866004329	1.0986122886681098	
WILDTYPE__mrna.flip.sense__chr3:112738478..112738592,-__1190.1.0.0	chr3:112738478..112738592,-	16	75	8		2.833213344056216	4.330733340286331	2.1972245773362196	
WILDTYPE__Enhancer.noflip.NA__chr3:11315710..11315824,-__2314.1.0.0	Enhancer.noflip.NA	3	32	2		1.3862943611198906	3.4965075614664802	1.0986122886681098	
WILDTYPE__Enhancer.noflip.NA__chr3:11315762..11315876,+__2021.1.0.0	Enhancer.noflip.NA	6	49	3		1.9459101490553132	3.912023005428146	1.3862943611198906	
WILDTYPE__Lincrna.noflip.NA__chr3:119814016..119814130,+__542.1.0.0	chr3:119814016..119814130,+	3	20	3		1.3862943611198906	3.044522437723423	1.3862943611198906	
WILDTYPE__Antisense.noflip.NA__chr3:123304323..123304437,+__543.1.0.0	chr3:123304323..123304437,+	2	17	2		1.0986122886681098	2.8903717578961645	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr3:124553929..124554043,-__2192.1.0.0	Enhancer.noflip.NA	35	82	9		3.58351893845611	4.418840607796598	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr3:124553965..124554079,+__1899.1.0.0	Enhancer.noflip.NA	31	68	9		3.4657359027997265	4.23410650459726	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr3:12838101..12838215,+__1238.1.0.0	chr3:12838101..12838215,+	22	93	5		3.1354942159291497	4.543294782270004	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr3:134204786..134204900,+__1613.1.0.0	chr3:134204786..134204900,+	42	61	11		3.7612001156935624	4.127134385045092	2.4849066497880004	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr3:134204792..134204906,-__1612.1.0.0	chr3:134204792..134204906,-	42	61	11		3.7612001156935624	4.127134385045092	2.4849066497880004	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr3:134204822..134204936,+__1614.1.0.0	chr3:134204822..134204936,+	42	61	11		3.7612001156935624	4.127134385045092	2.4849066497880004	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr3:134204992..134205106,+__1615.1.0.0	chr3:134204992..134205106,+	11	65	2		2.4849066497880004	4.189654742026425	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr3:134316577..134316691,+__1616.1.0.0	chr3:134316577..134316691,+	9	48	3		2.302585092994046	3.8918202981106265	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr3:13521485..13521599,-__547.1.0.0	chr3:13521485..13521599,-	12	47	7		2.5649493574615367	3.871201010907891	2.0794415416798357	
WILDTYPE__Antisense.noflip.NA__chr3:136580826..136580940,-__548.1.0.0	chr3:136580826..136580940,-	10	51	5		2.3978952727983707	3.9512437185814275	1.791759469228055	
WILDTYPE__Antisense.flip.sense__chr3:136580886..136581000,-__549.1.0.0	chr3:136580886..136581000,-	11	62	5		2.4849066497880004	4.143134726391533	1.791759469228055	
WILDTYPE__mrna.flip.sense__chr3:136580995..136581109,+__1191.1.0.0	chr3:136580995..136581109,+	11	60	6		2.4849066497880004	4.110873864173311	1.9459101490553132	
WILDTYPE__Antisense.noflip.NA__chr3:139108607..139108721,+__550.1.0.0	chr3:139108607..139108721,+	13	62	7		2.6390573296152584	4.143134726391533	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr3:142607993..142608107,-__1617.1.0.0	chr3:142607993..142608107,-	6	52	3		1.9459101490553132	3.970291913552122	1.3862943611198906	
WILDTYPE__Lincrna.noflip.NA__chr3:147657712..147657826,+__551.1.0.0	chr3:147657712..147657826,+	3	19	2		1.3862943611198906	2.995732273553991	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr3:149375223..149375337,-__1071.1.0.0	chr3:149375223..149375337,-	5	32	3		1.791759469228055	3.4965075614664802	1.3862943611198906	
WILDTYPE__Antisense.flip.sense__chr3:14988964..14989078,-__552.1.0.0	chr3:14988964..14989078,-	10	71	2		2.3978952727983707	4.276666119016055	1.0986122886681098	
WILDTYPE__Antisense.noflip.NA__chr3:14989837..14989951,-__553.1.0.0	chr3:14989837..14989951,-	8	47	3		2.1972245773362196	3.871201010907891	1.3862943611198906	
WILDTYPE__Antisense.noflip.NA__chr3:150421249..150421363,+__554.1.0.0	chr3:150421249..150421363,+	4	50	2		1.6094379124341003	3.9318256327243257	1.0986122886681098	
WILDTYPE__Antisense.flip.sense__chr3:150421720..150421834,+__555.1.0.0	chr3:150421720..150421834,+	5	55	1		1.791759469228055	4.02535169073515	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr3:152878293..152878407,-__2091.1.0.0	Enhancer.noflip.NA	11	49	4		2.4849066497880004	3.912023005428146	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr3:152878296..152878410,+__1798.1.0.0	Enhancer.noflip.NA	11	49	4		2.4849066497880004	3.912023005428146	1.6094379124341003	
WILDTYPE__Antisense.flip.sense__chr3:153839086..153839200,-__558.1.0.0	chr3:153839086..153839200,-	17	92	4		2.8903717578961645	4.532599493153256	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr3:153839139..153839253,+__1192.1.0.0	chr3:153839139..153839253,+	18	95	4		2.9444389791664403	4.564348191467836	1.6094379124341003	
WILDTYPE__Enhancer.noflip.NA__chr3:15450866..15450980,-__2260.1.0.0	Enhancer.noflip.NA	2	10	1		1.0986122886681098	2.3978952727983707	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr3:15450961..15451075,+__1967.1.0.0	Enhancer.noflip.NA	5	40	2		1.791759469228055	3.713572066704308	1.0986122886681098	
WILDTYPE__Lincrna.noflip.NA__chr3:156534767..156534881,-__560.1.0.0	chr3:156534767..156534881,-	11	55	5		2.4849066497880004	4.02535169073515	1.791759469228055	
WILDTYPE__Lincrna.noflip.NA__chr3:156799495..156799609,+__561.1.0.0	chr3:156799495..156799609,+	7	40	3		2.0794415416798357	3.713572066704308	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr3:156878514..156878628,-__1618.1.0.0	chr3:156878514..156878628,-	15	86	5		2.772588722239781	4.465908118654584	1.791759469228055	
WILDTYPE__Antisense.noflip.NA__chr3:156892932..156893046,+__562.1.0.0	chr3:156892932..156893046,+	6	48	4		1.9459101490553132	3.8918202981106265	1.6094379124341003	
WILDTYPE__Antisense.noflip.NA__chr3:156892962..156893076,+__563.1.0.0	chr3:156892962..156893076,+	8	57	4		2.1972245773362196	4.060443010546419	1.6094379124341003	
