unique_id	PromType2	cage_activ	cage_ts	mpra_activ	mpra_ts	avg_tf_tissue_sp	log_avg_tf_tissue_sp	n_total_motifs	n_unique_motifs	max_cov	n_bp_cov	log_n_total_motifs	log_n_unique_motifs	log_max_cov	log_n_bp_cov
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:99156396..99156510,+__1682.1.0.0	protein_coding	1.2956383395002304	0.08900645845491269	-0.7248692228008909	0.07071300120647513	0.4367318961411392	0.3623710177633466	34	33	21	86	3.5263605246161616	3.49650756146648	3.0445224377234235	4.4543472962535064
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:11665858..11665972,+__1684.1.0.0	protein_coding	0.14900139455314834	0.6666666666666666	1.1889456553381308	0.3190539474173221	0.479013298287217	0.3913751750927143	35	25	25	61	3.555348061489413	3.218875824868201	3.218875824868201	4.110873864173311
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:11665897..11666011,+__1685.1.0.0	protein_coding	0.7673722174832484	0.6384960717415039	-0.4433224238045861	0.15263642620997453	0.3364811045934136	0.2900401185196506	8	8	7	25	2.079441541679836	2.079441541679836	1.9459101490553128	3.218875824868201
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:118532891..118533005,+__1343.1.0.0	protein_coding	2.8803649028262086	0.006386176702049144	1.169436412074193	0.21575878862446526	0.3942494474083033	0.3323562399512835	40	36	36	77	3.688879454113936	3.58351893845611	3.58351893845611	4.343805421853683
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:143695803..143695917,-__1686.1.0.0	protein_coding	0.2786819038759916	0.6221867879649087	-0.6950075663093038	0.35926194253423066	0.4198946716031968	0.3505826939347472	14	14	8	61	2.6390573296152584	2.6390573296152584	2.079441541679836	4.110873864173311
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:143761835..143761949,+__1687.1.0.0	protein_coding	1.56672376133321	0.6666666666666666	-2.6458631541363857	0.34216463104173284	0.38936215305466326	0.3288447591292294	14	14	11	83	2.6390573296152584	2.6390573296152584	2.3978952727983707	4.418840607796597
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:144660465..144660579,-__1688.1.0.0	div_pc	1.919389226682736	0.3751314174891174	1.792891130713559	0.11454027986627152	0.41642752532513005	0.3481378743660887	34	29	18	85	3.5263605246161616	3.3672958299864737	2.8903717578961645	4.442651256490317
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:144679754..144679868,-__1689.1.0.0	protein_coding	0.8968486872549306	0.08787024002884765	-1.5463129564789566	0.2908717762929913	0.38335399322965186	0.32451098032778186	25	22	12	66	3.218875824868201	3.0910424533583165	2.4849066497880004	4.189654742026425
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:145020573..145020687,-__1690.1.0.0	protein_coding	0.016813703286304497	0.6666666666666666	-1.6167024245399515	0.12724583956095614	0.40200924594753673	0.3379063834177115	33	10	10	76	3.49650756146648	2.302585092994046	2.302585092994046	4.330733340286331
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:145159037..145159151,-__1691.1.0.0	protein_coding	1.9275024909319889	0.3385561526848791	-1.6387867118944233	0.1936684719665008	0.47555617366252284	0.3890349856097748	34	29	23	75	3.5263605246161616	3.3672958299864737	3.1354942159291497	4.31748811353631
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:145742837..145742951,-__1693.1.0.0	protein_coding	1.0714020012990353	0.34196079752514263	0.6131699967938613	0.11392655416217595	0.4365046550832618	0.36221284000505916	27	25	23	51	3.2958368660043287	3.218875824868201	3.1354942159291497	3.9318256327243257
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:145747848..145747962,+__1694.1.0.0	protein_coding	1.0362579216399863	0.3519790742102294	-0.4726586497187375		0.43778505433996473	0.3631037727020656	24	22	21	57	3.1780538303479458	3.0910424533583165	3.0445224377234235	4.043051267834549
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:145752382..145752496,-__1695.1.0.0	protein_coding	0.2076151238036145	0.5285067970690243	1.6127372621378548	0.18461219009754912	0.38613033311554323	0.3265159317835568	34	22	20	66	3.5263605246161616	3.0910424533583165	2.9957322735539913	4.189654742026425
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:146277773..146277887,+__1250.1.0.0	protein_coding	3.677456988701605	0.1222868371844802	2.8898801785713677	0.0033456470765869475	0.4831192230208541	0.39414745306055204	15	14	12	49	2.7080502011022096	2.6390573296152584	2.4849066497880004	3.8918202981106265
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:38033976..38034090,-__1696.1.0.0	protein_coding	3.330285643451784	0.041956150438855484	2.096332119278079	0.07974259800916765	0.421086746445746	0.3514218933078485	63	48	38	90	4.143134726391533	3.8712010109078916	3.6375861597263857	4.499809670330264
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:38034215..38034329,-__1697.1.0.0	protein_coding	1.8211896866341464	0.09506188751358133	-0.7447857988470545	0.09771450341323656	0.437923309660407	0.36319992662523765	20	20	10	70	2.9957322735539913	2.9957322735539913	2.302585092994046	4.248495242049359
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:42065048..42065162,-__1116.1.0.0	protein_coding	0.18901436043373104	0.610688922951184	-0.9039829066468716	0.08256162627560504	0.38630882355074714	0.3266446923625015	26	21	19	67	3.258096538021482	3.0445224377234235	2.9444389791664403	4.204692619390967
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:49984823..49984937,+__1698.1.0.0	protein_coding	0.12254119507062697	0.6666666666666666	-1.9970356166405987	0.39048827756647614	0.37538535188435906	0.3187339477700788	5	5	3	24	1.6094379124341005	1.6094379124341005	1.0986122886681098	3.1780538303479458
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:6795793..6795907,-__1699.1.0.0	protein_coding	0.0		-1.7576829992425838	0.44849060206316976	0.5898683761510589	0.4636512305105653	7	7	4	41	1.9459101490553128	1.9459101490553128	1.3862943611198906	3.7135720667043084
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:8559367..8559481,+__1700.1.0.0	protein_coding	0.24189181107449176	0.5391410596165948			0.40304072595407964	0.3386418284638729	30	29	26	66	3.4011973816621555	3.3672958299864737	3.258096538021482	4.189654742026425
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:95961559..95961673,-__1701.1.0.0	div_pc	1.4879467028105993	0.4606854965276693	-1.300482477462614		0.4588221767642736	0.3776293818962522	27	26	17	47	3.2958368660043287	3.258096538021482	2.8332133440562166	3.8501476017100575
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:96037145..96037259,+__1702.1.0.0	protein_coding	2.753681144641058	0.07860693496340203	0.9612754144286869	0.1475459008126678	0.43227714662836153	0.35926558796065966	47	37	20	92	3.8501476017100575	3.610917912644224	2.9957322735539913	4.5217885770490405
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:99129460..99129574,+__1703.1.0.0	protein_coding	2.7934175532829855	0.047194424974559085	0.461199320043851	0.09801408160941454	0.32090755353079975	0.2783190409041896	27	23	18	77	3.2958368660043287	3.1354942159291497	2.8903717578961645	4.343805421853683
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:113800715..113800829,-__1704.1.0.0	protein_coding	0.0		-0.32038235591546005	0.4111474221976049	0.294550738268836	0.2581637147050227	22	15	13	74	3.0910424533583165	2.7080502011022096	2.5649493574615367	4.30406509320417
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:116102499..116102613,-__1240.1.0.0	protein_coding	0.37481854030945777	0.3932402852141135	-0.5308853725865393	0.3115534551066726	0.40405242101325684	0.3393626418106436	28	18	14	70	3.332204510175204	2.8903717578961645	2.6390573296152584	4.248495242049359
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:123691397..123691511,-__1705.1.0.0	protein_coding	0.08648418694904954	0.3710077976032733	1.3914450665135167	0.15909510191920595	0.39842391282514555	0.3353458259053264	30	28	16	92	3.4011973816621555	3.332204510175204	2.772588722239781	4.5217885770490405
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:131580660..131580774,+__1706.1.0.0	protein_coding	1.807207382998617	0.14853554530032995	-0.08140796014049513	0.2200997980429676	0.4512175630456543	0.37240290273497645	16	15	10	62	2.772588722239781	2.7080502011022096	2.302585092994046	4.127134385045092
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:131873149..131873263,+__1707.1.0.0	protein_coding	0.8702670722091238	0.3486653951224828	0.5840238306050435	0.1806984127659814	0.3851762836339447	0.3258274121419394	32	23	23	103	3.4657359027997265	3.1354942159291497	3.1354942159291497	4.634728988229637
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:131903859..131903973,+__1708.1.0.0	protein_coding	0.0		-0.4686114331046616	0.0888126074797982	0.4096078915510939	0.34331157461706224	21	20	13	73	3.0445224377234235	2.9957322735539913	2.5649493574615367	4.290459441148391
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:131904224..131904338,+__1709.1.0.0	protein_coding	0.021102435158944097	0.6666666666666666	-0.2456513087721677	0.07146418676825805	0.40958983251083536	0.34329876314229074	40	28	26	83	3.688879454113936	3.332204510175204	3.258096538021482	4.418840607796597
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:27529773..27529887,-__1710.1.0.0	protein_coding	1.5288263505508006	0.3405533521770212	0.2052224662369535	0.30141391061547473	0.12657770679709762	0.1191844592453196	10	10	5	72	2.302585092994046	2.302585092994046	1.6094379124341005	4.276666119016055
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:32526143..32526257,-__1273.1.0.0	protein_coding	0.13581323090856362	0.4702166839320223	-0.6317562694108597	0.11713617308651594	0.45949807207179905	0.3780925903600117	23	23	13	67	3.1354942159291497	3.1354942159291497	2.5649493574615367	4.204692619390967
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:32526158..32526272,-__1288.1.0.0	protein_coding	1.4042817173640314	0.4296250143545694	-0.5206828772736111	0.1466210041089796	0.42420557706460565	0.3536141684861836	23	23	13	65	3.1354942159291497	3.1354942159291497	2.5649493574615367	4.174387269895637
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:35538551..35538665,+__1711.1.0.0	protein_coding	0.0		-0.6265915109394495	0.1626543693778487	0.40022691362915236	0.33663430465116045	15	8	4	72	2.7080502011022096	2.079441541679836	1.3862943611198906	4.276666119016055
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:86595464..86595578,-__1712.1.0.0	protein_coding	0.5840327770636962	0.5241679973491059	0.6230589573726234	0.14103600636995714	0.3919951206728722	0.33073805664234324	22	18	14	59	3.0910424533583165	2.8903717578961645	2.6390573296152584	4.07753744390572
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:86595660..86595774,+__1713.1.0.0	protein_coding	2.5751683076125294	0.10849639394268958	-1.2016578865589007	0.2133039570474851	0.3268345965789986	0.2827961029535504	15	13	9	59	2.7080502011022096	2.5649493574615367	2.19722457733622	4.07753744390572
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:94124143..94124257,-__1239.1.0.0	protein_coding	3.1745136336113915	0.06670917374178176	0.1667376176100421	0.1408575788829208	0.3485981587699308	0.29906565202743085	36	31	21	76	3.58351893845611	3.4339872044851463	3.0445224377234235	4.330733340286331
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chrX:100662878..100662992,-__1398.1.0.0	protein_coding	3.30103849121844	0.12289135652643267	-0.5670766418978886	0.11993091962402733	0.4028353182739454	0.3384954159515144	17	17	9	82	2.8332133440562166	2.8332133440562166	2.19722457733622	4.4067192472642525
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chrX:114827744..114827858,+__1368.1.0.0	protein_coding	0.0		-1.6256428137702663	0.3368866113243253	0.41578728193709935	0.34768575936598695	15	14	12	52	2.7080502011022096	2.6390573296152584	2.4849066497880004	3.951243718581428
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chrX:2609217..2609331,+__1292.1.0.0	protein_coding	1.3501988347736222	0.5286928081167522	-0.2681795883315787	0.27493658013520256	0.41255097852916334	0.3453972743812927	31	20	14	80	3.4339872044851463	2.9957322735539913	2.6390573296152584	4.382026634673881
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chrX:31285000..31285114,-__1247.1.0.0	protein_coding	0.3589764299348389	0.3764521999905797	-0.4502709322419484	0.08792520857918418	0.39156286873248997	0.33042748151116075	22	15	9	79	3.0910424533583165	2.7080502011022096	2.19722457733622	4.3694478524670215
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chrX:46618518..46618632,-__1321.1.0.0	protein_coding	0.6625278735768606	0.4922542657060306	0.5003898566900712	0.2667085615740054	0.41001666313320656	0.3436015221452161	31	26	22	74	3.4339872044851463	3.258096538021482	3.0910424533583165	4.30406509320417
WILDTYPE__Antisense.flip.sense__chr10:127408027..127408141,-__112.1.0.0	div_lnc	0.9175625978839278	0.2132668694150788	1.719606558558471	0.11721991276843012	0.3659667128182179	0.31186239249020475	24	16	13	71	3.1780538303479458	2.772588722239781	2.5649493574615367	4.262679877041316
WILDTYPE__Antisense.flip.sense__chr10:38146597..38146711,+__123.1.0.0	div_lnc	0.3220940139625091	0.2578088477679868	1.3191428112096368	0.14986117391830558	0.40863276414003974	0.342619563132522	20	13	10	50	2.9957322735539913	2.5649493574615367	2.302585092994046	3.912023005428147
WILDTYPE__Antisense.flip.sense__chr11:10562731..10562845,+__151.1.0.0	div_lnc	0.051713373953861816	0.6666666666666666	2.8054087864613093	0.08078356008346614	0.4178542483378391	0.3491446360412851	28	28	24	84	3.332204510175204	3.332204510175204	3.1780538303479458	4.430816798843313
WILDTYPE__Antisense.flip.sense__chr11:119252440..119252554,+__158.1.0.0	div_lnc	1.435739607131489	0.17421312103323142	-1.1368490635367288	0.07619670382556121	0.35890382146567146	0.3066783611161435	30	27	12	73	3.4011973816621555	3.2958368660043287	2.4849066497880004	4.290459441148391
WILDTYPE__Antisense.flip.sense__chr11:22850880..22850994,+__173.1.0.0	div_lnc	0.35944201452208685	0.2445153171477883	-1.4781958682201817	0.15725753729326994	0.2676307093952128	0.23714957494951477	12	10	5	47	2.4849066497880004	2.302585092994046	1.6094379124341005	3.8501476017100575
WILDTYPE__Antisense.flip.sense__chr11:82904670..82904784,-__202.1.0.0	div_lnc	2.4371531684080665	0.1233211931581352	3.038015398998931	0.06300137798931049	0.42525578088144317	0.35435129296864876	46	41	36	80	3.828641396489095	3.7135720667043084	3.58351893845611	4.382026634673881
WILDTYPE__Antisense.flip.sense__chr12:112279699..112279813,-__210.1.0.0	div_lnc	2.438268209616271	0.09689104736508183	2.726632821889847	0.04288595987264824	0.4241431912228466	0.35357036356842664	38	33	29	87	3.6375861597263857	3.49650756146648	3.3672958299864737	4.465908118654584
WILDTYPE__Antisense.flip.sense__chr12:50222246..50222360,+__234.1.0.0	div_lnc	0.3586340094297067	0.29664521633882	-0.8172386376314028	0.19307337040464734	0.3973163571667867	0.3345535093026813	31	22	14	77	3.4339872044851463	3.0910424533583165	2.6390573296152584	4.343805421853683
WILDTYPE__Antisense.flip.sense__chr12:56122813..56122927,+__240.1.0.0	div_lnc	1.2005382787474377	0.2549264101899711	0.6380876228028001		0.41070102096680666	0.34408675882869266	51	43	21	92	3.9318256327243257	3.7612001156935615	3.0445224377234235	4.5217885770490405
WILDTYPE__Antisense.flip.sense__chr12:56693840..56693954,+__241.1.0.0	div_lnc	1.0622012270305532	0.20733075252560096	-0.5642122294133595		0.4066331292166933	0.3411989973065102	23	15	10	83	3.1354942159291497	2.7080502011022096	2.302585092994046	4.418840607796597
WILDTYPE__Antisense.flip.sense__chr12:70637121..70637235,-__251.1.0.0	div_lnc	2.180797775534697	0.16944880520641714	1.3206596578668968	0.17334725673440976	0.4012992572929561	0.337399847181018	30	25	17	88	3.4011973816621555	3.218875824868201	2.8332133440562166	4.477336814478207
WILDTYPE__Antisense.flip.sense__chr12:96390180..96390294,+__260.1.0.0	div_lnc	0.026064404566868097	0.4908232324901498	-0.8365823466833292	0.26487591533736765	0.46299256742828204	0.3804840416616386	28	28	19	53	3.332204510175204	3.332204510175204	2.9444389791664403	3.970291913552122
WILDTYPE__Antisense.flip.sense__chr14:75593729..75593843,+__301.1.0.0	div_lnc	1.1413399756526426	0.3226800085178954	1.8650855011971488	0.09086900690704514	0.44312759451732764	0.3668126989715741	25	22	22	61	3.218875824868201	3.0910424533583165	3.0910424533583165	4.110873864173311
WILDTYPE__Antisense.flip.sense__chr14:95623944..95624058,+__307.1.0.0	div_lnc	0.8015235424280424	0.2468681605460423	-0.5519302731532434	0.16508958709432034	0.28173425569799715	0.24821404816405968	27	21	21	79	3.2958368660043287	3.0445224377234235	3.0445224377234235	4.3694478524670215
WILDTYPE__Antisense.flip.sense__chr15:40987259..40987373,-__315.1.0.0	div_lnc	1.5364199184182423	0.1729384452223982	1.2564158282785318	0.22669033442244985	0.3317781398851799	0.28651499659750274	20	17	13	70	2.9957322735539913	2.8332133440562166	2.5649493574615367	4.248495242049359
WILDTYPE__Antisense.flip.sense__chr15:44829030..44829144,-__319.1.0.0	div_lnc	2.021515478135712	0.2175060994291429	-0.24698876165421246	0.1365108350768107	0.38147334547219997	0.3231505712916213	29	15	14	68	3.3672958299864737	2.7080502011022096	2.6390573296152584	4.219507705176107
WILDTYPE__Antisense.flip.sense__chr15:50647602..50647716,+__324.1.0.0	div_lnc	2.2519833926015402	0.028019992379968592			0.403089446775658	0.338676553026587	27	24	17	78	3.2958368660043287	3.1780538303479458	2.8332133440562166	4.356708826689592
WILDTYPE__Antisense.flip.sense__chr16:30546299..30546413,+__343.1.0.0	div_lnc	1.8728890458038627	0.03363295251040396	1.1410596319186208	0.05604373016086613	0.3668043493975607	0.3124754234295005	10	9	3	75	2.302585092994046	2.19722457733622	1.0986122886681098	4.31748811353631
WILDTYPE__Antisense.flip.sense__chr17:1420139..1420253,+__351.1.0.0	div_lnc	3.007576772058232	0.07855090172920469	2.5953963142537555		0.3566551299516417	0.30502220702908855	22	18	8	80	3.0910424533583165	2.8903717578961645	2.079441541679836	4.382026634673881
WILDTYPE__Antisense.flip.sense__chr17:74553771..74553885,+__371.1.0.0	intergenic	5.281478419954978	0.11763112186366732	2.0551021079514658	0.11408392582612245	0.25058385758368046	0.22361052833041326	13	11	5	75	2.5649493574615367	2.3978952727983707	1.6094379124341005	4.31748811353631
WILDTYPE__Antisense.flip.sense__chr1:114355154..114355268,+__7.1.0.0	div_lnc	0.4762395873654901	0.3273300340162843	-0.3321963302752538	0.1884474408091463	0.20973405881017182	0.19040054934484774	11	10	6	62	2.3978952727983707	2.302585092994046	1.791759469228055	4.127134385045092
WILDTYPE__Antisense.flip.sense__chr1:145507431..145507545,-__16.1.0.0	div_lnc	1.324058674866782	0.2386847129147778	2.9542570036211133	0.08023728117238849	0.447077651764577	0.36954611017947847	30	29	25	63	3.4011973816621555	3.3672958299864737	3.218875824868201	4.143134726391533
WILDTYPE__Antisense.flip.sense__chr1:156631197..156631311,-__24.1.0.0	intergenic	4.296203983343097	0.0972664636953976	-0.2143409529454627	0.0488356871911757	0.38183194340161575	0.3234101140449122	27	26	21	90	3.2958368660043287	3.258096538021482	3.0445224377234235	4.499809670330264
WILDTYPE__Antisense.flip.sense__chr1:173837092..173837206,-__35.1.0.0	div_lnc	3.0514595990275377	0.1447843808037964	3.553372789107707	0.09300244559618807	0.34253589000904583	0.2945602807560542	16	13	12	28	2.772588722239781	2.5649493574615367	2.4849066497880004	3.332204510175204
WILDTYPE__Antisense.flip.sense__chr1:234509363..234509477,-__57.1.0.0	div_lnc	0.9141206372763744	0.22583664751286345	-1.2827251379951103	0.12225724534526294	0.4310704810958628	0.358422752398364	22	21	14	78	3.0910424533583165	3.0445224377234235	2.6390573296152584	4.356708826689592
WILDTYPE__Antisense.flip.sense__chr1:24104745..24104859,-__62.1.0.0	div_lnc	2.1186574721458094	0.14887007528208726	1.9564206933466344	0.1099135572216532	0.4271361037051768	0.3556697114554375	72	29	23	80	4.276666119016055	3.3672958299864737	3.1354942159291497	4.382026634673881
WILDTYPE__Antisense.flip.sense__chr1:28908349..28908463,-__63.1.0.0	intergenic	4.1235290929338175	0.09657305462298443	1.298676766784087	0.18785213258251954	0.36731872895142137	0.31285169000213775	11	10	5	56	2.3978952727983707	2.302585092994046	1.6094379124341005	4.02535169073515
WILDTYPE__Antisense.flip.sense__chr1:40974319..40974433,-__74.1.0.0	div_lnc	1.0133728444191183	0.3641385862774211	0.8175922445175705	0.17072059404854412	0.3349077553906413	0.28886219237923744	17	14	14	82	2.8332133440562166	2.6390573296152584	2.6390573296152584	4.4067192472642525
WILDTYPE__Antisense.flip.sense__chr1:90098430..90098544,-__94.1.0.0	div_lnc	0.11765964593494385	0.5843482786448199	0.06965599235558644	0.07128333105974242	0.42431487006008234	0.35369090516233465	14	13	8	64	2.6390573296152584	2.5649493574615367	2.079441541679836	4.158883083359672
WILDTYPE__Antisense.flip.sense__chr21:34100346..34100460,+__500.1.0.0	div_lnc	0.3150396607269939	0.4409573180583914	0.4953478182738597		0.42859592396196994	0.35669209056510703	47	31	31	104	3.8501476017100575	3.4339872044851463	3.4339872044851463	4.6443908991413725
WILDTYPE__Antisense.flip.sense__chr21:34638531..34638645,-__502.1.0.0	div_lnc	0.00903379015485767	0.6666666666666666	-0.0327380177440249	0.115039154153804	0.43326743393783135	0.35995675665202026	24	21	18	59	3.1780538303479458	3.0445224377234235	2.8903717578961645	4.07753744390572
WILDTYPE__Antisense.flip.sense__chr22:39077826..39077940,-__526.1.0.0	div_lnc	1.3205007694615545	0.2533896632464316	-0.5840286851925436	0.34330177954791785	0.40170160630496676	0.33768693165537494	11	11	4	77	2.3978952727983707	2.3978952727983707	1.3862943611198906	4.343805421853683
WILDTYPE__Antisense.flip.sense__chr2:113993037..113993151,+__392.1.0.0	intergenic	0.6918901113577195	0.6666666666666666	1.320070819032688	0.14257579908246676	0.4136865909127107	0.34620089574486207	25	20	12	72	3.218875824868201	2.9957322735539913	2.4849066497880004	4.276666119016055
WILDTYPE__Antisense.flip.sense__chr2:122407144..122407258,+__394.1.0.0	div_lnc	1.3118735145912903	0.2941137774265429	2.3164419541724413	0.06526503015121081	0.2972068337899544	0.26021336354534746	5	5	4	25	1.6094379124341005	1.6094379124341005	1.3862943611198906	3.218875824868201
WILDTYPE__Antisense.flip.sense__chr2:237994429..237994543,-__426.1.0.0	div_lnc	0.6764595011755241	0.4618568321765615	2.4414743135992585	0.07821965719412749	0.30835818496625017	0.2687730572645242	10	10	3	71	2.302585092994046	2.302585092994046	1.0986122886681098	4.262679877041316
WILDTYPE__Antisense.flip.sense__chr2:25194915..25195029,+__429.1.0.0	div_lnc	0.8556642021826489	0.0869155232279527	2.460689697632216	0.05155214782929122	0.3587056011096834	0.30653248264317906	33	25	11	93	3.49650756146648	3.218875824868201	2.3978952727983707	4.532599493153255
WILDTYPE__Antisense.flip.sense__chr2:3605981..3606095,+__434.1.0.0	div_lnc	0.8025336020185622	0.07931572351764042	2.0666301551298742	0.09554456815357293	0.4447409507991519	0.3679300326897505	29	22	14	80	3.3672958299864737	3.0910424533583165	2.6390573296152584	4.382026634673881
WILDTYPE__Antisense.flip.sense__chr2:3606196..3606310,+__435.1.0.0	div_lnc	2.575370824466078	0.19913200221934813	-0.4900630174974212		0.42630594373901803	0.3550878457817859	54	43	26	101	3.9889840465642745	3.7612001156935615	3.258096538021482	4.61512051684126
WILDTYPE__Antisense.flip.sense__chr2:61372069..61372183,-__440.1.0.0	div_lnc	1.8812470635833312	0.340996802652274	1.6651588307188403	0.10838826107526453	0.3776012243256915	0.320343743429096	14	11	4	66	2.6390573296152584	2.3978952727983707	1.3862943611198906	4.189654742026425
WILDTYPE__Antisense.flip.sense__chr3:136580886..136581000,-__549.1.0.0	div_lnc	0.4691094693241709	0.4289411347941423	-1.6086491177700972	0.07531714955943257	0.5033383266215139	0.40768818631868664	12	12	6	62	2.4849066497880004	2.4849066497880004	1.791759469228055	4.127134385045092
WILDTYPE__Antisense.flip.sense__chr3:14988964..14989078,-__552.1.0.0	div_lnc	2.9447350152202785	0.08937119031693552	1.4054723158190503		0.3842262583796543	0.3251413253220251	25	19	18	69	3.218875824868201	2.9444389791664403	2.8903717578961645	4.23410650459726
WILDTYPE__Antisense.flip.sense__chr3:150421720..150421834,+__555.1.0.0	div_lnc	0.19980696971146736	0.4029278566252089	-0.6624528587015307	0.22414632379667784	0.3796238016317812	0.32181085449172886	8	7	3	54	2.079441541679836	1.9459101490553128	1.0986122886681098	3.9889840465642745
WILDTYPE__Antisense.flip.sense__chr3:153839086..153839200,-__558.1.0.0	div_lnc	0.0		-0.4536685322347245		0.415536125134855	0.34750834635673783	59	23	23	91	4.07753744390572	3.1354942159291497	3.1354942159291497	4.51085950651685
WILDTYPE__Antisense.flip.sense__chr3:37903224..37903338,-__576.1.0.0	div_lnc	0.6939466339036574	0.4450738185690472	-0.4779660646160647		0.41090162228384536	0.3442289484583036	59	28	20	106	4.07753744390572	3.332204510175204	2.9957322735539913	4.663439094112067
WILDTYPE__Antisense.flip.sense__chr3:52273191..52273305,+__584.1.0.0	div_lnc	0.5772073452886556	0.2820837915530981	-0.6508791889246033	0.3634354592589912	0.317718438268737	0.2759017852379145	20	16	10	55	2.9957322735539913	2.772588722239781	2.302585092994046	4.007333185232471
WILDTYPE__Antisense.flip.sense__chr3:62304532..62304646,-__586.1.0.0	intergenic	0.0		1.3631215128853411	0.1790864223852632	0.3745462539476259	0.318123679528501	42	34	18	111	3.737669618283368	3.5263605246161616	2.8903717578961645	4.709530201312334
WILDTYPE__Antisense.flip.sense__chr4:4543788..4543902,+__631.1.0.0	div_lnc	1.399486070080421	0.02751526812760741	1.1855145536808973	0.07917178204092172	0.3602805936621955	0.3076909973364112	17	16	8	69	2.8332133440562166	2.772588722239781	2.079441541679836	4.23410650459726
WILDTYPE__Antisense.flip.sense__chr4:775602..775716,-__644.1.0.0	intergenic	2.054567807503716	0.2993763335515751	2.2692227814086543	0.10523465563822698	0.47289512019696883	0.38722993344993806	14	12	12	56	2.6390573296152584	2.4849066497880004	2.4849066497880004	4.02535169073515
WILDTYPE__Antisense.flip.sense__chr5:147763427..147763541,-__663.1.0.0	div_lnc	0.2395684919748645	0.2812321722154979	2.839412483379504	0.12002768054082068	0.42181544760846046	0.3519345392794177	43	27	25	59	3.7612001156935615	3.2958368660043287	3.218875824868201	4.07753744390572
WILDTYPE__Antisense.flip.sense__chr5:153825347..153825461,-__667.1.0.0	div_lnc	1.0269515347685645	0.2259258690597925	0.3079787653858837	0.12794339213051908	0.44742585280413527	0.3697867048380708	23	21	8	76	3.1354942159291497	3.0445224377234235	2.079441541679836	4.330733340286331
WILDTYPE__Antisense.flip.sense__chr5:43603171..43603285,-__697.1.0.0	div_lnc	2.6126832212140183	0.06574201339519903	-0.6855820779276167		0.39582308618089	0.3334842672125866	68	51	32	93	4.219507705176107	3.9318256327243257	3.4657359027997265	4.532599493153255
WILDTYPE__Antisense.flip.sense__chr5:79783730..79783844,-__705.1.0.0	div_lnc	1.3348794243568982	0.3741016650992273	0.1319463016608311	0.17119275631322298	0.41602195038445666	0.34785149683531646	10	10	9	49	2.302585092994046	2.302585092994046	2.19722457733622	3.8918202981106265
