unique_id	MPRA_mean_activ	MPRA_tissue_sp	avg_tf_tissue_sp	log_avg_tf_tissue_sp	num_motifs	log_num_motifs	num_bp_covered	log_num_bp_covered	max_coverage	log_max_coverage
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr5:172198163..172198277,-__1642.1.0.0	-0.17434233049350142	0.08438710117324222	0.4668612333222447	0.38312490254101644	13	2.6390573296152584	48	3.8918202981106265	9	2.302585092994046
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr5:177019193..177019307,+__1643.1.0.0	-1.2197656566580966	0.1789025360312442	0.4337335645958193	0.36028192616701776	17	2.8903717578961645	91	4.5217885770490405	9	2.302585092994046
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr5:179125324..179125438,+__1644.1.0.0	-0.18774914469953852	0.10281891250962745	0.22779183149107762	0.20521729702535332	6	1.9459101490553132	43	3.784189633918261	3	1.3862943611198906
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr5:57753082..57753196,-__1326.1.0.0	-1.3949434943368164	0.44971561396859566	0.380735006565558	0.32261597083421417	8	2.1972245773362196	49	3.912023005428146	3	1.3862943611198906
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr5:58571872..58571986,-__1645.1.0.0	-1.6450483904231323	0.3105269758387575	0.39010934266958297	0.3293824078398335	25	3.258096538021482	73	4.30406509320417	17	2.8903717578961645
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr5:83016639..83016753,-__1646.1.0.0	-1.6496892339577418	0.2546948938186277	0.28939305036872937	0.2541716040619031	2	1.0986122886681098	23	3.1780538303479458	2	1.0986122886681098
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr5:94982403..94982517,+__1647.1.0.0	0.9152938568940873	0.17799129775534808	0.4063531689333229	0.34099994885435175	49	3.912023005428146	72	4.290459441148391	21	3.091042453358316
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:111580462..111580576,+__1648.1.0.0	1.4115104596725008	0.14856087659044492	0.453880683324555	0.37423631475690194	86	4.465908118654584	95	4.564348191467836	46	3.8501476017100584
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:126220956..126221070,+__1283.1.0.0	-0.39606183355555763	0.18345055217405468	0.41145350273812564	0.344620026431746	12	2.5649493574615367	85	4.454347296253507	6	1.9459101490553132
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:127898239..127898353,+__1649.1.0.0	-1.411084014296882	0.2999569313538101	0.5491838321111459	0.43772823232149843	15	2.772588722239781	57	4.060443010546419	6	1.9459101490553132
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:137113580..137113694,-__1281.1.0.0	1.9977462021792867	0.10696876798261068	0.49065915283964373	0.39921840659035024	12	2.5649493574615367	55	4.02535169073515	8	2.1972245773362196
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:147525608..147525722,+__1095.1.0.0	-2.3004741316070896	0.2575085800071048	0.4370744698617357	0.36260942890076475	30	3.4339872044851463	79	4.382026634673881	12	2.5649493574615367
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:163148952..163149066,+__1097.1.0.0	-1.6926061950083684	0.03769738842617206	0.4490309371632049	0.3708950138098666	35	3.58351893845611	68	4.23410650459726	21	3.091042453358316
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:24495001..24495115,+__1653.1.0.0	-0.22316059561875645	0.22538409943103568	0.42486227887551087	0.354075162646899	15	2.772588722239781	67	4.219507705176107	8	2.1972245773362196
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:24495029..24495143,+__1654.1.0.0	-1.1028662358599945	0.17320904861529163	0.39610817719179553	0.3336884921629903	7	2.0794415416798357	58	4.07753744390572	2	1.0986122886681098
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:26189305..26189419,-__1655.1.0.0	-0.3207730643229946	0.2512557202406719	0.4398321944233639	0.36452657514712716	29	3.4011973816621555	40	3.713572066704308	21	3.091042453358316
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:27775672..27775786,-__1656.1.0.0	-2.0649703814071274	0.4137926642433161	0.467179274375004	0.3833416964490559	11	2.4849066497880004	81	4.406719247264253	3	1.3862943611198906
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:27835331..27835445,-__1657.1.0.0	0.46841765965613225	0.08514199799985693	0.46820115810837254	0.3840379494889287	10	2.3978952727983707	44	3.8066624897703196	6	1.9459101490553132
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:29648861..29648975,-__1659.1.0.0	1.357352203931516	0.12059663068682669	0.41290686460449216	0.34564918829894375	38	3.6635616461296463	70	4.2626798770413155	21	3.091042453358316
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:2988811..2988925,+__1098.1.0.0	-1.4379526368268263	0.16695200524594192	0.39174583354259945	0.3305589543946562	25	3.258096538021482	70	4.2626798770413155	14	2.70805020110221
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:30584985..30585099,-__1411.1.0.0	1.0377862071080368	0.13497640315643702	0.40187313692762583	0.33780929730536313	11	2.4849066497880004	78	4.3694478524670215	3	1.3862943611198906
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:30851134..30851248,+__1661.1.0.0	-2.1420061857462787	0.3105302469420031	0.4177498266228962	0.34907098562167105	13	2.6390573296152584	80	4.394449154672439	5	1.791759469228055
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:31462631..31462745,+__1663.1.0.0	0.2030230244771395	0.18078266584827252	0.4533968666102631	0.3739034832948567	24	3.2188758248682006	85	4.454347296253507	10	2.3978952727983707
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:31620429..31620543,-__1664.1.0.0	-1.2853665464875037	0.19068578966748337	0.36192715057017427	0.30890071919710943	40	3.713572066704308	50	3.9318256327243257	32	3.4965075614664802
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:32634399..32634513,-__1666.1.0.0	-1.676692676136183	0.4948216436297647	0.5209928090930178	0.4193632855164848	2	1.0986122886681098	14	2.70805020110221	2	1.0986122886681098
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:34759793..34759907,+__1667.1.0.0	-0.2957199445919616	0.14753646363076686	0.35200748268436305	0.30159051213531124	13	2.6390573296152584	76	4.343805421853684	4	1.6094379124341003
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:41888791..41888905,-__1101.1.0.0	2.8086574862393276	0.039866123289889366	0.5113727223986041	0.4130183255380867	17	2.8903717578961645	45	3.828641396489095	11	2.4849066497880004
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:42928412..42928526,+__1668.1.0.0	-1.6015829294651773	0.4092098832242495	0.4593888961863156	0.3780177838418273	23	3.1780538303479458	63	4.1588830833596715	8	2.1972245773362196
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:42946884..42946998,-__1669.1.0.0	1.7201043472360984	0.036007688774814715	0.43796887345140034	0.36323161334232995	37	3.6375861597263857	69	4.248495242049359	21	3.091042453358316
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:42946923..42947037,-__1670.1.0.0	1.9420067947571527	0.044857822788248715	0.4155470269098276	0.34751604784368617	51	3.9512437185814275	83	4.430816798843313	21	3.091042453358316
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:76311664..76311778,+__1672.1.0.0	-1.5655206573296467	0.13764173573182295	0.4970466539565229	0.4034942699194909	33	3.5263605246161616	62	4.143134726391533	17	2.8903717578961645
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:80714245..80714359,+__1103.1.0.0	1.0106464691469592	0.20334133217050265	0.3844921208460531	0.32533337263836515	17	2.8903717578961645	82	4.418840607796598	10	2.3978952727983707
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:80816276..80816390,+__1673.1.0.0	0.1579911530471909	0.23701359372066502	0.5285521817725239	0.424321000969506	24	3.2188758248682006	60	4.110873864173311	17	2.8903717578961645
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:105172602..105172716,+__1674.1.0.0	-1.6529981060281358	0.13075662199843652	0.46401459196456457	0.38118238267835797	11	2.4849066497880004	46	3.8501476017100584	6	1.9459101490553132
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:22862398..22862512,-__1675.1.0.0	2.1578577007790165	0.14117782451009264	0.4943473160414454	0.4016895336160738	15	2.772588722239781	74	4.31748811353631	6	1.9459101490553132
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:22862432..22862546,-__1676.1.0.0	2.911728073073004	0.055033995685325854	0.48180985376878044	0.3932642148425153	16	2.833213344056216	82	4.418840607796598	6	1.9459101490553132
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:2595316..2595430,-__1677.1.0.0	1.6937562256969307	0.12326455103041989	0.5242459545850127	0.4214998317658634	40	3.713572066704308	66	4.204692619390966	19	2.995732273553991
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:44580865..44580979,-__1678.1.0.0	-1.9496734052411473	0.2978327574718147	0.4954007758588442	0.4023942484138526	14	2.70805020110221	62	4.143134726391533	6	1.9459101490553132
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:44621849..44621963,-__1108.1.0.0	-0.22613627864106012	0.11520033178530453	0.44369546735624915	0.3672061230464654	8	2.1972245773362196	49	3.912023005428146	3	1.3862943611198906
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:7222095..7222209,+__1242.1.0.0	1.8944780482615229	0.12402266052490107	0.4253440695475843	0.35441323688978943	45	3.828641396489095	87	4.477336814478207	19	2.995732273553991
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:73256811..73256925,-__1330.1.0.0	-0.10582443916827773	0.2589094205930591	0.49067701634568867	0.39923039014740747	32	3.4965075614664802	74	4.31748811353631	12	2.5649493574615367
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:76139852..76139966,+__1259.1.0.0	-2.0310060838171013	0.3345917097761489	0.5631371415863282	0.44669479012782626	27	3.332204510175204	77	4.356708826689592	19	2.995732273553991
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:80231443..80231557,+__1679.1.0.0	-1.9924382818484172	0.16593448796740784	0.4640928725636702	0.3812358510705345	15	2.772588722239781	42	3.7612001156935624	7	2.0794415416798357
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:94047029..94047143,+__1680.1.0.0	-1.678482972532488	0.3576056402349374	0.5072323454058543	0.41027508520274253	13	2.6390573296152584	77	4.356708826689592	6	1.9459101490553132
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:99156342..99156456,+__1681.1.0.0	-1.021745499113486	0.1800409011626903	0.44999862386555933	0.37156260737379776	39	3.6888794541139363	76	4.343805421853684	15	2.772588722239781
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:99156396..99156510,+__1682.1.0.0	-0.7248692228008909	0.08543057872434807	0.4912302496233748	0.3996014501668437	37	3.6375861597263857	86	4.465908118654584	11	2.4849066497880004
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:11665858..11665972,+__1684.1.0.0	1.1889456553381308	0.32032420459599925	0.5082522456300347	0.4109515272353778	36	3.6109179126442243	61	4.127134385045092	21	3.091042453358316
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:11665897..11666011,+__1685.1.0.0	-0.44332242380458614	0.15397396305394237	0.41397257471077653	0.34640317174935203	8	2.1972245773362196	25	3.258096538021482	7	2.0794415416798357
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:118532891..118533005,+__1343.1.0.0	1.1694364120741927	0.2219409949975409	0.40871645866461037	0.34267897679975057	46	3.8501476017100584	77	4.356708826689592	25	3.258096538021482
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:143695803..143695917,-__1686.1.0.0	-0.6950075663093038	0.3584720440310112	0.473677141873775	0.3877607344116072	14	2.70805020110221	61	4.127134385045092	8	2.1972245773362196
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:143761835..143761949,+__1687.1.0.0	-2.6458631541363853	0.3342909472122477	0.41919743806185467	0.3500915273727427	17	2.8903717578961645	83	4.430816798843313	11	2.4849066497880004
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:144660465..144660579,-__1688.1.0.0	1.792891130713559	0.12258384969559728	0.4772439898090583	0.39017818273583316	37	3.6375861597263857	85	4.454347296253507	17	2.8903717578961645
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:144679754..144679868,-__1689.1.0.0	-1.5463129564789566	0.3014783395289485	0.41587068256495047	0.34774466522885655	27	3.332204510175204	66	4.204692619390966	11	2.4849066497880004
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:145020573..145020687,-__1690.1.0.0	-1.6167024245399517	0.12621421463253824	0.30238085880977517	0.26419401929832254	33	3.5263605246161616	76	4.343805421853684	17	2.8903717578961645
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:145159037..145159151,-__1691.1.0.0	-1.6387867118944233	0.19253687964808097	0.46237729521796983	0.3800633958983518	34	3.5553480614894135	75	4.330733340286331	19	2.995732273553991
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:145742837..145742951,-__1693.1.0.0	0.6131699967938614	0.12355511121811329	0.4363774268007258	0.36212426812567594	27	3.332204510175204	51	3.9512437185814275	13	2.6390573296152584
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:145752382..145752496,-__1695.1.0.0	1.6127372621378548	0.18779579016575854	0.4221505036858386	0.35217016522196865	35	3.58351893845611	66	4.204692619390966	20	3.044522437723423
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:146277773..146277887,+__1250.1.0.0	2.8898801785713673	0.012237309549255615	0.49811924692256504	0.4042104860139501	15	2.772588722239781	49	3.912023005428146	10	2.3978952727983707
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:38033976..38034090,-__1696.1.0.0	2.096332119278079	0.06534784336569295	0.46088245040709735	0.37904067122025503	74	4.31748811353631	90	4.51085950651685	20	3.044522437723423
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:38034215..38034329,-__1697.1.0.0	-0.7447857988470545	0.11098004982673755	0.46587868435893615	0.38245484721551926	23	3.1780538303479458	70	4.2626798770413155	8	2.1972245773362196
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:42065048..42065162,-__1116.1.0.0	-0.9039829066468715	0.09707175096184917	0.42597541084961155	0.3548560783999641	26	3.295836866004329	67	4.219507705176107	17	2.8903717578961645
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:49984823..49984937,+__1698.1.0.0	-1.9970356166405987	0.38628893133597103	0.6104591430390613	0.47651932035155053	8	2.1972245773362196	24	3.2188758248682006	6	1.9459101490553132
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:6795793..6795907,-__1699.1.0.0	-1.757682999242584	0.44429745228250833	0.5190575793127306	0.41809012896021613	7	2.0794415416798357	41	3.7376696182833684	4	1.6094379124341003
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:96037145..96037259,+__1702.1.0.0	0.961275414428687	0.1504977128287256	0.46197470335929336	0.379788058414071	47	3.871201010907891	92	4.532599493153256	20	3.044522437723423
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:99129460..99129574,+__1703.1.0.0	0.46119932004385095	0.10130916940120716	0.36229468107067	0.30917054340779365	33	3.5263605246161616	77	4.356708826689592	26	3.295836866004329
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:113800715..113800829,-__1704.1.0.0	-0.32038235591545994	0.4101386333415619	0.3477329409710995	0.2984238778561422	22	3.1354942159291497	74	4.31748811353631	11	2.4849066497880004
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:116102499..116102613,-__1240.1.0.0	-0.5308853725865393	0.311274786857994	0.42935506889051966	0.35722334176451714	29	3.4011973816621555	70	4.2626798770413155	13	2.6390573296152584
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:123691397..123691511,-__1705.1.0.0	1.3914450665135167	0.16241082416665367	0.46900149817075937	0.3845829170487827	31	3.4657359027997265	92	4.532599493153256	15	2.772588722239781
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:131580660..131580774,+__1706.1.0.0	-0.08140796014049512	0.22892283694815607	0.5081204584460501	0.4108641460016925	16	2.833213344056216	62	4.143134726391533	10	2.3978952727983707
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:131873149..131873263,+__1707.1.0.0	0.5840238306050435	0.1888162135030962	0.42193693160640244	0.35201997850324296	32	3.4965075614664802	103	4.6443908991413725	10	2.3978952727983707
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:131903859..131903973,+__1708.1.0.0	-0.46861143310466163	0.07148146558850643	0.41380736874742124	0.3462863267565686	26	3.295836866004329	73	4.30406509320417	16	2.833213344056216
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:131904224..131904338,+__1709.1.0.0	-0.24565130877216768	0.07395556373946388	0.4557114973156224	0.3754947826926335	43	3.784189633918261	83	4.430816798843313	25	3.258096538021482
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:27529773..27529887,-__1710.1.0.0	0.2052224662369535	0.30687874903396983	0.46517848065580375	0.38197706484756677	13	2.6390573296152584	72	4.290459441148391	8	2.1972245773362196
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:32526143..32526257,-__1273.1.0.0	-0.6317562694108597	0.118866550156475	0.5046280126657845	0.4085456999859472	26	3.295836866004329	67	4.219507705176107	13	2.6390573296152584
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:32526158..32526272,-__1288.1.0.0	-0.5206828772736111	0.1299975452201683	0.4969396422579854	0.403422785491711	26	3.295836866004329	65	4.189654742026425	13	2.6390573296152584
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:35538551..35538665,+__1711.1.0.0	-0.6265915109394495	0.16388528067396735	0.4041144498058468	0.33940681923702426	15	2.772588722239781	72	4.290459441148391	8	2.1972245773362196
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:86595464..86595578,-__1712.1.0.0	0.6230589573726234	0.1324483580800082	0.4543429964845798	0.37455424983674385	23	3.1780538303479458	59	4.0943445622221	14	2.70805020110221
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:86595660..86595774,+__1713.1.0.0	-1.201657886558901	0.22286519362214105	0.36747173281265866	0.3129635843966342	17	2.8903717578961645	59	4.0943445622221	10	2.3978952727983707
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:94124143..94124257,-__1239.1.0.0	0.16673761761004205	0.14355629549805757	0.4042342359645946	0.3394921264208704	38	3.6635616461296463	76	4.343805421853684	14	2.70805020110221
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chrX:100662878..100662992,-__1398.1.0.0	-0.5670766418978886	0.12133472000877794	0.3572144141910651	0.3054343744072502	22	3.1354942159291497	82	4.418840607796598	12	2.5649493574615367
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chrX:114827744..114827858,+__1368.1.0.0	-1.6256428137702663	0.33342556067894485	0.4160141397300489	0.34784598090673424	16	2.833213344056216	52	3.970291913552122	12	2.5649493574615367
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chrX:2609217..2609331,+__1292.1.0.0	-0.2681795883315787	0.28193932575069885	0.4336340730509543	0.360212530430246	31	3.4657359027997265	80	4.394449154672439	15	2.772588722239781
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chrX:31285000..31285114,-__1247.1.0.0	-0.4502709322419483	0.1014146539195611	0.3651645909810079	0.3112750008410686	22	3.1354942159291497	79	4.382026634673881	6	1.9459101490553132
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chrX:46618518..46618632,-__1321.1.0.0	0.5003898566900712	0.26793538596679123	0.470007799435024	0.3852677065146811	36	3.6109179126442243	74	4.31748811353631	16	2.833213344056216
WILDTYPE__Antisense.flip.sense__chr10:127408027..127408141,-__112.1.0.0	1.7196065585584712	0.1256057497170544	0.41015912717084674	0.3437025541718374	24	3.2188758248682006	71	4.276666119016055	13	2.6390573296152584
WILDTYPE__Antisense.flip.sense__chr10:31607957..31608071,-__122.1.0.0	2.7173173837839304	0.026203722693715587	0.48577047639933657	0.39593347703023035	20	3.044522437723423	66	4.204692619390966	9	2.302585092994046
WILDTYPE__Antisense.flip.sense__chr10:38146597..38146711,+__123.1.0.0	1.3191428112096368	0.15756107227536445	0.4924792462272648	0.40043866081257246	25	3.258096538021482	50	3.9318256327243257	11	2.4849066497880004
WILDTYPE__Antisense.flip.sense__chr11:10562731..10562845,+__151.1.0.0	2.805408786461309	0.08788053112341927	0.44007078576789666	0.3646922691630158	29	3.4011973816621555	84	4.442651256490317	16	2.833213344056216
WILDTYPE__Antisense.flip.sense__chr11:119252440..119252554,+__158.1.0.0	-1.1368490635367285	0.07660855145108551	0.41200847151034	0.3450131387062678	40	3.713572066704308	73	4.30406509320417	20	3.044522437723423
WILDTYPE__Antisense.flip.sense__chr11:22850880..22850994,+__173.1.0.0	-1.4781958682201815	0.15522260431598267	0.38908535316783477	0.3286455112491636	14	2.70805020110221	47	3.871201010907891	7	2.0794415416798357
WILDTYPE__Antisense.flip.sense__chr11:82904670..82904784,-__202.1.0.0	3.038015398998931	0.07083299174545432	0.4516829966952281	0.3727235707316808	51	3.9512437185814275	80	4.394449154672439	29	3.4011973816621555
WILDTYPE__Antisense.flip.sense__chr12:112279699..112279813,-__210.1.0.0	2.726632821889847	0.05145654148566736	0.43447191399259893	0.3607967772950845	44	3.8066624897703196	87	4.477336814478207	25	3.258096538021482
WILDTYPE__Antisense.flip.sense__chr12:120933677..120933791,-__215.1.0.0	-0.9719245361308886	0.1699787972557477	0.4274285059541019	0.35587457789913846	15	2.772588722239781	51	3.9512437185814275	7	2.0794415416798357
WILDTYPE__Antisense.flip.sense__chr12:47610177..47610291,-__231.1.0.0	-1.467837783025449	0.3818390794061717	0.45272644802086404	0.3734420998443219	38	3.6635616461296463	78	4.3694478524670215	19	2.995732273553991
WILDTYPE__Antisense.flip.sense__chr12:50222246..50222360,+__234.1.0.0	-0.8172386376314029	0.20344727115676972	0.4061730894008917	0.3408718934933441	31	3.4657359027997265	77	4.356708826689592	14	2.70805020110221
WILDTYPE__Antisense.flip.sense__chr12:70637121..70637235,-__251.1.0.0	1.3206596578668968	0.15996700148487786	0.4578361260775471	0.37695323088923666	32	3.4965075614664802	88	4.48863636973214	14	2.70805020110221
WILDTYPE__Antisense.flip.sense__chr12:72667252..72667366,-__253.1.0.0	-1.8415975618009746	0.3319671622177078	0.33045664981845757	0.2855222290321699	10	2.3978952727983707	37	3.6375861597263857	8	2.1972245773362196
WILDTYPE__Antisense.flip.sense__chr12:93965509..93965623,-__259.1.0.0	-1.4437063199616382	0.1332988688137737	0.4381763400833657	0.3633758804894469	53	3.9889840465642745	82	4.418840607796598	24	3.2188758248682006
WILDTYPE__Antisense.flip.sense__chr12:96390180..96390294,+__260.1.0.0	-0.8365823466833292	0.2511086534047719	0.4516773187528776	0.37271965944149726	28	3.367295829986474	53	3.9889840465642745	17	2.8903717578961645
WILDTYPE__Antisense.flip.sense__chr13:50656092..50656206,-__271.1.0.0	0.7839981794455984	0.10366321695633134	0.4942093130715253	0.4015971793547064	26	3.295836866004329	90	4.51085950651685	10	2.3978952727983707
WILDTYPE__Antisense.flip.sense__chr14:39736252..39736366,-__288.1.0.0	-1.5089665545257294	0.27896448576873284	0.38225158203062937	0.3237137507681708	17	2.8903717578961645	70	4.2626798770413155	6	1.9459101490553132
WILDTYPE__Antisense.flip.sense__chr14:61789501..61789615,-__294.1.0.0	-1.4680664469686528	0.3176869615045086	0.21803340527866175	0.19723759524877083	4	1.6094379124341003	48	3.8918202981106265	3	1.3862943611198906
WILDTYPE__Antisense.flip.sense__chr14:75593729..75593843,+__301.1.0.0	1.865085501197149	0.07640076972880716	0.4667235464263267	0.3830310331584305	25	3.258096538021482	61	4.127134385045092	10	2.3978952727983707
WILDTYPE__Antisense.flip.sense__chr14:95623944..95624058,+__307.1.0.0	-0.5519302731532434	0.16669183207210161	0.4038216491731043	0.3391982670310747	29	3.4011973816621555	79	4.382026634673881	12	2.5649493574615367
WILDTYPE__Antisense.flip.sense__chr14:96000926..96001040,-__308.1.0.0	2.5903975761657034	0.029201296489917167	0.46702440125048916	0.38323613245842686	33	3.5263605246161616	71	4.276666119016055	20	3.044522437723423
WILDTYPE__Antisense.flip.sense__chr15:40987259..40987373,-__315.1.0.0	1.2564158282785318	0.23294570556263686	0.33990364358513303	0.2925977036050434	20	3.044522437723423	70	4.2626798770413155	8	2.1972245773362196
WILDTYPE__Antisense.flip.sense__chr15:44829030..44829144,-__319.1.0.0	-0.24698876165421244	0.14679962375134573	0.40043967455557156	0.33678624057079204	29	3.4011973816621555	68	4.23410650459726	16	2.833213344056216
WILDTYPE__Antisense.flip.sense__chr15:91478353..91478467,-__339.1.0.0	-0.33070355338809065	0.14337902240977832	0.38186432544184823	0.3234335479081765	42	3.7612001156935624	83	4.430816798843313	14	2.70805020110221
WILDTYPE__Antisense.flip.sense__chr16:30546299..30546413,+__343.1.0.0	1.141059631918621	0.040179755462441825	0.356481864787521	0.30489448390659796	10	2.3978952727983707	75	4.330733340286331	3	1.3862943611198906
WILDTYPE__Antisense.flip.sense__chr17:74553771..74553885,+__371.1.0.0	2.0551021079514666	0.12217265114956126	0.36009165320328873	0.3075520895384594	14	2.70805020110221	75	4.330733340286331	6	1.9459101490553132
WILDTYPE__Antisense.flip.sense__chr1:114355154..114355268,+__7.1.0.0	-0.3321963302752538	0.19653738274357072	0.39753731163215283	0.334711624533037	13	2.6390573296152584	62	4.143134726391533	5	1.791759469228055
WILDTYPE__Antisense.flip.sense__chr1:145507431..145507545,-__16.1.0.0	2.954257003621113	0.0662452134431762	0.4638430893983398	0.38106523042228174	30	3.4339872044851463	63	4.1588830833596715	23	3.1780538303479458
WILDTYPE__Antisense.flip.sense__chr1:156631197..156631311,-__24.1.0.0	-0.2143409529454627	0.03090151113208295	0.47969484682364866	0.39183588193844543	27	3.332204510175204	90	4.51085950651685	14	2.70805020110221
WILDTYPE__Antisense.flip.sense__chr1:173837092..173837206,-__35.1.0.0	3.553372789107707	0.10042322144893708	0.381242389515473	0.3229833764156954	21	3.091042453358316	28	3.367295829986474	20	3.044522437723423
WILDTYPE__Antisense.flip.sense__chr1:234509363..234509477,-__57.1.0.0	-1.2827251379951103	0.12223521804428161	0.44128836947051525	0.36553741460271466	22	3.1354942159291497	78	4.3694478524670215	14	2.70805020110221
WILDTYPE__Antisense.flip.sense__chr1:24104745..24104859,-__62.1.0.0	1.956420693346634	0.11807735432259751	0.4287759562815226	0.35681810308803813	72	4.290459441148391	80	4.394449154672439	48	3.8918202981106265
WILDTYPE__Antisense.flip.sense__chr1:28908349..28908463,-__63.1.0.0	1.298676766784087	0.19505625675396895	0.4408209679747289	0.3652130677822722	12	2.5649493574615367	56	4.04305126783455	5	1.791759469228055
