unique_id	cage_id	n_motifs	n_bp_cov	max_cov	avg_tf_tissue_sp	log_n_motifs	log_bp_cov	log_max_cov	log_avg_tf_tissue_sp
WILDTYPE__Enhancer.flip.sense__chr17:9688051..9688165,+__1774.1.0.0	chr17:9688019-9688182	4	35	3	0.3446539035779328	1.6094379124341003	3.58351893845611	1.3862943611198906	0.29613665918123394
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr17:9862777..9862891,-__1043.1.0.0	chr17:9862797..9862825,-	10	74	3	0.3517266073394527	2.3978952727983707	4.31748811353631	1.3862943611198906	0.3013827436665427
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:8021691..8021805,+__1436.1.0.0	chr1:8021713..8021788,+	24	94	6	0.435485754035906	3.2188758248682006	4.553876891600541	1.9459101490553132	0.361503296486482
WILDTYPE__Lincrna.noflip.NA__chr1:81106885..81106999,+__92.1.0.0	chr1:81106951..81107001,+	29	83	12	0.5210832720948292	3.4011973816621555	4.430816798843313	2.5649493574615367	0.41942276003285045
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr18:11860123..11860237,-__2176.1.0.0	chr18:11859926-11860218	28	76	10	0.4279788566699879	3.367295829986474	4.343805421853684	2.3978952727983707	0.35626005755426904
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr18:11860124..11860238,+__1883.1.0.0	chr18:11859926-11860218	28	76	10	0.4279788566699879	3.367295829986474	4.343805421853684	2.3978952727983707	0.35626005755426904
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr18:21417660..21417774,+__1953.1.0.0	chr18:21417655-21417852	39	57	19	0.4337026209884683	3.6888794541139363	4.060443010546419	2.995732273553991	0.360260343397359
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr18:21417670..21417784,-__2246.1.0.0	chr18:21417655-21417852	39	63	19	0.4337026209884683	3.6888794541139363	4.1588830833596715	2.995732273553991	0.360260343397359
WILDTYPE__Enhancer.noflip.NA__chr18:3595535..3595649,-__2177.1.0.0	chr18:3594733-3596177	22	57	9	0.4837482073152984	3.1354942159291497	4.060443010546419	2.302585092994046	0.39457145872891203
WILDTYPE__Enhancer.noflip.NA__chr18:3595543..3595657,+__1884.1.0.0	chr18:3594733-3596177	22	59	9	0.4837482073152984	3.1354942159291497	4.0943445622221	2.302585092994046	0.39457145872891203
WILDTYPE__Lincrna.noflip.NA__chr1:84326664..84326778,-__93.1.0.0	chr1:84326670..84326728,-	39	77	19	0.4434975678153164	3.6888794541139363	4.356708826689592	2.995732273553991	0.367069035197588
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr18:44676829..44676943,-__1532.1.0.0	chr18:44676819..44676883,-	62	87	20	0.40025440887713326	4.143134726391533	4.477336814478207	3.044522437723423	0.3366539407385437
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr18:44702698..44702812,-__1533.1.0.0	chr18:44702668..44702747,-	31	72	16	0.3747518633948535	3.4657359027997265	4.290459441148391	2.833213344056216	0.3182732518475696
WILDTYPE__Enhancer.flip.sense__chr18:45688040..45688154,-__2068.1.0.0	chr18:45688048-45688324	56	91	16	0.3995271440172017	4.04305126783455	4.5217885770490405	2.833213344056216	0.33613442529596427
WILDTYPE__Enhancer.flip.sense__chr18:45688066..45688180,+__1775.1.0.0	chr18:45688048-45688324	60	109	16	0.3995271440172017	4.110873864173311	4.700480365792417	2.833213344056216	0.33613442529596427
WILDTYPE__mrna.flip.sense__chr18:47721341..47721455,-__1044.1.0.0	chr18:47721315..47721430,-	33	82	11	0.3881851152722791	3.5263605246161616	4.418840607796598	2.4849066497880004	0.32799722154363087
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr18:60903781..60903895,+__1885.1.0.0	chr18:60903713-60904052	10	54	6	0.5166264468974475	2.3978952727983707	4.007333185232471	1.9459101490553132	0.41648842541397146
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr18:60903818..60903932,-__2178.1.0.0	chr18:60903713-60904052	4	34	2	0.5166264468974475	1.6094379124341003	3.5553480614894135	1.0986122886681098	0.41648842541397146
WILDTYPE__Enhancer.noflip.NA__chr18:72695302..72695416,-__2179.1.0.0	chr18:72695045-72695604	17	49	8	0.45699790080532265	2.8903717578961645	3.912023005428146	2.1972245773362196	0.37637808644698023
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr18:72695351..72695465,+__1886.1.0.0	chr18:72695045-72695604	20	49	8	0.45699790080532265	3.044522437723423	3.912023005428146	2.1972245773362196	0.37637808644698023
WILDTYPE__Enhancer.noflip.NA__chr1:87800615..87800729,-__2135.1.0.0	chr1:87800631-87801610	36	67	14	0.4492364130465315	3.6109179126442243	4.219507705176107	2.70805020110221	0.37103680603179956
WILDTYPE__Enhancer.noflip.NA__chr1:87800767..87800881,+__1842.1.0.0	chr1:87800631-87801610	28	97	13	0.4492364130465315	3.367295829986474	4.584967478670572	2.6390573296152584	0.37103680603179956
WILDTYPE__Antisense.flip.sense__chr1:90098430..90098544,-__94.1.0.0	chr1:90098448..90098516,-	16	74	6	0.42431487006008234	2.833213344056216	4.31748811353631	1.9459101490553132	0.35369090516233465
WILDTYPE__mrna.flip.sense__chr1:90098503..90098617,+__1141.1.0.0	chr1:90098574..90098604,+	13	69	6	0.4113573427447983	2.6390573296152584	4.248495242049359	1.9459101490553132	0.34455189576438766
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:90098628..90098742,+__1438.1.0.0	chr1:90098641..90098727,+	24	83	7	0.37168011999688244	3.2188758248682006	4.430816798843313	2.0794415416798357	0.3160363534299934
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:90098668..90098782,+__1439.1.0.0	chr1:90098737..90098753,+	9	53	3	0.2934433911798721	2.302585092994046	3.9889840465642745	1.3862943611198906	0.25730795761968694
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr1:90101790..90101904,+__1934.1.0.0	chr1:90101821-90102213	22	76	9	0.4132385377405556	3.1354942159291497	4.343805421853684	2.302585092994046	0.3458839059729254
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr1:90101801..90101915,-__2227.1.0.0	chr1:90101821-90102213	22	72	9	0.4132385377405556	3.1354942159291497	4.290459441148391	2.302585092994046	0.3458839059729254
WILDTYPE__mrna.flip.sense__chr19:10541399..10541513,+__1045.1.0.0	chr19:10541462..10541526,+	44	98	11	0.4404163359618944	3.8066624897703196	4.59511985013459	2.4849066497880004	0.36493219399590154
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr19:11688472..11688586,-__1534.1.0.0	chr19:11688500..11688523,-	21	55	11	0.3830928925821597	3.091042453358316	4.02535169073515	2.4849066497880004	0.3243222178761284
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr19:11750538..11750652,+__375.1.0.0	chr19:11750566..11750627,+	17	78	5	0.44185406425149104	2.8903717578961645	4.3694478524670215	1.791759469228055	0.36592983003222557
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr19:11849715..11849829,-__1535.1.0.0	chr19:11849700..11849803,-	17	82	9	0.40011654011885084	2.8903717578961645	4.418840607796598	2.302585092994046	0.33655547609874786
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr19:12098391..12098505,+__376.1.0.0	chr19:12098450..12098481,+	42	75	13	0.42179235403332294	3.7612001156935624	4.330733340286331	2.6390573296152584	0.3519182968319714
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr19:12098432..12098546,+__377.1.0.0	chr19:12098490..12098522,+	22	52	13	0.3847187338169526	3.1354942159291497	3.970291913552122	2.6390573296152584	0.32549703873914176
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr19:12305750..12305864,+__378.1.0.0	chr19:12305824..12305890,+	46	94	14	0.41483593463696566	3.8501476017100584	4.553876891600541	2.70805020110221	0.34701357711977077
WILDTYPE__mrna.flip.sense__chr19:12777521..12777635,-__1249.1.0.0	chr19:12777509..12777574,-	42	85	16	0.39269417211077606	3.7612001156935624	4.454347296253507	2.833213344056216	0.33124012447044854
WILDTYPE__mrna.flip.sense__chr19:12992259..12992373,-__1046.1.0.0	chr19:12992274..12992332,-	22	72	10	0.40704042111619965	3.1354942159291497	4.290459441148391	2.3978952727983707	0.34148850630253624
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr1:91317140..91317254,-__95.1.0.0	chr1:91317158..91317226,-	16	89	6	0.33389746270509296	2.833213344056216	4.499809670330265	1.9459101490553132	0.2881050800002911
WILDTYPE__mrna.noflip.NA__chr19:13213633..13213747,-__1399.1.0.0	chr19:13213662..13213686,-	19	82	7	0.5389723845819163	2.995732273553991	4.418840607796598	2.0794415416798357	0.43111491095430643
WILDTYPE__Enhancer.noflip.NA__chr19:13273753..13273867,-__2180.1.0.0	chr19:13273540-13274187	26	78	7	0.46373123193583654	3.295836866004329	4.3694478524670215	2.0794415416798357	0.38098881394209694
WILDTYPE__Enhancer.noflip.NA__chr19:13273812..13273926,+__1887.1.0.0	chr19:13273540-13274187	21	55	7	0.46373123193583654	3.091042453358316	4.02535169073515	2.0794415416798357	0.38098881394209694
WILDTYPE__mrna.noflip.NA__chr1:91486995..91487109,-__969.1.0.0	chr1:91487013..91487070,-	12	61	5	0.3274467780782007	2.5649493574615367	4.127134385045092	1.791759469228055	0.28325738148709406
WILDTYPE__Enhancer.flip.sense__chr19:16189775..16189889,+__1888.1.0.0	chr19:16188924-16190024	17	80	5	0.4838032762121598	2.8903717578961645	4.394449154672439	1.791759469228055	0.394608572758558
WILDTYPE__Enhancer.flip.sense__chr19:16189780..16189894,-__2181.1.0.0	chr19:16188924-16190024	17	77	5	0.4838032762121598	2.8903717578961645	4.356708826689592	1.791759469228055	0.394608572758558
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr19:16582746..16582860,-__1536.1.0.0	chr19:16582758..16582797,-	32	78	17	0.404661494273977	3.4965075614664802	4.3694478524670215	2.8903717578961645	0.3397963444152074
WILDTYPE__Enhancer.flip.sense__chr19:18526347..18526461,+__1889.1.0.0	chr19:18526337-18526644	56	103	8	0.41374987119042655	4.04305126783455	4.6443908991413725	2.1972245773362196	0.3462456573362008
WILDTYPE__Enhancer.flip.sense__chr19:18526355..18526469,-__2182.1.0.0	chr19:18526337-18526644	56	98	8	0.41374987119042655	4.04305126783455	4.59511985013459	2.1972245773362196	0.3462456573362008
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr19:19431574..19431688,+__1361.1.0.0	chr19:19431626..19431665,+	29	86	15	0.3128942256603488	3.4011973816621555	4.465908118654584	2.772588722239781	0.27223403279176916
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr19:2169005..2169119,+__1776.1.0.0	chr19:2168890-2169464	41	96	12	0.3235548955536428	3.7376696182833684	4.574710978503383	2.5649493574615367	0.2803212193871024
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr19:2169044..2169158,-__2069.1.0.0	chr19:2168890-2169464	39	90	7	0.3235548955536428	3.6888794541139363	4.51085950651685	2.0794415416798357	0.2803212193871024
WILDTYPE__Lincrna.noflip.NA__chr1:9242168..9242282,+__96.1.0.0	chr1:9242221..9242293,+	9	59	4	0.4784648051851944	2.302585092994046	4.0943445622221	1.6094379124341003	0.39100425562070384
WILDTYPE__mrna.noflip.NA__chr1:92495469..92495583,+__970.1.0.0	chr1:92495528..92495604,+	18	62	7	0.538338321479744	2.9444389791664403	4.143134726391533	2.0794415416798357	0.4307028218468295
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr19:2627581..2627695,+__1777.1.0.0	chr19:2627461-2627884	12	54	7	0.52243786799475	2.5649493574615367	4.007333185232471	2.0794415416798357	0.42031291057034637
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr19:2627596..2627710,-__2070.1.0.0	chr19:2627461-2627884	12	48	7	0.52243786799475	2.5649493574615367	3.8918202981106265	2.0794415416798357	0.42031291057034637
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr19:2900875..2900989,+__1537.1.0.0	chr19:2900917..2900981,+	56	80	20	0.44303838749619145	4.04305126783455	4.394449154672439	3.044522437723423	0.3667508819993552
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr19:36036367..36036481,-__379.1.0.0	chr19:36036366..36036422,-	40	78	20	0.4020788302943453	3.713572066704308	4.3694478524670215	3.044522437723423	0.33795601406049514
WILDTYPE__mrna.flip.sense__chr19:36036448..36036562,+__1170.1.0.0	chr19:36036477..36036564,+	27	82	9	0.3350616319631779	3.332204510175204	4.418840607796598	2.302585092994046	0.28897745705113637
WILDTYPE__mrna.noflip.NA__chr19:3606824..3606938,-__1266.1.0.0	chr19:3606847..3606898,-	36	66	16	0.45522295823584946	3.6109179126442243	4.204692619390966	2.833213344056216	0.37515912478496183
WILDTYPE__Lincrna.noflip.NA__chr19:36822620..36822734,-__380.1.0.0	chr19:36822595..36822668,-	53	86	16	0.3748705393491084	3.9889840465642745	4.465908118654584	2.833213344056216	0.31835957348519545
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr19:37064159..37064273,-__1171.1.0.0	chr19:37064145..37064216,-	33	84	9	0.4107362517804103	3.5263605246161616	4.442651256490317	2.302585092994046	0.3441117324929635
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr19:37178274..37178388,-__382.1.0.0	chr19:37178284..37178348,-	27	102	11	0.44507072993209545	3.332204510175204	4.634728988229636	2.4849066497880004	0.3681582684163719
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr19:37742733..37742847,+__383.1.0.0	chr19:37742773..37742824,+	48	67	22	0.40873842331980903	3.8918202981106265	4.219507705176107	3.1354942159291497	0.3426945686414085
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:93811262..93811376,-__97.1.0.0	chr1:93811291..93811302,-	13	39	7	0.27545081646032044	2.6390573296152584	3.6888794541139363	2.0794415416798357	0.24329969765267487
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr1:93811312..93811426,-__98.1.0.0	chr1:93811339..93811410,-	62	78	20	0.41536029630116605	4.143134726391533	4.3694478524670215	3.044522437723423	0.3473841250446589
WILDTYPE__mrna.flip.sense__chr1:93811384..93811498,+__1142.1.0.0	chr1:93811438..93811548,+	72	90	20	0.4286980354412743	4.290459441148391	4.51085950651685	3.044522437723423	0.3567635648206781
WILDTYPE__mrna.noflip.NA__chr19:4007669..4007783,+__1248.1.0.0	chr19:4007713..4007759,+	35	82	17	0.3550380665273642	3.58351893845611	4.418840607796598	2.8903717578961645	0.30382954731518125
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr19:41196520..41196634,-__1538.1.0.0	chr19:41196534..41196568,-	48	88	13	0.37893650489462316	3.8918202981106265	4.48863636973214	2.6390573296152584	0.32131255343972465
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr19:42037894..42038008,-__2293.1.0.0	chr19:42037922-42038313	23	85	11	0.37274700978896125	3.1780538303479458	4.454347296253507	2.4849066497880004	0.3168138489111042
WILDTYPE__Enhancer.flip.sense__chr19:42037972..42038086,+__2000.1.0.0	chr19:42037922-42038313	35	106	11	0.37274700978896125	3.58351893845611	4.672828834461906	2.4849066497880004	0.3168138489111042
WILDTYPE__mrna.noflip.NA__chr19:44285398..44285512,-__1047.1.0.0	chr19:44285401..44285446,-	16	61	9	0.3674904807620005	2.833213344056216	4.127134385045092	2.302585092994046	0.31297729423821746
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr19:44287119..44287233,-__2247.1.0.0	chr19:44287065-44287299	34	84	12	0.42420861841885743	3.5553480614894135	4.442651256490317	2.5649493574615367	0.35361630395809396
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr19:44287212..44287326,+__1954.1.0.0	chr19:44287065-44287299	27	103	10	0.42420861841885743	3.332204510175204	4.6443908991413725	2.3978952727983707	0.35361630395809396
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr19:45228582..45228696,-__2071.1.0.0	chr19:45228436-45228775	32	83	11	0.4022727532938011	3.4965075614664802	4.430816798843313	2.4849066497880004	0.33809431554943814
WILDTYPE__Enhancer.noflip.NA__chr19:45228694..45228808,+__1778.1.0.0	chr19:45228436-45228775	10	84	3	0.4022727532938011	2.3978952727983707	4.442651256490317	1.3862943611198906	0.33809431554943814
WILDTYPE__mrna.noflip.NA__chr19:45417885..45417999,+__1048.1.0.0	chr19:45417959..45417970,+	30	79	18	0.421869250758459	3.4339872044851463	4.382026634673881	2.9444389791664403	0.35197237972638123
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr19:45449206..45449320,+__1539.1.0.0	chr19:45449266..45449297,+	28	54	18	0.42815706986584967	3.367295829986474	4.007333185232471	2.9444389791664403	0.3563848507718729
WILDTYPE__Lincrna.noflip.NA__chr19:4769065..4769179,+__384.1.0.0	chr19:4769143..4769147,+	24	87	10	0.3948072741214785	3.2188758248682006	4.477336814478207	2.3978952727983707	0.33275625097745387
WILDTYPE__Enhancer.noflip.NA__chr19:47792905..47793019,-__2248.1.0.0	chr19:47792934-47793257	30	84	13	0.43939286132371996	3.4339872044851463	4.442651256490317	2.6390573296152584	0.364221400598735
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr19:47793086..47793200,+__1955.1.0.0	chr19:47792934-47793257	25	39	12	0.43939286132371996	3.258096538021482	3.6888794541139363	2.5649493574615367	0.364221400598735
WILDTYPE__mrna.noflip.NA__chr19:4791666..4791780,+__1373.1.0.0	chr19:4791722..4791764,+	9	68	4	0.20731684407421425	2.302585092994046	4.23410650459726	1.6094379124341003	0.18840041311360728
WILDTYPE__mrna.noflip.NA__chr19:48867670..48867784,+__1049.1.0.0	chr19:48867699..48867772,+	12	63	5	0.38831529995731096	2.5649493574615367	4.1588830833596715	1.791759469228055	0.3280909976399089
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr19:49465678..49465792,+__1779.1.0.0	chr19:49465555-49466264	46	85	13	0.4636286304580001	3.8501476017100584	4.454347296253507	2.6390573296152584	0.3809187156400765
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr19:49465680..49465794,-__2072.1.0.0	chr19:49465555-49466264	46	85	13	0.4636286304580001	3.8501476017100584	4.454347296253507	2.6390573296152584	0.3809187156400765
WILDTYPE__mrna.noflip.NA__chr19:49993961..49994075,+__1237.1.0.0	chr19:49994008..49994050,+	18	80	8	0.42965511714093163	2.9444389791664403	4.394449154672439	2.1972245773362196	0.3574332383594852
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr19:50084511..50084625,+__1540.1.0.0	chr19:50084561..50084603,+	35	95	15	0.4579583117481663	3.58351893845611	4.564348191467836	2.772588722239781	0.3770370404123674
WILDTYPE__mrna.noflip.NA__chr19:50381546..50381660,-__1301.1.0.0	chr19:50381565..50381605,-	22	54	8	0.43118801743735397	3.1354942159291497	4.007333185232471	2.1972245773362196	0.3585048807886666
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr19:50431928..50432042,+__1257.1.0.0	chr19:50431999..50432026,+	50	83	11	0.430480987832414	3.9318256327243257	4.430816798843313	2.4849066497880004	0.35801074284467355
WILDTYPE__mrna.noflip.NA__chr19:50887484..50887598,+__1410.1.0.0	chr19:50887558..50887569,+	35	71	15	0.4177306757412646	3.58351893845611	4.276666119016055	2.772588722239781	0.3490574775890001
WILDTYPE__Enhancer.noflip.NA__chr19:52239514..52239628,-__2073.1.0.0	chr19:52239330-52239749	11	48	5	0.3453001005590065	2.4849066497880004	3.8918202981106265	1.791759469228055	0.29661711125774537
WILDTYPE__Enhancer.noflip.NA__chr19:52239518..52239632,+__1780.1.0.0	chr19:52239330-52239749	11	48	5	0.3453001005590065	2.4849066497880004	3.8918202981106265	1.791759469228055	0.29661711125774537
WILDTYPE__mrna.noflip.NA__chr19:52391169..52391283,-__1050.1.0.0	chr19:52391147..52391218,-	2	23	1	0.6635218063244447	1.0986122886681098	3.1780538303479458	0.6931471805599453	0.5089369250916752
WILDTYPE__Lincrna.flip.sense__chr1:95285753..95285867,-__100.1.0.0	chr1:95285764..95285814,-	13	63	9	0.28194970327067814	2.6390573296152584	4.1588830833596715	2.302585092994046	0.24838212471065152
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr1:95285851..95285965,+__1143.1.0.0	chr1:95285896..95285961,+	20	94	9	0.3215240576886168	3.044522437723423	4.553876891600541	2.302585092994046	0.2787856597308684
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr19:53073460..53073574,+__1256.1.0.0	chr19:53073532..53073551,+	32	70	16	0.4117269304253086	3.4965075614664802	4.2626798770413155	2.833213344056216	0.34481372831833174
WILDTYPE__Lincrna.noflip.NA__chr19:54367930..54368044,+__385.1.0.0	chr19:54368001..54368022,+	14	57	7	0.5223854936447098	2.70805020110221	4.060443010546419	2.0794415416798357	0.42027850834478214
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr19:54960184..54960298,-__386.1.0.0	chr19:54960199..54960242,-	44	88	19	0.44178405052910175	3.8066624897703196	4.48863636973214	2.995732273553991	0.3658812707334397
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr19:54960298..54960412,+__1172.1.0.0	chr19:54960358..54960424,+	21	57	10	0.3802949060663136	3.091042453358316	4.060443010546419	2.3978952727983707	0.32229717638656397
WILDTYPE__Enhancer.noflip.NA__chr1:956585..956699,-__2136.1.0.0	chr1:956563-956812	31	102	10	0.39266964806429144	3.4657359027997265	4.634728988229636	2.3978952727983707	0.33122251524733204
WILDTYPE__Enhancer.noflip.NA__chr1:956631..956745,+__1843.1.0.0	chr1:956563-956812	30	96	10	0.39266964806429144	3.4339872044851463	4.574710978503383	2.3978952727983707	0.33122251524733204
WILDTYPE__Antisense.noflip.NA__chr19:56989446..56989560,+__387.1.0.0	chr19:56989485..56989565,+	14	76	9	0.5114184573818994	2.70805020110221	4.343805421853684	2.302585092994046	0.4130485856391513
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr19:5839678..5839792,-__1541.1.0.0	chr19:5839707..5839718,-	41	82	11	0.4166217649601126	3.7376696182833684	4.418840607796598	2.4849066497880004	0.3482749984436351
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr19:5839698..5839812,-__1542.1.0.0	chr19:5839721..5839738,-	44	101	11	0.4337488004563724	3.8066624897703196	4.624972813284271	2.4849066497880004	0.3602925528134019
WILDTYPE__mrna.flip.sense__chr19:59084843..59084957,-__1051.1.0.0	chr19:59084872..59084920,-	14	87	5	0.4064713738925348	2.70805020110221	4.477336814478207	1.791759469228055	0.3410839960158308
WILDTYPE__mrna.noflip.NA__chr19:663149..663263,-__1384.1.0.0	chr19:663171..663249,-	41	97	11	0.3781016960710244	3.7376696182833684	4.584967478670572	2.4849066497880004	0.32070696962966433
WILDTYPE__Enhancer.noflip.NA__chr19:752716..752830,-__2074.1.0.0	chr19:752652-753043	16	90	5	0.4602407910667507	2.833213344056216	4.51085950651685	1.791759469228055	0.37860134750973384
WILDTYPE__Enhancer.noflip.NA__chr19:752723..752837,+__1781.1.0.0	chr19:752652-753043	16	89	5	0.4602407910667507	2.833213344056216	4.499809670330265	1.791759469228055	0.37860134750973384
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr19:8274174..8274288,+__1543.1.0.0	chr19:8274204..8274265,+	81	113	19	0.46065951488812373	4.406719247264253	4.736198448394496	2.995732273553991	0.37888805625045174
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr19:8274209..8274323,+__1544.1.0.0	chr19:8274288..8274291,+	53	109	9	0.4796420543400065	3.9889840465642745	4.700480365792417	2.302585092994046	0.3918002033486728
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr19:8428960..8429074,+__1285.1.0.0	chr19:8429031..8429048,+	35	78	12	0.4210340566931535	3.58351893845611	4.3694478524670215	2.5649493574615367	0.35138481553653045
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr1:98511745..98511859,-__102.1.0.0	chr1:98511756..98511792,-	18	69	6	0.31744174754797677	2.9444389791664403	4.248495242049359	1.9459101490553132	0.2756917860710582
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr20:18547998..18548112,+__457.1.0.0	chr20:18548055..18548112,+	27	59	22	0.3725591401932435	3.332204510175204	4.0943445622221	3.1354942159291497	0.31667698286721174
WILDTYPE__Lincrna.noflip.NA__chr20:18774588..18774702,-__458.1.0.0	chr20:18774614..18774644,-	41	66	29	0.36389523611938884	3.7376696182833684	4.204692619390966	3.4011973816621555	0.31034475010742607
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr20:19738227..19738341,+__459.1.0.0	chr20:19738300..19738326,+	6	53	3	0.2864433459889348	1.9459101490553132	3.9889840465642745	1.3862943611198906	0.25188131445085715
WILDTYPE__Lincrna.noflip.NA__chr20:21106547..21106661,+__460.1.0.0	chr20:21106622..21106637,+	61	87	18	0.4100829514127787	4.127134385045092	4.477336814478207	2.9444389791664403	0.34364853344881857
WILDTYPE__Lincrna.noflip.NA__chr20:21106583..21106697,+__461.1.0.0	chr20:21106652..21106676,+	54	92	18	0.43069890853643	4.007333185232471	4.532599493153256	2.9444389791664403	0.3581630721020642
WILDTYPE__Lincrna.flip.sense__chr20:21106611..21106725,+__462.1.0.0	chr20:21106678..21106706,+	49	81	18	0.4424649572156349	3.912023005428146	4.406719247264253	2.9444389791664403	0.3663534260136214
WILDTYPE__Enhancer.noflip.NA__chr20:2191874..2191988,-__2288.1.0.0	chr20:2191833-2192468	17	29	10	0.4556746546404539	2.8903717578961645	3.4011973816621555	2.3978952727983707	0.37546947332228725
WILDTYPE__Enhancer.noflip.NA__chr20:2191927..2192041,+__1995.1.0.0	chr20:2191833-2192468	18	41	10	0.4556746546404539	2.9444389791664403	3.7376696182833684	2.3978952727983707	0.37546947332228725
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr20:22566058..22566172,-__1578.1.0.0	chr20:22566089..22566097,-	7	41	4	0.5667123589730786	2.0794415416798357	3.7376696182833684	1.6094379124341003	0.4489793849245692
WILDTYPE__Lincrna.noflip.NA__chr20:23338727..23338841,-__463.1.0.0	chr20:23338711..23338776,-	12	48	5	0.46608735254410655	2.5649493574615367	3.8918202981106265	1.791759469228055	0.3825971873264866
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr20:23618557..23618671,-__1579.1.0.0	chr20:23618584..23618603,-	73	80	26	0.4414183362664657	4.30406509320417	4.394449154672439	3.295836866004329	0.3656275845778841
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr20:25214097..25214211,-__2184.1.0.0	chr20:25214082-25214352	45	68	14	0.4461448969041078	3.828641396489095	4.23410650459726	2.70805020110221	0.36890132404422976
WILDTYPE__Enhancer.noflip.NA__chr20:25214220..25214334,+__1891.1.0.0	chr20:25214082-25214352	7	65	3	0.4461448969041078	2.0794415416798357	4.189654742026425	1.3862943611198906	0.36890132404422976
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr20:25218571..25218685,+__1959.1.0.0	chr20:25218471-25218756	43	82	13	0.4421808416164364	3.784189633918261	4.418840607796598	2.6390573296152584	0.3661564412744674
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr20:25218583..25218697,-__2252.1.0.0	chr20:25218471-25218756	40	77	13	0.4421808416164364	3.713572066704308	4.356708826689592	2.6390573296152584	0.3661564412744674
